id,direct_score,direct_pass,cot_score,cot_pass,plan_score,plan_pass,decompose_score,decompose_pass,expert_score,expert_pass,reviewer_score,reviewer_pass,simple_score,simple_pass,careful_score,careful_pass,efficient_score,efficient_pass,tdd_score,tdd_pass,defensive_score,defensive_pass,typed_score,typed_pass,probe_selected_style,probe_selected_pass,random_selected_pass,oracle_pass
HumanEval/94,-1.474031686782837,False,-0.752036988735199,False,-0.8102076053619385,False,-0.8424068689346313,False,-0.7216691970825195,False,-0.8412958979606628,False,-0.8818380832672119,False,-0.8665169477462769,False,-0.8697410821914673,False,-0.7853963971138,False,-0.7747635841369629,False,-0.753574788570404,False,expert,False,False,False
HumanEval/95,-2.075014591217041,False,-1.2111008167266846,False,-1.2662012577056885,False,-1.0986915826797485,False,-1.217068076133728,True,-1.1584523916244507,False,-1.137178897857666,True,-1.1242685317993164,True,-1.10398530960083,False,-1.0010809898376465,False,-1.071664571762085,False,-0.9690724611282349,True,typed,True,True,True
HumanEval/96,-1.6237945556640625,False,-0.7054480314254761,False,-0.6868072748184204,False,-0.5862984657287598,False,-0.627156138420105,False,-0.537382960319519,False,-0.5416011810302734,True,-0.5569295883178711,True,-0.4949071407318115,True,-0.5986378192901611,False,-0.4890589714050293,False,-0.32690298557281494,False,typed,False,True,True
HumanEval/97,-1.1614683866500854,False,-0.45243003964424133,True,-0.490604043006897,True,-0.3661998510360718,True,-0.5303762555122375,False,-0.3350992202758789,True,-0.34045296907424927,True,-0.3304608464241028,True,-0.3501119017601013,True,-0.3538292348384857,True,-0.24305975437164307,True,-0.22582322359085083,True,typed,True,True,True
HumanEval/98,-2.8240132331848145,False,-1.9916691780090332,False,-2.029029130935669,False,-1.8202183246612549,False,-1.9870619773864746,True,-1.9257721900939941,True,-1.8559556007385254,False,-1.84465754032135,True,-1.8250317573547363,True,-1.7901318073272705,True,-1.803881287574768,True,-1.7273986339569092,True,typed,True,True,True
HumanEval/99,-1.8158608675003052,False,-1.1300194263458252,False,-1.2091553211212158,False,-0.9910111427307129,False,-1.1585514545440674,False,-1.0251400470733643,False,-1.0193284749984741,False,-1.0195257663726807,False,-0.9790145754814148,False,-0.9601001739501953,False,-0.8572767376899719,False,-0.8392707109451294,False,typed,False,False,False
HumanEval/100,-2.1741585731506348,False,-1.2005107402801514,False,-1.2626904249191284,False,-1.0752463340759277,False,-1.1178420782089233,False,-1.0832371711730957,False,-1.0678133964538574,False,-1.0751279592514038,False,-1.0473922491073608,False,-1.0089410543441772,False,-0.9705406427383423,False,-0.9017479419708252,False,typed,False,False,False
HumanEval/101,-1.8005061149597168,False,-1.1813888549804688,False,-1.1801069974899292,False,-1.0164690017700195,False,-1.2446098327636719,False,-1.0981473922729492,False,-1.0724400281906128,False,-1.0602822303771973,False,-1.0472230911254883,False,-1.0051863193511963,False,-0.9583225250244141,False,-0.907707154750824,False,typed,False,False,False
HumanEval/102,-1.728289246559143,False,-0.9798163771629333,False,-1.041045904159546,False,-0.9064087867736816,False,-1.0121865272521973,False,-0.9347532987594604,False,-0.9109313488006592,False,-0.9056403040885925,False,-0.8379895091056824,False,-0.8553129434585571,False,-0.8872449398040771,False,-0.7839553952217102,False,typed,False,False,False
HumanEval/103,-0.6349136233329773,False,0.21058335900306702,False,0.15707425773143768,False,0.33797451853752136,False,0.1667482554912567,False,0.3034825026988983,False,0.3199250400066376,False,0.32553425431251526,False,0.359380304813385,False,0.30319124460220337,False,0.41674283146858215,False,0.5310956239700317,False,typed,False,False,False
HumanEval/104,-1.751476526260376,False,-0.8161989450454712,True,-0.8791205883026123,False,-0.7773182392120361,False,-0.9441758394241333,False,-0.8437229990959167,False,-0.787921667098999,False,-0.7938358783721924,False,-0.7998665571212769,False,-0.6948419809341431,True,-0.7709382772445679,True,-0.6261476278305054,False,typed,False,False,True
HumanEval/105,-2.6829683780670166,False,-1.9057397842407227,False,-1.9861507415771484,False,-1.7942639589309692,False,-1.9072964191436768,False,-1.8361706733703613,False,-1.8223693370819092,False,-1.8754591941833496,False,-1.7987258434295654,False,-1.7946134805679321,False,-1.7761307954788208,False,-1.7031358480453491,False,typed,False,False,False
HumanEval/106,-1.70684015750885,False,-1.181281566619873,False,-1.2561036348342896,False,-1.0674527883529663,False,-1.1596919298171997,False,-1.066225528717041,False,-1.0242046117782593,False,-1.0552563667297363,False,-1.029126524925232,False,-1.076328992843628,False,-0.9501403570175171,False,-0.8647258281707764,False,typed,False,False,False
HumanEval/107,-2.1577582359313965,False,-1.2991151809692383,True,-1.341496467590332,False,-1.2354737520217896,False,-1.2854187488555908,False,-1.178746223449707,True,-1.2035481929779053,False,-1.225850224494934,False,-1.2147998809814453,False,-1.1506059169769287,True,-1.1073434352874756,False,-1.0530831813812256,False,typed,False,True,True
HumanEval/108,-1.7724812030792236,False,-0.737650454044342,False,-0.7915575504302979,False,-0.6306780576705933,False,-0.7301326990127563,False,-0.6400777101516724,False,-0.6387112140655518,False,-0.6437036991119385,False,-0.6234958171844482,False,-0.5493044853210449,False,-0.5690158605575562,False,-0.5127196907997131,False,typed,False,False,False
HumanEval/109,-1.502462387084961,False,-0.6827988624572754,False,-0.7311476469039917,True,-0.667994499206543,False,-0.7589994668960571,False,-0.6238206028938293,False,-0.644180953502655,False,-0.6730471253395081,False,-0.6690266132354736,False,-0.6507728099822998,False,-0.5618668794631958,False,-0.5176101326942444,False,typed,False,False,True
HumanEval/110,-1.1007083654403687,False,-0.22740861773490906,False,-0.26349741220474243,False,-0.1455734372138977,False,-0.27215492725372314,False,-0.14262011647224426,False,-0.15017691254615784,False,-0.13325047492980957,False,-0.14210791885852814,False,-0.15158139169216156,False,-0.08837871253490448,False,-0.03219067305326462,False,typed,False,False,False
HumanEval/111,-1.0980823040008545,False,-0.3470360338687897,False,-0.3701304495334625,False,-0.25261634588241577,False,-0.3052651286125183,False,-0.2713695764541626,False,-0.2526296079158783,False,-0.28228455781936646,False,-0.22406670451164246,False,-0.18873107433319092,False,-0.20612117648124695,False,-0.029594361782073975,False,typed,False,False,False
HumanEval/112,-1.0780309438705444,False,-0.3595650792121887,False,-0.45959216356277466,False,-0.22283102571964264,False,-0.412535160779953,True,-0.32023561000823975,False,-0.27682092785835266,True,-0.27469342947006226,False,-0.25898635387420654,False,-0.27714455127716064,False,-0.1820623129606247,False,-0.18984511494636536,False,defensive,False,False,True
HumanEval/113,-1.949495792388916,False,-0.842485785484314,False,-0.8800152540206909,False,-0.7817940711975098,False,-0.8442157506942749,False,-0.7644747495651245,False,-0.7501058578491211,False,-0.7863751649856567,False,-0.7186386585235596,False,-0.7045568227767944,False,-0.6780000329017639,False,-0.518110990524292,False,typed,False,False,False
HumanEval/114,-1.5852384567260742,True,-1.1104023456573486,True,-1.1110705137252808,False,-0.8842940330505371,False,-1.0571489334106445,False,-0.9035450220108032,False,-0.8850163221359253,True,-0.8486092686653137,True,-0.8957700729370117,True,-0.8658739328384399,False,-0.7871953248977661,False,-0.7674638032913208,False,typed,False,False,True
HumanEval/115,-2.3072643280029297,True,-1.5288864374160767,False,-1.5808656215667725,False,-1.4334115982055664,False,-1.4859267473220825,True,-1.4585375785827637,False,-1.4614177942276,False,-1.451785922050476,True,-1.430800199508667,True,-1.4688750505447388,False,-1.351170539855957,False,-1.3189988136291504,False,typed,False,False,True
HumanEval/116,-1.4970163106918335,False,-0.5229194164276123,False,-0.599929690361023,False,-0.48208799958229065,False,-0.5102987289428711,False,-0.5011197924613953,True,-0.45962849259376526,True,-0.467217355966568,False,-0.4287325143814087,True,-0.42380455136299133,False,-0.4174211621284485,False,-0.3171171247959137,True,typed,True,False,True
HumanEval/117,-1.0636646747589111,False,-0.26116716861724854,False,-0.2901931703090668,False,-0.16260263323783875,False,-0.32976120710372925,False,-0.19094082713127136,False,-0.16136136651039124,False,-0.18827100098133087,False,-0.1548222154378891,False,-0.16580529510974884,False,-0.06216555833816528,False,-0.010856226086616516,False,typed,False,False,False
HumanEval/118,-1.264958381652832,False,-0.5504846572875977,False,-0.5966084003448486,True,-0.49285686016082764,True,-0.6122759580612183,True,-0.4741995334625244,True,-0.5025461912155151,False,-0.528974175453186,True,-0.46498602628707886,False,-0.4074386954307556,False,-0.4257567524909973,True,-0.34690219163894653,True,typed,True,True,True
HumanEval/119,-1.2785584926605225,False,-0.5664042234420776,False,-0.6435713768005371,False,-0.38792502880096436,False,-0.5917802453041077,False,-0.4385470449924469,False,-0.4687040150165558,False,-0.4537883698940277,False,-0.4428477883338928,False,-0.42146557569503784,False,-0.2836831212043762,False,-0.2593331038951874,False,typed,False,False,False
HumanEval/120,-2.1640708446502686,False,-1.3910218477249146,False,-1.4522440433502197,False,-1.2471320629119873,False,-1.3972117900848389,False,-1.2780888080596924,False,-1.289810061454773,False,-1.2892839908599854,False,-1.278613805770874,False,-1.2231858968734741,False,-1.1565587520599365,False,-1.1407952308654785,False,typed,False,False,False
HumanEval/121,-1.720370888710022,False,-1.129601240158081,True,-1.1329154968261719,True,-1.0022437572479248,True,-1.1761629581451416,False,-1.0059950351715088,False,-1.0229049921035767,False,-0.999920666217804,True,-1.039743423461914,False,-1.0440077781677246,False,-0.8998940587043762,True,-0.821797788143158,True,typed,True,True,True
HumanEval/122,-2.232433557510376,False,-1.3929119110107422,False,-1.4329750537872314,False,-1.24913489818573,False,-1.3678679466247559,False,-1.290435552597046,False,-1.3036096096038818,True,-1.2989907264709473,True,-1.2751065492630005,True,-1.2267628908157349,False,-1.1651180982589722,False,-1.155900478363037,False,typed,False,False,True
HumanEval/123,-1.9742716550827026,False,-1.0434138774871826,False,-1.038407325744629,False,-0.9565939903259277,False,-0.9735718965530396,False,-0.9089374542236328,False,-0.916348934173584,False,-0.928384006023407,False,-0.8997847437858582,False,-0.8039529323577881,False,-0.8917702436447144,False,-0.787958025932312,False,typed,False,False,False
HumanEval/124,-1.7990062236785889,False,-0.6746222972869873,True,-0.6783088445663452,False,-0.5714070200920105,True,-0.686392068862915,True,-0.6125239133834839,True,-0.6179575324058533,True,-0.6542414426803589,False,-0.5653681755065918,False,-0.5835086107254028,False,-0.5171068906784058,True,-0.4430607557296753,True,typed,True,True,True
HumanEval/125,-1.6526515483856201,False,-0.8337702751159668,False,-0.9279859066009521,False,-0.7003664374351501,False,-0.9071256518363953,False,-0.8425930738449097,False,-0.8172080516815186,False,-0.7992794513702393,False,-0.7355071306228638,False,-0.7187745571136475,False,-0.6816691160202026,False,-0.6260122656822205,False,typed,False,False,False
HumanEval/126,-1.8376071453094482,False,-0.8262014985084534,False,-0.8969066739082336,False,-0.6327682137489319,False,-0.893437385559082,False,-0.7400593757629395,False,-0.7439853549003601,False,-0.7217699885368347,False,-0.7037462592124939,False,-0.7160284519195557,False,-0.6156859397888184,False,-0.5286167860031128,False,typed,False,False,False
HumanEval/127,-1.0174119472503662,False,-0.2735751271247864,False,-0.29918205738067627,False,-0.1420011669397354,False,-0.26998043060302734,False,-0.12182247638702393,False,-0.1669645607471466,True,-0.19274747371673584,False,-0.1712876558303833,False,-0.12956643104553223,False,-0.042218148708343506,False,-0.014631479978561401,False,typed,False,False,True
HumanEval/128,-1.7711477279663086,False,-0.7836512923240662,False,-0.8484830856323242,False,-0.7307028770446777,False,-0.7959955930709839,False,-0.7488389611244202,False,-0.7571347951889038,False,-0.7501736283302307,True,-0.7471290826797485,True,-0.6422491073608398,False,-0.6720293164253235,False,-0.6114415526390076,False,typed,False,False,True
HumanEval/129,-2.07057523727417,False,-1.2627531290054321,False,-1.3241409063339233,False,-1.1756725311279297,False,-1.2640376091003418,False,-1.207074761390686,False,-1.1880474090576172,False,-1.1924357414245605,False,-1.1378769874572754,False,-1.1519129276275635,False,-1.1086796522140503,False,-1.094218134880066,False,typed,False,False,False
HumanEval/130,-1.4068632125854492,False,-0.4492192268371582,False,-0.5403465032577515,False,-0.3664562702178955,False,-0.44224685430526733,False,-0.3789466619491577,False,-0.3674789071083069,False,-0.4015859067440033,False,-0.3803969621658325,False,-0.36175137758255005,False,-0.2675451934337616,False,-0.20703712105751038,False,typed,False,False,False
HumanEval/131,-1.9185912609100342,False,-1.1837682723999023,False,-1.1953957080841064,False,-1.0399513244628906,False,-1.2089859247207642,False,-1.1286455392837524,False,-1.0915714502334595,False,-1.083432912826538,False,-1.0687363147735596,False,-1.02032470703125,False,-1.013227105140686,False,-0.9241372346878052,False,typed,False,False,False
HumanEval/132,-1.7400999069213867,False,-0.767943263053894,False,-0.8577691316604614,False,-0.6247884035110474,False,-0.820595920085907,False,-0.7208179235458374,False,-0.7232093811035156,False,-0.6953650116920471,False,-0.6744617223739624,False,-0.6790885925292969,False,-0.5858446359634399,False,-0.4959908127784729,False,typed,False,False,False
HumanEval/133,-0.7758256196975708,False,-0.2009190022945404,False,-0.2778869569301605,False,-0.2798876464366913,False,-0.09818905591964722,False,-0.2736193835735321,False,-0.3108007609844208,False,-0.28667014837265015,False,-0.2650921046733856,False,-0.1781615912914276,False,-0.2820446789264679,False,-0.175872802734375,False,expert,False,False,False
HumanEval/134,-1.8548229932785034,False,-1.1399552822113037,False,-1.2305543422698975,False,-1.0361778736114502,False,-1.2327361106872559,False,-1.1404719352722168,False,-1.1154870986938477,False,-1.0899012088775635,False,-1.073033332824707,False,-1.0697187185287476,False,-0.9834219813346863,False,-0.9251996874809265,False,typed,False,False,False
HumanEval/135,-1.533255696296692,False,-0.7968043088912964,False,-0.8698133230209351,False,-0.7079524993896484,False,-0.8583788871765137,False,-0.7375405430793762,False,-0.7038410305976868,False,-0.7006398439407349,False,-0.7130340337753296,False,-0.6987537741661072,False,-0.656348466873169,False,-0.5900833606719971,False,typed,False,False,False
HumanEval/136,-1.502471923828125,False,-0.9574742913246155,True,-0.9985950589179993,False,-0.8452677130699158,False,-1.0035138130187988,False,-0.865975022315979,False,-0.8635996580123901,True,-0.8578892350196838,False,-0.8700989484786987,False,-0.8365350961685181,False,-0.7500488758087158,True,-0.7252897024154663,False,typed,False,False,True
HumanEval/137,-2.228656530380249,False,-1.2966866493225098,False,-1.3907020092010498,False,-1.1420226097106934,False,-1.3242040872573853,False,-1.2439138889312744,False,-1.2365069389343262,False,-1.1993688344955444,False,-1.1695157289505005,False,-1.1866744756698608,False,-1.1501142978668213,False,-1.0249533653259277,False,typed,False,False,False
HumanEval/138,-1.1977579593658447,False,-0.5508566498756409,False,-0.5752367973327637,False,-0.47619184851646423,False,-0.6005688309669495,False,-0.5337845087051392,False,-0.4670819938182831,False,-0.4749784469604492,False,-0.43332919478416443,False,-0.482107937335968,False,-0.4591744840145111,False,-0.3733166456222534,False,typed,False,False,False
HumanEval/139,-2.45302677154541,False,-1.1867817640304565,False,-1.2829928398132324,False,-1.2114195823669434,False,-1.320155143737793,False,-1.1916038990020752,False,-1.1556150913238525,False,-1.1512792110443115,False,-1.195587396621704,False,-1.120882511138916,False,-1.1355522871017456,False,-1.020228624343872,False,typed,False,False,False
HumanEval/140,-1.8241127729415894,False,-0.9258880615234375,False,-0.8878442049026489,False,-0.7417823672294617,False,-0.8991583585739136,False,-0.8513985872268677,False,-0.7736110091209412,False,-0.7934114336967468,False,-0.7132110595703125,False,-0.7040997743606567,False,-0.7262946367263794,False,-0.556912899017334,False,typed,False,False,False
HumanEval/141,-0.9269510507583618,False,0.05481459200382233,False,-0.06966298073530197,False,0.06585601717233658,False,-0.01431584358215332,True,0.08695751428604126,False,0.11135362088680267,False,0.11519969254732132,False,0.09567351639270782,False,0.08841118961572647,False,0.11496904492378235,False,0.2143528014421463,False,typed,False,False,True
HumanEval/142,-2.294320583343506,True,-1.8129379749298096,False,-1.8072584867477417,False,-1.8423254489898682,True,-1.792627215385437,False,-1.867072343826294,False,-1.8587185144424438,False,-1.8358213901519775,False,-1.8614954948425293,True,-1.688080072402954,False,-1.8555166721343994,False,-1.7706409692764282,False,tdd,False,True,True
HumanEval/143,-2.154392719268799,False,-1.01875901222229,False,-1.0518673658370972,False,-0.9409997463226318,False,-1.045990228652954,False,-0.9446772933006287,False,-0.9934882521629333,False,-0.9862124919891357,False,-0.9886585474014282,False,-0.8648440837860107,False,-0.8747957944869995,False,-0.8286888599395752,False,typed,False,False,False
HumanEval/144,-0.44531404972076416,False,0.39100223779678345,True,0.3137035071849823,False,0.46374401450157166,True,0.28572773933410645,True,0.4320306181907654,False,0.4918910264968872,True,0.44349992275238037,True,0.47228971123695374,True,0.3830694258213043,True,0.5597711801528931,True,0.6021497845649719,True,typed,True,True,True
HumanEval/145,-1.6963496208190918,False,-0.7898221015930176,False,-0.8138419389724731,False,-0.7264708876609802,False,-0.7682809829711914,False,-0.6872444152832031,False,-0.6948158740997314,False,-0.7006018161773682,False,-0.7055601477622986,False,-0.5724801421165466,False,-0.6650642156600952,False,-0.5859934091567993,False,tdd,False,False,False
HumanEval/146,-1.7155570983886719,False,-1.012858271598816,False,-1.0616785287857056,False,-0.9238214492797852,False,-1.074073076248169,False,-0.9567884802818298,False,-0.9170745015144348,False,-0.8620448112487793,False,-0.8603051900863647,False,-0.926241397857666,False,-0.8611133098602295,False,-0.7831060290336609,False,typed,False,False,False
HumanEval/147,-2.498904228210449,False,-1.5324268341064453,False,-1.6033809185028076,False,-1.4281777143478394,False,-1.5200306177139282,False,-1.4635025262832642,False,-1.4426677227020264,False,-1.4657374620437622,False,-1.4448437690734863,False,-1.3969933986663818,False,-1.3383772373199463,False,-1.3146297931671143,False,typed,False,False,False
HumanEval/148,-1.0779895782470703,False,-0.3336145281791687,False,-0.4419536292552948,False,-0.3027130961418152,False,-0.39545828104019165,False,-0.3010926842689514,False,-0.3089461624622345,False,-0.3344825208187103,False,-0.320040225982666,False,-0.3313620090484619,False,-0.24830380082130432,False,-0.2008199691772461,False,typed,False,False,False
HumanEval/149,-0.9407424926757812,False,-0.23859457671642303,False,-0.3059792220592499,False,-0.14759692549705505,False,-0.3246461749076843,False,-0.17395366728305817,False,-0.13434217870235443,True,-0.1974984109401703,False,-0.19952626526355743,False,-0.16405054926872253,False,-0.14336612820625305,False,-0.0018624216318130493,False,typed,False,False,True
HumanEval/150,-0.8382465839385986,False,-0.2138281762599945,False,-0.23573759198188782,False,-0.12473928928375244,True,-0.16862866282463074,False,-0.11974012851715088,False,-0.14532983303070068,False,-0.13312852382659912,False,-0.09021693468093872,True,-0.007922321557998657,False,-0.12402653694152832,False,0.016389787197113037,True,typed,True,False,True
HumanEval/151,-1.6879711151123047,False,-0.9167630672454834,False,-0.9703013896942139,False,-0.7919555902481079,False,-0.9639439582824707,False,-0.8336426615715027,True,-0.8201709985733032,True,-0.8537580966949463,False,-0.7985483407974243,True,-0.7557808756828308,False,-0.7048278450965881,False,-0.6890802979469299,False,typed,False,False,True
HumanEval/152,-1.80353844165802,True,-1.023406982421875,True,-1.104599118232727,True,-0.9443668723106384,True,-0.976327657699585,True,-0.9613378047943115,True,-0.9984159469604492,True,-0.9927761554718018,True,-0.9359781742095947,True,-0.9775465726852417,True,-0.8874037265777588,True,-0.846620500087738,True,typed,True,True,True
HumanEval/153,-1.2796260118484497,False,-0.4737291932106018,False,-0.5034371018409729,False,-0.33443742990493774,False,-0.5103113651275635,False,-0.41392284631729126,False,-0.37927210330963135,False,-0.3832339942455292,False,-0.38851240277290344,False,-0.37460556626319885,False,-0.30603110790252686,False,-0.2872089743614197,False,typed,False,False,False
HumanEval/154,-0.2915297746658325,False,0.6278021931648254,False,0.5749777555465698,False,0.6641354560852051,False,0.5586796998977661,False,0.6384015083312988,False,0.6579517722129822,False,0.6488617658615112,False,0.7009550333023071,False,0.7104811668395996,True,0.6985419988632202,False,0.8174688220024109,False,typed,False,False,True
HumanEval/155,-2.119371175765991,False,-1.3037611246109009,False,-1.3995351791381836,False,-1.2814438343048096,False,-1.3568527698516846,False,-1.296339511871338,False,-1.2584474086761475,False,-1.2902427911758423,False,-1.2310049533843994,False,-1.2261732816696167,False,-1.2388787269592285,False,-1.1591112613677979,False,typed,False,False,False
HumanEval/156,-1.3082399368286133,False,-0.2658200263977051,False,-0.3421933650970459,False,-0.18979424238204956,False,-0.24651500582695007,False,-0.21496808528900146,False,-0.14596569538116455,False,-0.149075448513031,False,-0.1339862197637558,False,-0.07098281383514404,False,-0.12113624811172485,False,-0.027950286865234375,False,typed,False,False,False
HumanEval/157,-1.1662155389785767,False,-0.5734763145446777,True,-0.6387821435928345,False,-0.4171901345252991,False,-0.6279609203338623,False,-0.4865701198577881,False,-0.45646029710769653,False,-0.44174134731292725,False,-0.4432331919670105,False,-0.4363715946674347,False,-0.3214006721973419,False,-0.2863546311855316,False,typed,False,True,True
HumanEval/158,-0.9381905794143677,False,-0.3874890208244324,False,-0.38317930698394775,True,-0.2760077714920044,True,-0.44540977478027344,False,-0.27428972721099854,False,-0.27958977222442627,True,-0.31824660301208496,True,-0.28629571199417114,False,-0.25714895129203796,True,-0.21997472643852234,True,-0.10072638094425201,False,typed,False,False,True
HumanEval/159,-2.2736079692840576,False,-1.4211926460266113,False,-1.433009147644043,False,-1.258861780166626,False,-1.2634477615356445,False,-1.2429070472717285,False,-1.307335376739502,False,-1.301225185394287,False,-1.221631646156311,False,-1.1835405826568604,False,-1.1651828289031982,True,-1.0517162084579468,False,typed,False,False,True
HumanEval/160,-1.822289228439331,False,-1.0321012735366821,False,-1.0449891090393066,False,-0.975745439529419,False,-0.9151614904403687,False,-0.9250452518463135,False,-0.9506016969680786,False,-0.9624904990196228,False,-0.929416298866272,False,-0.8474122285842896,False,-0.8933916091918945,False,-0.8025387525558472,False,typed,False,False,False
HumanEval/161,-0.574863612651825,False,-0.04211673140525818,False,-0.12729549407958984,False,0.06512655317783356,False,-0.15043070912361145,False,-0.005079329013824463,False,0.008904173970222473,False,0.022452041506767273,False,0.03260037302970886,False,-0.007871687412261963,False,0.15096503496170044,False,0.2041509449481964,False,typed,False,False,False
HumanEval/162,-1.9775276184082031,False,-0.8533297777175903,False,-0.9160729646682739,False,-0.8098651170730591,False,-0.8320449590682983,False,-0.8677215576171875,False,-0.7740561962127686,False,-0.7860879302024841,False,-0.7124818563461304,False,-0.6901411414146423,False,-0.8119256496429443,False,-0.6355531215667725,False,typed,False,False,False
HumanEval/163,-2.2446775436401367,False,-1.4574007987976074,False,-1.4927430152893066,False,-1.246539831161499,False,-1.4183320999145508,False,-1.3164148330688477,False,-1.2723467350006104,False,-1.2672985792160034,False,-1.2556126117706299,False,-1.2425941228866577,False,-1.1725399494171143,False,-1.1370735168457031,False,typed,False,False,False
