id,direct_pass,cot_pass,plan_pass,decompose_pass,expert_pass,reviewer_pass,simple_pass,careful_pass,efficient_pass,tdd_pass,defensive_pass,typed_pass,direct_score,cot_score,plan_score,decompose_score,expert_score,reviewer_score,simple_score,careful_score,efficient_score,tdd_score,defensive_score,typed_score,probe_selected_style,probe_selected_pass,random_selected_pass,oracle_pass
279,False,False,False,False,False,False,False,False,False,False,False,False,-3.982635021209717,-4.536508083343506,-4.796699523925781,-4.146266937255859,-4.136008262634277,-4.556272983551025,-3.9214203357696533,-3.952204465866089,-4.799553871154785,-4.339468479156494,-3.9441676139831543,-3.9132003784179688,typed,False,False,False
280,True,True,True,True,True,True,True,True,True,True,True,True,-0.4230054020881653,-0.6044625043869019,-0.4900125563144684,-0.7196484208106995,-0.17557993531227112,-0.5222519636154175,-0.32294338941574097,-0.3465976119041443,-0.5443559885025024,-0.4542449712753296,-0.5892219543457031,-0.6909940242767334,expert,True,True,True
281,True,True,True,True,True,True,True,True,True,True,True,True,0.07449263334274292,0.11572466790676117,0.14674514532089233,-0.043843090534210205,0.19784091413021088,0.08116583526134491,0.12042771279811859,0.2285861074924469,0.11916971206665039,0.08595903217792511,0.16992560029029846,-0.22916409373283386,careful,True,True,True
282,True,True,True,True,True,True,True,True,True,True,True,True,0.7559641003608704,1.0661238431930542,1.200790524482727,0.8563076257705688,1.0420575141906738,1.0247195959091187,0.7304903864860535,0.9069740176200867,0.9264620542526245,1.1987202167510986,0.9106260538101196,0.8621059656143188,plan,True,True,True
283,False,False,False,True,False,False,False,False,False,False,False,True,-1.315588355064392,-1.4226963520050049,-1.5874191522598267,-1.6104216575622559,-1.2380551099777222,-1.5089333057403564,-1.3235201835632324,-1.4334564208984375,-1.52333402633667,-1.6191595792770386,-1.3414119482040405,-1.5430570840835571,expert,False,False,True
284,True,True,True,True,True,True,True,True,True,True,True,True,-0.5337342619895935,-0.38651034235954285,-0.39603546261787415,-0.4854007363319397,-0.46840721368789673,-0.6338551044464111,-0.6746305227279663,-0.44470322132110596,-0.4054211676120758,-0.3827240467071533,-0.5035349130630493,-0.33458212018013,typed,True,True,True
285,False,False,False,False,False,False,False,False,False,True,True,False,-0.9448663592338562,-0.645122766494751,-0.9047980308532715,-0.8766079545021057,-0.882663369178772,-0.9762979745864868,-1.1900014877319336,-0.788672149181366,-0.9893152713775635,-0.5272300243377686,-0.7366726398468018,-0.6327104568481445,tdd,True,False,True
286,False,False,False,False,False,False,False,False,False,False,False,False,-3.312624216079712,-3.5017762184143066,-3.7421936988830566,-3.3989200592041016,-2.9532642364501953,-3.8040900230407715,-3.3547987937927246,-3.209747076034546,-3.7486019134521484,-3.565861940383911,-3.5074992179870605,-2.8672423362731934,typed,False,False,False
287,True,True,True,True,True,True,True,False,True,True,True,True,-0.02214665710926056,-0.029132217168807983,-0.12036165595054626,-0.17439007759094238,-0.1489255428314209,-0.11757120490074158,-0.16393713653087616,-0.08583953976631165,-0.1649664342403412,-0.26081740856170654,-0.04860386252403259,-0.24732837080955505,direct,True,True,True
288,False,False,False,False,False,False,False,False,False,False,False,False,1.151592493057251,0.9538012742996216,1.0068466663360596,1.1111596822738647,1.2676674127578735,1.0857642889022827,1.2679102420806885,0.9895252585411072,0.9899410009384155,0.9317148923873901,1.1068406105041504,0.7889221906661987,simple,False,False,False
289,False,False,False,False,False,False,False,False,False,False,False,False,0.5803444385528564,0.3820907771587372,0.41797250509262085,0.3744114637374878,0.6029050350189209,0.4304746985435486,0.5443315505981445,0.5096824169158936,0.3025456666946411,0.2893983721733093,0.5160115957260132,0.016075685620307922,expert,False,False,False
290,True,True,True,True,True,True,True,True,True,True,True,True,1.9603400230407715,1.9240326881408691,2.3056704998016357,1.8301270008087158,2.255218982696533,2.1588497161865234,2.0097365379333496,2.1031317710876465,2.0303168296813965,2.0682008266448975,1.9631625413894653,1.3650397062301636,plan,True,True,True
291,True,False,False,False,False,False,False,False,False,False,False,False,-4.970677375793457,-5.9276556968688965,-6.530072212219238,-5.421321868896484,-5.127902984619141,-5.898659706115723,-4.920718669891357,-5.266656398773193,-5.898974895477295,-5.498269081115723,-5.10037899017334,-5.151960372924805,simple,False,False,True
292,False,False,False,True,False,False,True,False,False,False,False,True,-1.5527763366699219,-1.219641923904419,-1.5058186054229736,-1.8899927139282227,-1.490659475326538,-1.7974672317504883,-1.777914047241211,-1.6329762935638428,-1.64817476272583,-1.6755403280258179,-1.464227318763733,-1.4380062818527222,cot,False,False,True
293,True,False,False,True,True,False,True,True,True,False,False,True,-3.735684394836426,-3.7467453479766846,-4.069460868835449,-3.5205154418945312,-3.5030908584594727,-3.955554962158203,-3.7191479206085205,-3.648008108139038,-3.9097719192504883,-3.631502389907837,-3.3218801021575928,-2.8162927627563477,typed,True,True,True
294,False,False,False,True,False,False,False,False,False,True,False,False,2.2294373512268066,2.4049153327941895,2.6163971424102783,2.2302393913269043,2.4971799850463867,2.420694351196289,2.159914493560791,2.151120901107788,2.354762554168701,2.4063000679016113,2.269946575164795,2.1337766647338867,plan,False,False,True
295,False,False,False,False,False,False,False,False,False,False,False,False,1.6925859451293945,1.7935103178024292,1.92841637134552,1.6230266094207764,1.8346129655838013,1.832057237625122,1.563190221786499,1.6594877243041992,1.6903489828109741,1.6272903680801392,1.5957002639770508,1.4938386678695679,plan,False,False,False
296,False,False,False,False,False,False,False,False,False,False,False,False,-1.6645219326019287,-1.6046464443206787,-1.7666265964508057,-1.7543275356292725,-1.442115068435669,-1.9695227146148682,-1.7002975940704346,-1.6145908832550049,-1.6783788204193115,-1.7787249088287354,-1.6236016750335693,-1.3037383556365967,typed,False,False,False
297,True,True,True,True,True,True,True,True,True,True,True,True,0.5503952503204346,0.7300018668174744,0.8776547908782959,0.6120778322219849,0.8055506944656372,0.5213477611541748,0.7160387635231018,1.1456550359725952,0.6700056791305542,0.8829711675643921,0.8564327955245972,0.02799808979034424,careful,True,True,True
298,True,True,True,False,True,True,False,False,True,False,False,False,2.056612968444824,2.121843099594116,2.5892574787139893,1.8766770362854004,2.530287742614746,2.25278902053833,2.120823860168457,2.344257116317749,2.2676281929016113,2.3635454177856445,2.0303752422332764,1.489759087562561,plan,True,True,True
299,False,True,False,False,False,False,False,False,False,True,False,False,0.09860406816005707,0.2583353817462921,0.4298318922519684,0.038790225982666016,0.3196553587913513,0.09985877573490143,-0.013076454401016235,0.31424960494041443,0.23955553770065308,0.30861425399780273,0.05830247700214386,0.0740233063697815,plan,False,False,True
300,False,False,False,False,False,False,False,False,False,False,False,False,-2.5240652561187744,-3.0888378620147705,-3.2844669818878174,-2.8364639282226562,-2.6112546920776367,-2.903984308242798,-2.400906562805176,-2.610361337661743,-3.0436487197875977,-2.891422986984253,-2.691242218017578,-2.8740363121032715,simple,False,False,False
301,False,False,False,False,False,False,False,False,False,False,False,False,2.6997618675231934,2.8510921001434326,3.1586437225341797,2.684007167816162,3.0315518379211426,2.890040397644043,2.6511752605438232,2.7297754287719727,2.8401169776916504,2.857083559036255,2.6824445724487305,2.3983211517333984,plan,False,False,False
302,False,False,False,False,False,False,False,False,False,False,False,False,1.034091591835022,1.0451310873031616,1.079463243484497,0.8265578150749207,1.0122586488723755,0.9271451234817505,0.8588821291923523,0.9133163690567017,0.8965194225311279,0.8840184807777405,0.9538297653198242,0.8010646104812622,plan,False,False,False
303,False,False,False,False,False,False,False,False,False,False,False,False,-5.432185173034668,-5.61046838760376,-6.376513481140137,-5.853325843811035,-5.357929229736328,-6.050634384155273,-5.602540493011475,-5.419045448303223,-6.079555511474609,-5.655972480773926,-5.443560600280762,-5.079015254974365,typed,False,False,False
304,False,False,False,False,False,False,False,False,False,False,False,False,-3.9226560592651367,-3.843456983566284,-3.9882781505584717,-4.109272003173828,-3.789257526397705,-4.138281345367432,-3.9714691638946533,-3.7502453327178955,-3.9193429946899414,-3.641659736633301,-3.71114444732666,-3.108257293701172,typed,False,False,False
305,False,False,False,False,False,False,False,False,False,False,False,False,1.921436071395874,2.23767352104187,2.3178484439849854,2.1023740768432617,2.1466903686523438,2.102985143661499,1.8767797946929932,1.9779503345489502,2.0341174602508545,2.2397263050079346,2.09600830078125,1.8872262239456177,plan,False,False,False
306,False,False,False,False,False,False,False,False,False,False,False,False,-5.556406021118164,-6.252814769744873,-6.509505271911621,-5.565767288208008,-5.6422576904296875,-6.537666320800781,-5.611145496368408,-5.370855808258057,-6.368880271911621,-6.047419548034668,-5.264919281005859,-5.245444297790527,typed,False,False,False
307,False,False,False,False,False,False,False,False,False,False,False,False,2.895700454711914,3.027435541152954,3.4701149463653564,2.8590166568756104,3.331235885620117,3.1141233444213867,2.85674786567688,2.9792871475219727,3.0753719806671143,3.1500322818756104,2.882169485092163,2.629701614379883,plan,False,False,False
308,False,False,False,False,False,False,False,False,False,False,False,False,0.47533339262008667,0.3336769938468933,0.5022209882736206,0.3954280912876129,0.6157948970794678,0.3521042764186859,0.5751403570175171,0.6505805253982544,0.515360951423645,0.3297339677810669,0.5562118291854858,0.0457334965467453,careful,False,False,False
309,True,True,True,True,True,True,True,True,True,True,True,True,1.5177381038665771,1.6708929538726807,1.7952778339385986,1.3293533325195312,1.6368578672409058,1.614311933517456,1.3882732391357422,1.4489192962646484,1.502472162246704,1.401633381843567,1.3967684507369995,1.270898699760437,plan,True,True,True
310,False,False,False,False,False,False,False,False,False,False,False,False,0.7272866368293762,1.0393632650375366,1.1525523662567139,0.5643516778945923,1.1276788711547852,0.6644042730331421,0.49402087926864624,0.8557697534561157,0.7683868408203125,1.0054882764816284,0.642818808555603,0.8694924116134644,plan,False,False,False
311,False,False,False,False,False,False,False,False,False,False,False,False,0.4567604660987854,0.18987427651882172,0.22610977292060852,0.28846609592437744,0.5417144298553467,0.30783459544181824,0.5270144939422607,0.5021123886108398,0.21944889426231384,0.09370408952236176,0.3273158371448517,0.008214384317398071,expert,False,False,False
312,False,False,False,False,False,False,False,False,False,False,False,False,-0.02468515932559967,-0.04742744565010071,0.04542894661426544,-0.057139426469802856,0.2504981458187103,0.07442852854728699,-0.015959158539772034,-0.009042441844940186,0.03472021222114563,0.04861220717430115,0.11143292486667633,-0.010379523038864136,expert,False,False,False
313,False,False,False,False,False,False,False,False,False,False,False,False,-0.18081940710544586,-0.07435622811317444,-0.06668198108673096,-0.19876974821090698,0.030251741409301758,-0.3090631663799286,-0.276530921459198,-0.18831318616867065,-0.1654776930809021,-0.05829507112503052,-0.13036686182022095,-0.05099034309387207,expert,False,False,False
314,False,False,False,False,False,False,False,False,False,False,False,False,-4.854065895080566,-5.679463863372803,-6.058200359344482,-5.2242431640625,-4.6313323974609375,-5.746973037719727,-4.7906174659729,-5.024426460266113,-5.695409297943115,-5.658421516418457,-5.0396342277526855,-4.699517250061035,expert,False,False,False
315,False,False,False,False,False,False,False,False,False,False,False,False,-0.1678118258714676,0.06227681040763855,-0.0034526288509368896,-0.34785205125808716,-0.06454259157180786,-0.27364054322242737,-0.2904384136199951,-0.09592068195343018,-0.18189877271652222,-0.14982430636882782,-0.231099933385849,-0.23324516415596008,cot,False,False,False
316,True,False,True,False,True,True,True,False,True,True,False,False,-1.693911075592041,-2.4534835815429688,-2.6239898204803467,-2.10821270942688,-1.7934337854385376,-2.240072250366211,-1.5721887350082397,-2.057443857192993,-2.406215190887451,-2.3150548934936523,-2.012392520904541,-2.1389341354370117,simple,True,False,True
317,False,False,False,False,False,False,False,False,False,False,False,False,-1.954648494720459,-1.8500463962554932,-2.0734457969665527,-2.095872640609741,-1.9205960035324097,-2.2062089443206787,-2.156294107437134,-1.8157248497009277,-2.229417562484741,-1.9446300268173218,-1.7841795682907104,-1.5286699533462524,typed,False,False,False
318,True,False,False,False,False,False,False,False,False,False,False,False,-0.015992775559425354,-0.07025346159934998,-0.10652461647987366,-0.19338655471801758,-0.1053343415260315,-0.13219448924064636,-0.06074373424053192,-0.06241077184677124,-0.08877310156822205,-0.22403164207935333,0.019865036010742188,-0.42634478211402893,defensive,False,True,True
319,False,False,False,False,False,True,False,False,False,True,True,False,-0.641080915927887,-0.46860942244529724,-0.46966734528541565,-0.8410404324531555,-0.5442528128623962,-0.7202785015106201,-0.8568186163902283,-0.5134316086769104,-0.7284080982208252,-0.5727587342262268,-0.723696231842041,-0.6603735685348511,cot,False,False,True
320,False,False,False,False,False,False,False,False,False,False,False,False,0.31634777784347534,0.3188929557800293,0.29827648401260376,0.43490707874298096,0.33603399991989136,0.29930469393730164,0.2617577910423279,0.29694804549217224,0.3021862506866455,0.3792272210121155,0.39810940623283386,0.2526700794696808,decompose,False,False,False
321,False,False,False,False,False,False,False,False,False,False,False,False,-3.8887948989868164,-3.9573843479156494,-4.324274063110352,-3.991957426071167,-3.9320850372314453,-4.329591274261475,-4.0329179763793945,-3.7968947887420654,-4.484576225280762,-4.249750137329102,-3.840057373046875,-3.4017131328582764,typed,False,False,False
322,True,True,True,True,True,True,True,True,True,True,True,True,2.5520830154418945,2.6630666255950928,2.970478057861328,2.569110870361328,2.847952365875244,2.730260133743286,2.4999160766601562,2.603952646255493,2.6918110847473145,2.71034836769104,2.5452897548675537,2.254671335220337,plan,True,True,True
323,False,False,False,False,False,False,False,False,False,False,False,False,-0.8291314244270325,-1.463909387588501,-1.3067522048950195,-0.8173772692680359,-0.6484957933425903,-1.2393261194229126,-0.6402647495269775,-0.889166533946991,-1.1222691535949707,-0.9861940145492554,-0.946114182472229,-1.2797125577926636,simple,False,False,False
324,False,False,False,False,False,False,False,False,False,False,False,False,0.5098775625228882,0.4230063855648041,0.5791490077972412,0.5026137232780457,0.7948242425918579,0.4728946387767792,0.49374210834503174,0.5128198862075806,0.4323289096355438,0.5331909656524658,0.4823791980743408,0.489754319190979,expert,False,False,False
325,False,False,False,False,False,False,False,False,False,False,False,False,-0.7326353788375854,-0.9425691366195679,-1.1191964149475098,-0.9574945569038391,-0.8731981515884399,-1.0654017925262451,-0.8118535876274109,-0.7134233117103577,-1.1676114797592163,-1.1790975332260132,-0.8910443782806396,-1.151091456413269,careful,False,False,False
326,False,False,True,False,False,True,True,True,True,False,True,True,1.1884647607803345,0.7775056958198547,0.8648899793624878,0.8980836272239685,1.3212164640426636,1.1265904903411865,1.2387535572052002,1.036238670349121,0.7099449038505554,0.6885284185409546,0.9747964143753052,0.40590304136276245,expert,False,True,True
327,True,False,True,False,True,True,True,True,False,False,True,False,0.3615860939025879,0.2534254789352417,0.36490315198898315,0.32345855236053467,0.6803580522537231,0.3525455594062805,0.3983708620071411,0.4016169607639313,0.28511127829551697,0.3884562849998474,0.37146124243736267,0.22380268573760986,expert,True,True,True
328,False,False,False,False,False,False,False,False,False,False,False,False,2.5447452068328857,2.659691572189331,2.9497947692871094,2.589503288269043,2.807257652282715,2.6676197052001953,2.508521318435669,2.6474719047546387,2.690751075744629,2.7115976810455322,2.612096071243286,2.1979005336761475,plan,False,False,False
329,True,True,True,True,True,True,True,True,True,True,True,True,1.0607308149337769,1.2108806371688843,1.3101937770843506,1.0346490144729614,1.2865287065505981,1.1019700765609741,1.0018688440322876,1.057927131652832,1.0908551216125488,1.1922236680984497,1.0636571645736694,0.9459724426269531,plan,True,True,True
330,True,False,False,True,False,True,True,True,True,True,True,True,-1.4251844882965088,-1.1607016324996948,-1.1615644693374634,-1.5149462223052979,-1.1759568452835083,-1.3602700233459473,-1.5318490266799927,-1.1754913330078125,-1.2870386838912964,-1.0022616386413574,-1.1517306566238403,-1.1170177459716797,tdd,True,True,True
331,False,False,False,False,False,False,False,False,False,False,False,False,1.7661505937576294,1.5561984777450562,1.754995584487915,1.5460095405578613,1.8758021593093872,1.71116304397583,1.783619999885559,1.7380435466766357,1.5746068954467773,1.5409330129623413,1.6030738353729248,0.9894320964813232,expert,False,False,False
332,True,True,True,True,True,True,True,True,True,True,True,True,1.1003799438476562,1.0464805364608765,1.2096540927886963,1.2179827690124512,1.299930453300476,1.1370902061462402,1.0872135162353516,1.035549283027649,1.1790724992752075,1.265886664390564,1.1132330894470215,1.0523076057434082,expert,True,True,True
333,True,True,True,True,True,True,True,True,True,True,True,True,0.029842212796211243,0.1725149154663086,0.07261958718299866,-0.10632076859474182,0.09345370531082153,-0.09367331862449646,-0.14829106628894806,0.17649608850479126,-0.19720298051834106,0.03405669331550598,-0.07774779200553894,-0.14186733961105347,careful,True,True,True
334,True,True,True,True,True,True,True,True,True,True,True,True,-0.7714516520500183,-0.7310746908187866,-0.9220585823059082,-1.019756555557251,-0.8002446889877319,-0.961176872253418,-0.9409310221672058,-0.9198101162910461,-0.9453067779541016,-0.8974220752716064,-0.8034752607345581,-0.8675817251205444,cot,True,True,True
335,False,False,False,False,False,False,False,False,False,False,False,False,1.2947096824645996,1.4214065074920654,1.6145042181015015,1.2703163623809814,1.4887466430664062,1.443474292755127,1.1787751913070679,1.368236780166626,1.3909682035446167,1.41803777217865,1.3687095642089844,1.1670446395874023,plan,False,False,False
336,False,False,False,False,False,False,False,False,False,False,False,False,0.3178980350494385,0.5490378141403198,0.5618407726287842,0.1134277880191803,0.3464936316013336,0.3322286307811737,0.11916002631187439,0.40417781472206116,0.30904829502105713,0.4764377474784851,0.4492403268814087,0.22328031063079834,plan,False,False,False
337,False,False,False,False,False,False,False,False,False,False,False,False,-1.013737678527832,-0.6893136501312256,-0.8140074014663696,-1.081157922744751,-0.990261435508728,-1.0307894945144653,-1.230918049812317,-0.8428090214729309,-0.9944057464599609,-0.6465539336204529,-0.8896936178207397,-0.8095663785934448,tdd,False,False,False
338,True,True,True,True,True,False,True,True,True,False,True,True,-2.0364482402801514,-2.2480688095092773,-2.3430323600769043,-2.364103317260742,-1.9674731492996216,-2.465050220489502,-2.0865418910980225,-1.9932429790496826,-2.3059656620025635,-2.4244167804718018,-1.969842553138733,-2.2595386505126953,expert,True,False,True
339,False,False,False,False,False,False,False,False,False,False,False,False,-0.797679603099823,-0.8587985038757324,-0.871370792388916,-1.1140363216400146,-0.8151832818984985,-0.9854214191436768,-0.8417579531669617,-0.6379044651985168,-0.9350252151489258,-1.0526247024536133,-0.7901284694671631,-1.2018486261367798,careful,False,False,False
340,False,False,False,False,False,False,False,False,False,False,False,False,-0.9169802069664001,-0.9495991468429565,-1.0510293245315552,-1.039567232131958,-0.830938994884491,-0.9552143812179565,-0.9644501805305481,-0.8437362313270569,-1.065159559249878,-0.7679769396781921,-0.8868995904922485,-1.0060542821884155,tdd,False,False,False
341,True,True,True,True,True,True,True,True,True,True,True,True,1.9690489768981934,1.8952199220657349,2.142380952835083,1.8729352951049805,2.3171658515930176,1.862741470336914,1.9905774593353271,1.9757015705108643,1.863318920135498,1.8628138303756714,1.8962985277175903,1.6476002931594849,expert,True,True,True
342,False,False,False,False,False,False,False,False,False,False,False,False,-1.724186897277832,-2.083150863647461,-2.2486605644226074,-1.9045374393463135,-1.6205968856811523,-2.2206859588623047,-1.6265738010406494,-1.6093027591705322,-2.19240403175354,-1.9196828603744507,-1.794699788093567,-2.1463146209716797,careful,False,False,False
343,False,False,False,False,False,False,False,False,False,False,False,False,-0.0019083470106124878,0.2254597246646881,0.2830894887447357,-0.15365642309188843,0.05366012454032898,0.03974497318267822,-0.20140080153942108,0.10706120729446411,0.050533562898635864,0.24365629255771637,0.16584289073944092,0.05850513279438019,plan,False,False,False
344,True,True,True,False,True,False,True,True,True,True,True,True,-1.7752041816711426,-2.2140045166015625,-2.4007298946380615,-1.9419071674346924,-1.8861850500106812,-2.278053045272827,-1.7697845697402954,-1.812678575515747,-2.180891513824463,-2.1029043197631836,-1.9597636461257935,-2.019075870513916,simple,True,True,True
345,True,True,True,True,True,True,True,True,True,True,True,True,1.0770084857940674,0.8992437124252319,1.2126506567001343,0.8738390803337097,1.330938458442688,1.134270429611206,1.1581722497940063,1.0813212394714355,1.034427285194397,1.171715259552002,1.0629394054412842,0.7794731855392456,expert,True,True,True
346,False,False,False,False,False,False,False,False,False,False,False,False,-0.559158980846405,-0.7244374752044678,-0.8810880184173584,-0.4968504309654236,-0.5567409992218018,-0.7667536735534668,-0.5296233892440796,-0.5233538746833801,-0.7591874599456787,-0.7867025136947632,-0.4268985688686371,-0.8118207454681396,defensive,False,False,False
347,False,False,False,False,False,False,False,False,False,False,False,False,-0.12436036765575409,-0.14545705914497375,-0.19341102242469788,-0.2863847017288208,-0.0417790561914444,-0.17286285758018494,-0.23474134504795074,-0.16834253072738647,-0.2580086290836334,-0.2219335287809372,-0.26097798347473145,-0.15647944808006287,expert,False,False,False
348,False,False,False,False,False,False,False,False,False,False,False,False,-5.06400203704834,-4.864312648773193,-5.213282585144043,-5.2764177322387695,-4.6798095703125,-5.392584323883057,-4.959239959716797,-4.818666934967041,-5.209203720092773,-5.194265365600586,-4.910768508911133,-4.559721946716309,typed,False,False,False
349,True,True,True,True,True,True,True,True,True,True,True,True,-0.15897466242313385,0.1626993864774704,0.11149996519088745,-0.3932378888130188,-0.10874390602111816,-0.2869521677494049,-0.37655752897262573,-0.12251827120780945,-0.14758801460266113,-0.1335189789533615,-0.029458343982696533,-0.1425812542438507,cot,True,True,True
350,False,False,False,False,False,False,False,False,False,False,False,False,0.1688288003206253,0.34279751777648926,0.32077836990356445,-0.004311025142669678,0.17170554399490356,0.13657712936401367,0.04594141244888306,0.20961040258407593,0.19902729988098145,0.1953016072511673,0.24044539034366608,0.023758798837661743,cot,False,False,False
351,False,False,False,False,False,False,False,False,False,False,False,False,-1.6693247556686401,-1.4888184070587158,-1.5439481735229492,-1.843414545059204,-1.424376368522644,-1.89501953125,-1.7244880199432373,-1.5795738697052002,-1.6527180671691895,-1.5451310873031616,-1.6477673053741455,-1.2797940969467163,typed,False,False,False
352,True,True,True,True,True,True,True,True,True,True,True,True,0.900920569896698,1.000917911529541,1.0319067239761353,0.8034324049949646,0.9337356686592102,0.8205982446670532,0.755465567111969,0.9320286512374878,0.9021456241607666,0.8593555688858032,0.809917688369751,0.6797366142272949,plan,True,True,True
353,True,True,True,True,True,True,True,True,True,True,True,True,0.8359883427619934,1.066247820854187,1.0093399286270142,0.8165844082832336,1.0316895246505737,0.8258745670318604,0.7009153962135315,0.9522181153297424,0.6991149187088013,0.8386922478675842,0.7272161245346069,0.7438395023345947,cot,True,True,True
