id,direct_pass,direct_output,direct_n_tokens,direct_truncated,cot_pass,cot_output,cot_n_tokens,cot_truncated
21,False,"def multiples_of_num(n, m):
    return [i for i in range(n, n*m+1, n)]

# Tests
assert multiples_of_num(4,3)== [3,6,9,12]
assert multiples_of_num(2,5)== [5,10]
assert multiples_of_num(9,2)== [2,4,6,8,10,12,14,16,18]
",121,False,False,"def multiples_of_num(n, m):
    return [i for i in range(n, n*m+1, n)]

# Test cases
assert multiples_of_num(4,3)== [3,6,9,12]
assert multiples_of_num(2,5)== [5,10]
assert multiples_of_num(9,2)== [2,4,6,8,10,12,14,16,18]
",121,False
22,True,"def find_first_duplicate(nums):
    seen = set()
    for num in nums:
        if num in seen:
            return num
        seen.add(num)
    return -1

# Tests
assert find_first_duplicate([1, 2, 3, 4, 4, 5])==4
assert find_first_duplicate([1, 2, 3, 4])==-1
assert find_first_duplicate([1, 1, 2, 3, 3, 2, 2])==1
",138,False,True,"Here is the Python function to find the first duplicate element in a given array of integers:

```python
def find_first_duplicate(arr):
    seen = set()
    for num in arr:
        if num in seen:
            return num
        seen.add(num)
    return -1
```",72,False
23,True,"def maximum_Sum(lst):
    max_sum = float('-inf')
    for sublist in lst:
        for num in sublist:
            max_sum = max(max_sum, sum(sublist))
    return max_sum

# Tests
assert maximum_Sum([[1,2,3],[4,5,6],[10,11,12],[7,8,9]]) == 33
assert maximum_Sum([[0,1,1],[1,1,2],[3,2,1]]) == 6
assert maximum_Sum([[0,1,3],[1,2,1],[9,8,2],[0,1,0],[6,4,8]]) == 19
",182,False,False,"Here is the Python function to find the maximum sum of elements of list in a list of lists.

```python
def maximum_Sum(lst):
    max_sum = 0
    for sublist in lst:
        max_sum += max(sublist)
    return max_sum
```",68,False
24,True,"def binary_to_decimal(binary):
    binary = str(binary)
    decimal = 0
    for digit in binary:
        decimal = decimal*2 + int(digit)
    return decimal

# Tests
assert binary_to_decimal(100) == 4
assert binary_to_decimal(1011) == 11
assert binary_to_decimal(1101101) == 109
",107,False,True,"def binary_to_decimal(binary):
    binary = str(binary)
    decimal = 0
    for digit in binary:
        decimal = decimal*2 + int(digit)
    return decimal

# Tests
assert binary_to_decimal(100) == 4
assert binary_to_decimal(1011) == 11
assert binary_to_decimal(1101101) == 109
",107,False
25,False,"Here is the Python function to find the product of non-repeated elements in a given array.

```python
from collections import Counter

def find_Product(arr):
    count = Counter(arr)
    product = 1
    for key, value in count.items():
        if value % 2 != 0:
            product *= key
    return product
```",88,False,False,"Here is the complete Python function:

```python
def find_Product(arr):
    # Create a dictionary to store the frequency of each element
    freq = {}
    for i in arr:
        if i in freq:
            freq[i] += 1
        else:
            freq[i] = 1

    # Calculate the product of non-repeated elements
    product = 1
    for key, value in freq.items():
        if value == 1:
            product *= key

    return product
```",127,False
26,False,"def check_k_elements(lst, k):
    count = 0
    for tup in lst:
        if len(tup) == k:
            count += 1
    if count == len(lst):
        return True
    else:
        return False

# Tests
assert check_k_elements([(4, 4), (4, 4, 4), (4, 4), (4, 4, 4, 4), (4, )], 4) == True
assert check_k_elements([(7, 7, 7), (7, 7)], 7) == True
assert check_k_elements([(9, 9), (9, 9, 9, 9)], 7) == False
",183,False,False,"def check_k_elements(tuples, k):
    count = 0
    for t in tuples:
        if len(t) == k:
            count += 1
    if count == len(tuples):
        return True
    else:
        return False

# Test cases
print(check_k_elements([(4, 4), (4, 4, 4), (4, 4), (4, 4, 4, 4), (4, )], 4)) # True
print(check_k_elements([(7, 7, 7), (7, 7)], 7)) # True
print(check_k_elements([(9, 9), (9, 9, 9, 9)], 7)) # False
",187,False
27,True,"def remove(lst):
    return [''.join(filter(str.isalpha, word)) for word in lst]

# Tests
assert remove(['4words', '3letters', '4digits']) == ['words', 'letters', 'digits']
assert remove(['28Jan','12Jan','11Jan']) == ['Jan','Jan','Jan']
assert remove(['wonder1','wonder2','wonder3']) == ['wonder','wonder','wonder']
",116,False,True,"def remove(lst):
    return [''.join(filter(str.isalpha, word)) for word in lst]

# Test cases
print(remove(['4words', '3letters', '4digits'])) # ['words', 'letters', 'digits']
print(remove(['28Jan','12Jan','11Jan'])) # ['Jan','Jan','Jan']
print(remove(['wonder1','wonder2','wonder3'])) # ['wonder','wonder','wonder']
",122,False
28,True,"def binomial_Coeff(n, k):
    if k > n:
        return 0
    if k > n - k:
        k = n - k
    result = 1
    for i in range(k):
        result *= (n - i)
        result //= (i + 1)
    return result

# Tests:
assert binomial_Coeff(5,2) == 10
assert binomial_Coeff(4,3) == 4
assert binomial_Coeff(3,2) == 3
",136,False,True,"def binomial_Coeff(n, k):
    if k > n:
        return 0
    if k > n - k:
        k = n - k
    result = 1
    for i in range(k):
        result *= (n - i)
        result //= (i + 1)
    return result

# Test cases
assert binomial_Coeff(5, 2) == 10
assert binomial_Coeff(4, 3) == 4
assert binomial_Coeff(3, 2) == 3
",138,False
29,False,"Here is the Python function to find the element occurring odd number of times:

```python
def get_Odd_Occurrence(lst):
    for i in lst:
        if lst.count(i) % 2 != 0:
            return i
    return None
```",68,False,False,"Here is the Python function to find the element occurring odd number of times:

```python
def get_Odd_Occurrence(lst):
    for i in lst:
        if lst.count(i) % 2 != 0:
            return i
    return None
```",68,False
30,False,"Here is the Python function to count all the substrings starting and ending with the same characters:

```python
def count_Substring_With_Equal_Ends(s):
    count = 0
    for i in range(len(s)):
        for j in range(i+2, len(s)+1):
            if s[i] == s[j-1]:
                count += 1
    return count
```",99,False,True,"Here is the Python function that counts all the substrings starting and ending with the same character:

```python
def count_Substring_With_Equal_Ends(s):
    count = 0
    for i in range(len(s)):
        for j in range(i+1, len(s)+1):
            if s[i] == s[j-1]:
                count += 1
    return count
```",99,False
31,False,"Here is the Python function that uses a heap queue algorithm to find the top k integers that occur most frequently from the given lists of sorted and distinct integers.

```python
import heapq
from collections import Counter

def func(lists):
    # Create a counter for each list
    counters = [Counter(l) for l in lists]

    # Create a min heap from the counters
    heap = [(-freq, num) for num, freq in counters[0].items()]
    heapq.heapify(heap)

    # Extract the top k numbers from the heap
    top_k_nums = []
    for _ in range(min(k, len(heap))):
        top_k_nums.append(heapq.heappop(heap)[1])

    return top_k_nums
```",201,False,False,"Here is the Python function that uses a heap queue algorithm to find the top k integers that occur most frequently from given lists of sorted and distinct integers:

```python
import heapq
from collections import Counter

def func(lists):
    # Create a counter for each list
    counters = [Counter(l) for l in lists]

    # Create a min heap from the counters
    min_heap = [(-freq, num) for num, freq in counter.items()]

    # Convert the list to a heap
    heapq.heapify(min_heap)

    # Get the top k elements
    top_k = [heapq.heappop(min_heap)[1] for _ in range(k)]

    return top_k
```",183,False
32,True,"def max_Prime_Factors(n):
    max_prime = -1
    while n % 2 == 0:
        max_prime = 2
        n >>= 1
    for i in range(3, int(n**0.5) + 1, 2):
        while n % i == 0:
            max_prime = i
            n = n / i
    if n > 2:
        max_prime = n
    return int(max_prime)

# Tests
assert max_Prime_Factors(15) == 5
assert max_Prime_Factors(6) == 3
assert max_Prime_Factors(2) == 2
",161,False,False,"def max_Prime_Factors(n):
    max_prime = -1
    while n % 2 == 0:
        max_prime = 2
        n >>= 1
    for i in range(3, int(math.sqrt(n)) + 1, 2):
        while n % i == 0:
            max_prime = i
            n = n / i
    if n > 2:
        max_prime = n
    return int(max_prime)

# Test cases
print(max_Prime_Factors(15)) # 5
print(max_Prime_Factors(6))  # 3
print(max_Prime_Factors(2))  # 2
",169,False
33,False,"def decimal_To_Binary(n):
    return bin(n).replace(""0b"", """")

# Tests
assert decimal_To_Binary(10) == ""1010""
assert decimal_To_Binary(1) == ""1""
assert decimal_To_Binary(20) == ""10100""
",81,False,False,"def decimal_To_Binary(n):
    return bin(n).replace(""0b"", """")

# Tests
assert decimal_To_Binary(10) == ""1010""
assert decimal_To_Binary(1) == ""1""
assert decimal_To_Binary(20) == ""10100""
",81,False
34,False,"def find_missing(arr):
    n = len(arr)
    total = n + 1
    sum_total = total * (total + 1) // 2
    sum_arr = sum(arr)
    return sum_total - sum_arr

# Test cases
assert find_missing([1,2,3,5]) == 4
assert find_missing([1,3,4,5]) == 2
assert find_missing([1,2,3,5,6,7]) == 4
",121,False,False,"def find_missing(arr):
    n = len(arr)
    total_sum = n + 1
    sum_of_arr = sum(arr)
    return total_sum - sum_of_arr

# Test cases
print(find_missing([1,2,3,5])) # 4
print(find_missing([1,3,4,5])) # 2
print(find_missing([1,2,3,5,6,7])) # 4
",117,False
35,False,"The n-th rectangular number is calculated by the formula:

Rectangular number = n * (n + 1) / 2

Here is the Python function to find the n-th rectangular number:

```python
def find_rect_num(n):
    return n * (n + 1) // 2
```",73,False,False,"The n-th rectangular number is calculated by the formula n*(n+1)*(n+2)/6.

Here is the Python function:

```python
def find_rect_num(n):
    return n*(n+1)*(n+2)//6
```",64,False
36,False,"def find_Nth_Digit(n, num1, num2):
    # Convert the numbers to strings
    str1 = str(num1)
    str2 = str(num2)

    # Find the length of the numbers
    len1 = len(str1)
    len2 = len(str2)

    # Find the total length of the numbers
    total_len = len1 + len2

    # Find the number of digits in the total length
    total_digits = total_len

    # Find the number of times the total length is divided by 9
    # This is because the total length of the digits from 0 to 9 is 9, 18, 27, ..., 81
    # We divide the total length by 9 to get the number of times the total length is divided by 9
    times = total_digits // 9

    # Find the remainder of the total length divided by 9
    # This is the position of the digit in the total length
    remainder = total_digits % 9

    # Find the position of the digit in the first number
    pos1 = remainder if remainder <= n else n

    # Find the position of the digit in the second number
    pos2 = n - pos1 if pos1 < n else 0

    # Return the digit at the position
    return int(str1[pos1 - 1]) if pos1 <= len1 else int(str2[pos2 - 1])

# Test cases
print(find_Nth_Digit(1, 2, 1))  # 5
print(find_Nth_Digit(3, 5, 1))  # 6
print(find_Nth_Digit(5, 6, 5))  # 3
",425,False,False,"def find_Nth_Digit(n, num1, num2):
    # Convert the numbers to strings
    str1 = str(num1)
    str2 = str(num2)

    # Find the length of the strings
    len1 = len(str1)
    len2 = len(str2)

    # Find the total length of the numbers
    total_len = len1 + len2

    # Find the number of digits in the total length
    total_digits = total_len

    # Find the number of full digits in the total length
    full_digits = total_digits // 2

    # Find the nth digit in the first half of the numbers
    if n <= full_digits:
        return int(str1[n-1]) if n != 0 else int(str1[n])

    # Find the nth digit in the second half of the numbers
    n -= full_digits
    return int(str2[n-1]) if n != 0 else int(str2[n])

# Test cases
print(find_Nth_Digit(1,2,1)) # 5
print(find_Nth_Digit(3,5,1)) # 6
print(find_Nth_Digit(5,6,5)) # 3
",318,False
37,True,"def sort_mixed_list(mixed_list):
    strings = []
    numbers = []
    for i in mixed_list:
        if type(i) == str:
            strings.append(i)
        elif type(i) == int:
            numbers.append(i)
    return sorted(numbers) + sorted(strings)

# Tests
print(sort_mixed_list([19,'red',12,'green','blue', 10,'white','green',1]))
print(sort_mixed_list([19,'red',12,'green','blue', 10,'white','green',1]))
print(sort_mixed_list([19,'red',12,'green','blue', 10,'white','green',1]))
",184,False,False,"Here is a Python function that sorts a given mixed list of integers and strings.

```python
def sort_mixed_list(mixed_list):
    # Separate integers and strings
    strings = [i for i in mixed_list if isinstance(i, str)]
    numbers = [i for i in mixed_list if isinstance(i, int)]

    # Sort the strings
    strings.sort()

    # Combine the sorted strings and numbers
    sorted_list = []
    while strings and numbers:
        sorted_list.append(strings.pop(0))
        sorted_list.append(numbers.pop(0))

    # If there are remaining strings, add them to the end
    while strings:
        sorted_list.append(strings.pop(0))

    # If there are remaining numbers, add them to the end
    while numbers:
        sorted_list.append(numbers.pop(0))

    return sorted_list
```",228,False
38,False,"def div_even_odd(lst):
    even_numbers = [num for num in lst if num % 2 == 0]
    odd_numbers = [num for num in lst if num % 2 != 0]

    if even_numbers:
        return odd_numbers[0] / even_numbers[0]
    else:
        return odd_numbers[0]

# Tests
assert div_even_odd([1,3,5,7,4,1,6,8])==4
assert div_even_odd([1,2,3,4,5,6,7,8,9,10])==2
assert div_even_odd([1,5,7,9,10])==10
",182,False,False,"Here is the Python function that solves the problem:

```python
def div_even_odd(lst):
    even_numbers = [num for num in lst if num % 2 == 0]
    odd_numbers = [num for num in lst if num % 2 != 0]
    return len(even_numbers) / len(odd_numbers) if odd_numbers else None
```",98,False
39,False,"Here is a Python function that solves the problem:

```python
def rearange_string(s):
    s = list(s)
    s.sort()
    result = []
    while s:
        result.append(s.pop(0))
        if s:
            result.append(s.pop(0))
    return ''.join(result)
```",88,False,False,"Here is a Python function that solves the problem:

```python
def rearange_string(s):
    s = list(s)
    s.sort()
    result = []
    while s:
        result.append(s.pop(0))
        if s:
            result.append(s.pop(0))
    return ''.join(result)
```",88,False
40,True,"Here is the Python function that uses collections.Counter to find the frequency of elements in a given list of lists:

```python
from collections import Counter

def freq_element(lst):
    # Flatten the list of lists
    flat_list = [item for sublist in lst for item in sublist]
    # Use Counter to get the frequency of each element
    freq_dict = dict(Counter(flat_list))
    return freq_dict
```",110,False,True,"Here is the Python function that solves the problem:

```python
from collections import Counter

def freq_element(lst):
    flat_list = [item for sublist in lst for item in sublist]
    return dict(Counter(flat_list))
```",65,False
41,True,"# Task: Write a function to filter even numbers using lambda function.
# Tests:
# assert filter_evennumbers([1, 2, 3, 4, 5, 6, 7, 8, 9, 10])==[2, 4, 6, 8, 10]
# assert filter_evennumbers([10,20,45,67,84,93])==[10,20,84]
# assert filter_evennumbers([5,7,9,8,6,4,3])==[8,6,4]

def filter_evennumbers(numbers):
    return list(filter(lambda x: x % 2 == 0, numbers))

# Tests
assert filter_evennumbers([1, 2, 3, 4, 5, 6, 7, 8, 9, 10])==[2, 4, 6, 8, 10]
assert filter_evennumbers([10,20,45,67,84,93])==[10,20,84]
assert filter_evennumbers([5,7,9,8,6,4,3])==[8,6,4]
",312,False,True,"Sure, here is the Python function that filters out even numbers using a lambda function:

```python
def filter_evennumbers(lst):
    return list(filter(lambda x: x % 2 == 0, lst))
```",56,False
42,False,"Here is the complete Python function:

```python
def find_Sum(arr):
    # Create an empty dictionary
    dict_count = {}
    # Iterate over the array
    for i in arr:
        # If the element is in the dictionary, increment its count
        if i in dict_count:
            dict_count[i] += 1
        # If the element is not in the dictionary, add it with a count of 1
        else:
            dict_count[i] = 1
    # Initialize the sum to 0
    sum_repeated = 0
    # Iterate over the dictionary
    for key, value in dict_count.items():
        # If the count is more than 1, add the key to the sum
        if value > 1:
            sum_repeated += key
    return sum_repeated
```",199,False,False,"Here is the complete Python function:

```python
def find_Sum(arr):
    # Create an empty dictionary
    dict_count = {}
    # Iterate over the array
    for i in arr:
        # If the element is in the dictionary, increment its count
        if i in dict_count:
            dict_count[i] += 1
        # If the element is not in the dictionary, add it with a count of 1
        else:
            dict_count[i] = 1
    # Initialize the sum to 0
    sum_repeated = 0
    # Iterate over the dictionary
    for key, value in dict_count.items():
        # If the count is more than 1, add the key to the sum
        if value > 1:
            sum_repeated += key
    return sum_repeated
```",199,False
43,True,"import re

def text_match(s):
    pattern = re.compile(r'[a-z]+_[a-z]+')
    match = pattern.fullmatch(s)
    if match:
        return 'Found a match!'
    else:
        return 'Not matched!'

# Tests
print(text_match(""aab_cbbbc""))  # 'Found a match!'
print(text_match(""aab_Abbbc""))  # 'Not matched!'
print(text_match(""Aaab_abbbc""))  # 'Not matched!'
",139,False,True,"import re

def text_match(s):
    pattern = re.compile(r'[a-z]+_[a-z]+')
    match = pattern.fullmatch(s)
    if match:
        return 'Found a match!'
    else:
        return 'Not matched!'

# Tests
print(text_match(""aab_cbbbc""))  # 'Found a match!'
print(text_match(""aab_Abbbc""))  # 'Not matched!'
print(text_match(""Aaab_abbbc""))  # 'Not matched!'
",139,False
44,False,"def text_match_string(s):
    if s.strip() == ""python"":
        return 'Found a match!'
    else:
        return 'Not matched!'

# Tests:
print(text_match_string("" python"")) # Expected: 'Found a match!'
print(text_match_string(""python"")) # Expected: 'Found a match!'
print(text_match_string(""  lang"")) # Expected: 'Not matched!'
",107,False,False,"Here is the complete Python function:

```python
def text_match_string(s):
    if s.strip() == ""python"":
        return 'Found a match!'
    else:
        return 'Not matched!'
```",53,False
45,True,"def get_gcd(nums):
    def gcd(a, b):
        if b == 0:
            return a
        return gcd(b, a % b)

    num = nums[0]
    for i in nums[1:]:
        num = gcd(num, i)
    return num

# Tests
assert get_gcd([2, 4, 6, 8, 16]) == 2
assert get_gcd([1, 2, 3]) == 1
assert get_gcd([2, 4, 6, 8]) == 2 

# Additional tests
assert get_gcd([10, 20, 30, 40, 50]) == 10
assert get_gcd([15, 30, 45, 60, 75]) == 15
assert get_gcd([1, 2, 3, 4, 5]) == 1
assert get_gcd([100, 200, 300, 400, 500]) == 100
",268,False,True,"def get_gcd(nums):
    def gcd(a, b):
        if a == 0:
            return b
        return gcd(b % a, a)

    num1 = nums[0]
    num2 = nums[1]
    gcd_num = gcd(num1, num2)

    for i in range(2, len(nums)):
        gcd_num = gcd(gcd_num, nums[i])

    return gcd_num

# Tests
assert get_gcd([2, 4, 6, 8, 16]) == 2
assert get_gcd([1, 2, 3]) == 1
assert get_gcd([2, 4, 6, 8]) == 2 

# Additional tests
assert get_gcd([10, 20, 30, 40, 50]) == 10
assert get_gcd([15, 30, 45, 60, 75]) == 15
assert get_gcd([2, 3, 5, 7, 11]) == 1
assert get_gcd([1, 2, 3, 4, 5, 6, 7, 8, 9, 10]) == 1
",318,False
46,True,"Here is the complete Python function:

```python
def test_distinct(lst):
    return len(lst) == len(set(lst))
```",39,False,True,"Here is the complete Python function:

```python
def test_distinct(lst):
    return len(lst) == len(set(lst))
```",39,False
47,False,"def compute_Last_Digit(a, b):
    def factorial(n):
        if n == 0:
            return 1
        else:
            return n * factorial(n-1)

    a_factorial = factorial(a)
    b_factorial = factorial(b)

    return a_factorial % 10

# Tests
assert compute_Last_Digit(2, 4) == 2
assert compute_Last_Digit(6, 8) == 6
assert compute_Last_Digit(1, 2) == 2
",140,False,False,"Here is the Python function to find the last digit when factorial of a divides factorial of b.

```python
def compute_Last_Digit(a, b):
    # Calculate factorial of a and b
    fact_a = fact(a)
    fact_b = fact(b)

    # Find the last digit of a/b
    last_digit_ab = fact_a // fact_b

    return last_digit_ab

# Function to calculate factorial of a number
def fact(n):
    if n == 0:
        return 1
    else:
        return n * fact(n-1)
```",154,False
48,False,"Here is the Python function to set all odd bits of a given number:

```python
def odd_bit_set_number(n):
    return n ^ 0x55555555

# Tests:
assert odd_bit_set_number(10) == 15
assert odd_bit_set_number(20) == 21
assert odd_bit_set_number(30) == 31
```",103,False,False,"Here is the Python function to set all odd bits of a given number:

```python
def odd_bit_set_number(n):
    return n ^ 0x55555555

# Test cases
print(odd_bit_set_number(10))  # Output: 15
print(odd_bit_set_number(20))  # Output: 21
print(odd_bit_set_number(30))  # Output: 31
```",117,False
49,True,"def specified_element(lst, index):
    return [row[index] for row in lst]

# Tests
assert specified_element([[1, 2, 3, 2], [4, 5, 6, 2], [7, 1, 9, 5]],0)==[1, 4, 7]
assert specified_element([[1, 2, 3, 2], [4, 5, 6, 2], [7, 1, 9, 5]],2)==[3, 6, 9]
assert specified_element([[1, 2, 3, 2], [4, 5, 6, 2], [7, 1, 9, 5]],1)==[2,5,1]
",194,False,True,"def specified_element(two_d_list, index):
    return [row[index] for row in two_d_list]

# Tests
assert specified_element([[1, 2, 3, 2], [4, 5, 6, 2], [7, 1, 9, 5]],0)==[1, 4, 7]
assert specified_element([[1, 2, 3, 2], [4, 5, 6, 2], [7, 1, 9, 5]],2)==[3, 6, 9]
assert specified_element([[1, 2, 3, 2], [4, 5, 6, 2], [7, 1, 9, 5]],1)==[2,5,1]
",200,False
50,False,"The function `min_length_list` is supposed to find the list with the minimum length. It does this by using a lambda function to find the length of each list and then finding the minimum.

Here is the Python function:

```python
def min_length_list(lst):
    return min(lst, key=lambda x: len(x))
```",84,False,False,"The function `min_length_list` is supposed to find the list with the minimum length. It does this by using a lambda function to find the length of each list and then finding the minimum.

Here is the complete function:

```python
def min_length_list(lst):
    min_length = min(len(x) for x in lst)
    min_list = [x for x in lst if len(x) == min_length]
    return min_length, min_list
```",118,False
51,False,"def check_equilateral(a, b, c):
    # Check if any two sides are equal
    if a == b or b == c or a == c:
        return False
    # Check if all sides are equal
    elif a == b == c:
        return True
    else:
        return False

# Test cases
print(check_equilateral(6,8,12)) # False
print(check_equilateral(6,6,12)) # False
print(check_equilateral(6,6,6)) # True
",132,False,True,"def check_equilateral(a, b, c):
    # Check if the triangle is equilateral
    if a == b == c:
        return True
    else:
        return False

# Test cases
print(check_equilateral(6,8,12)) # False
print(check_equilateral(6,6,12)) # False
print(check_equilateral(6,6,6)) # True
",105,False
52,True,"def parallelogram_area(base, height):
    return base * height

# Tests:
assert parallelogram_area(10,20)==200
assert parallelogram_area(15,20)==300
assert parallelogram_area(8,9)==72
",80,False,True,"def parallelogram_area(base, height):
    return base * height

# Test cases
assert parallelogram_area(10,20)==200
assert parallelogram_area(15,20)==300
assert parallelogram_area(8,9)==72
",79,False
53,True,"def check_Equality(s):
    if len(s) > 1:
        if s[0] == s[-1]:
            return ""Equal""
        else:
            return ""Not Equal""
    else:
        return ""Not Equal""

# Test cases
print(check_Equality(""abcda"")) # Expected output: ""Equal""
print(check_Equality(""ab"")) # Expected output: ""Not Equal""
print(check_Equality(""mad"")) # Expected output: ""Not Equal""
print(check_Equality(""a"")) # Expected output: ""Not Equal""
print(check_Equality("""")) # Expected output: ""Not Equal""
",165,False,True,"def check_Equality(string):
    if len(string) > 1:
        if string[0] == string[-1]:
            return ""Equal""
        else:
            return ""Not Equal""
    else:
        return ""Not Equal""

# Test cases
print(check_Equality(""abcda"")) # Expected output: ""Equal""
print(check_Equality(""ab"")) # Expected output: ""Not Equal""
print(check_Equality(""mad"")) # Expected output: ""Not Equal""
print(check_Equality(""a"")) # Expected output: ""Not Equal""
print(check_Equality("""")) # Expected output: ""Not Equal""
",165,False
