id,direct_pass,cot_pass,plan_pass,decompose_pass,expert_pass,reviewer_pass,simple_pass,careful_pass,efficient_pass,tdd_pass,defensive_pass,typed_pass,direct_score,cot_score,plan_score,decompose_score,expert_score,reviewer_score,simple_score,careful_score,efficient_score,tdd_score,defensive_score,typed_score,probe_selected_style,probe_selected_pass,random_selected_pass,oracle_pass
HumanEval/123,True,True,True,True,True,True,True,True,True,True,True,True,-0.03834342956542969,-0.32865315675735474,-0.3289391100406647,-0.18322506546974182,-0.3120937943458557,-0.1820991337299347,-0.04832157492637634,-0.3317784070968628,-0.2934865355491638,-0.24728426337242126,-0.05690975487232208,-0.22182434797286987,direct,True,True,True
HumanEval/124,True,False,False,True,True,True,True,True,True,True,True,True,3.7332417964935303,3.4836764335632324,3.327289581298828,3.576834201812744,3.5740249156951904,4.301081657409668,3.567629814147949,2.448168992996216,4.200937271118164,3.228632688522339,2.4490957260131836,2.6604671478271484,reviewer,True,True,True
HumanEval/125,True,True,True,True,True,True,True,True,True,True,True,True,4.875102996826172,4.610651969909668,4.257169723510742,5.131349086761475,5.085379123687744,5.422741413116455,4.92119836807251,3.9502346515655518,5.283535003662109,4.2019524574279785,4.803402423858643,3.461569309234619,reviewer,True,True,True
HumanEval/126,False,False,False,False,False,False,False,False,False,False,False,False,3.1925082206726074,2.6032638549804688,2.2785980701446533,3.0918428897857666,2.970810890197754,2.986055374145508,2.8100361824035645,1.8487231731414795,2.89695405960083,2.518970489501953,2.149855613708496,1.7642860412597656,direct,False,False,False
HumanEval/127,True,True,True,True,True,False,False,False,True,True,True,True,2.3676609992980957,1.9866690635681152,2.1558725833892822,2.436260223388672,2.394179582595825,2.6934046745300293,2.7558727264404297,1.6941702365875244,2.596344232559204,1.9829721450805664,1.7286823987960815,0.8891189098358154,simple,False,True,True
HumanEval/128,False,False,False,False,False,False,False,False,False,False,False,False,7.950701713562012,7.587740898132324,7.451907634735107,8.58283519744873,8.9337797164917,9.346567153930664,7.651586055755615,6.8130693435668945,8.972688674926758,7.43795108795166,6.192755699157715,5.7803497314453125,reviewer,False,False,False
HumanEval/129,False,False,False,False,False,False,False,False,False,False,False,False,1.0724728107452393,0.956729531288147,0.8822141885757446,1.3480041027069092,1.3053696155548096,1.3306419849395752,1.417340874671936,0.9220868349075317,1.1942691802978516,1.0675413608551025,1.0049705505371094,0.19899605214595795,simple,False,False,False
HumanEval/130,False,False,False,False,False,False,False,False,False,False,False,False,0.5296255946159363,0.32468900084495544,0.23037269711494446,0.5274585485458374,0.46336832642555237,0.5655885934829712,0.558925986289978,0.21851366758346558,0.4193309247493744,0.45446544885635376,0.36533036828041077,0.17934302985668182,reviewer,False,False,False
HumanEval/131,False,False,False,False,False,False,False,False,False,False,False,False,2.3540971279144287,1.902146816253662,1.5900269746780396,2.3943393230438232,2.3425209522247314,2.0890231132507324,1.7703524827957153,1.2590703964233398,2.0774309635162354,1.8302390575408936,1.3697103261947632,1.4744048118591309,decompose,False,False,False
HumanEval/132,False,False,False,False,False,False,False,False,False,False,False,False,5.813898086547852,5.562714576721191,5.200638771057129,6.274414539337158,6.033293724060059,6.586578845977783,5.719782829284668,4.5791168212890625,6.358172416687012,5.051677227020264,5.462067127227783,3.867361068725586,reviewer,False,False,False
HumanEval/133,False,False,False,False,False,False,False,False,False,False,False,False,0.06578058004379272,-0.27985239028930664,-0.41329798102378845,-0.1345384120941162,-0.2391953021287918,-0.20552778244018555,-0.13884049654006958,-0.3547500967979431,-0.3147837519645691,-0.18833675980567932,-0.015413105487823486,-0.1669807732105255,direct,False,False,False
HumanEval/134,False,False,False,False,False,False,False,False,False,False,False,False,2.1289703845977783,1.7746570110321045,1.8886746168136597,2.231849193572998,1.8250528573989868,2.4149117469787598,2.418027400970459,1.6501319408416748,2.1497702598571777,1.8297297954559326,2.7236812114715576,1.1812477111816406,defensive,False,False,False
HumanEval/135,False,False,False,False,False,False,False,False,False,False,False,False,4.730141639709473,4.628676414489746,4.212077617645264,5.307589530944824,5.390913009643555,5.16652774810791,4.438359260559082,3.6982014179229736,5.335219383239746,4.113579273223877,3.6474153995513916,3.2892940044403076,expert,False,False,False
HumanEval/136,True,True,True,True,True,True,True,True,True,True,True,True,3.924663782119751,3.3869733810424805,2.970094919204712,3.680319309234619,3.7735469341278076,3.951601028442383,3.4099912643432617,2.755786180496216,3.809504270553589,3.4197463989257812,3.1025187969207764,3.042811632156372,reviewer,True,True,True
HumanEval/137,False,False,False,False,False,False,False,False,False,False,False,False,2.7748420238494873,2.1133878231048584,1.7691036462783813,2.484619617462158,2.200793743133545,2.4118685722351074,1.8910211324691772,1.5067431926727295,2.279172658920288,2.2392349243164062,2.0819849967956543,1.8620796203613281,direct,False,False,False
HumanEval/138,False,False,False,False,False,False,False,False,False,False,False,False,1.5983216762542725,1.4272239208221436,1.2381020784378052,1.7004725933074951,1.6305913925170898,1.7531566619873047,1.6927717924118042,1.0195717811584473,1.762980341911316,1.2695631980895996,1.2291029691696167,0.8336098194122314,efficient,False,False,False
HumanEval/139,True,True,True,True,True,True,True,False,True,True,False,True,1.5292470455169678,1.3084795475006104,1.1605068445205688,1.5626473426818848,1.4932128190994263,1.7552595138549805,1.6253479719161987,1.2764947414398193,1.6145180463790894,1.2573919296264648,1.3004320859909058,0.9838565587997437,reviewer,True,False,True
HumanEval/140,False,False,False,False,False,False,False,False,False,False,False,False,0.20418566465377808,0.007379084825515747,0.028105348348617554,0.15839233994483948,0.03544861078262329,0.2282775640487671,0.3210374116897583,0.0421280562877655,0.10014593601226807,0.039731621742248535,0.3745485842227936,-0.010835632681846619,defensive,False,False,False
HumanEval/141,False,False,False,False,False,False,False,False,False,False,False,False,1.969290018081665,1.6058764457702637,1.7136465311050415,1.9274513721466064,1.8171550035476685,2.1594467163085938,2.3250579833984375,1.6324858665466309,1.9678930044174194,1.5240137577056885,2.0498595237731934,0.9919817447662354,simple,False,False,False
HumanEval/142,False,False,False,False,False,False,False,False,False,False,False,False,-0.17584437131881714,-0.39134448766708374,-0.42699167132377625,-0.283430278301239,-0.3379969000816345,-0.3016398549079895,-0.25817611813545227,-0.3781237006187439,-0.387016624212265,-0.30540531873703003,-0.2616625130176544,-0.23316287994384766,direct,False,False,False
HumanEval/143,True,True,True,True,True,True,True,True,True,True,True,True,0.37449997663497925,0.21449580788612366,0.3283540904521942,0.3815653622150421,0.3451847732067108,0.5343027114868164,0.5339505076408386,0.3299064636230469,0.3962511718273163,0.37529081106185913,0.3228789269924164,-0.022280678153038025,reviewer,True,True,True
HumanEval/144,False,False,False,True,False,False,False,True,False,True,True,False,2.892683267593384,2.608402967453003,2.594036340713501,2.8624534606933594,3.0135631561279297,3.1191940307617188,2.9360923767089844,2.448035717010498,3.082275629043579,2.5748965740203857,2.0372297763824463,1.995969533920288,reviewer,False,False,True
HumanEval/145,False,False,False,False,False,False,False,False,False,False,False,False,5.031650543212891,5.146036148071289,5.0186767578125,5.6273512840271,5.514710903167725,6.059650421142578,5.274827003479004,4.460655212402344,6.028762340545654,4.589579105377197,3.928598642349243,4.303730010986328,reviewer,False,False,False
HumanEval/146,True,True,True,True,False,True,True,True,True,False,True,True,1.7457847595214844,1.5243034362792969,1.4073258638381958,1.9326672554016113,1.7468534708023071,1.9665741920471191,1.7070804834365845,1.3625048398971558,1.8985165357589722,1.5250616073608398,1.8602885007858276,1.3551065921783447,reviewer,True,True,True
HumanEval/147,True,True,True,True,True,True,True,True,True,True,True,True,0.012352347373962402,-0.30168887972831726,-0.3430926203727722,-0.1507611870765686,-0.2545148730278015,-0.19612297415733337,-0.11028684675693512,-0.317084401845932,-0.2904207110404968,-0.20003251731395721,0.011814147233963013,-0.23540186882019043,direct,True,True,True
HumanEval/148,False,True,False,False,True,False,False,False,False,True,False,False,0.804952085018158,0.3927921950817108,0.4828442633152008,0.5394892692565918,0.47043928503990173,0.6605022549629211,0.6519641876220703,-0.1804240494966507,0.5747466087341309,0.6714733242988586,0.1288919448852539,0.26634931564331055,direct,False,True,True
HumanEval/149,True,True,True,True,True,True,True,True,True,True,True,True,3.604077100753784,3.351083755493164,3.426853895187378,3.8708786964416504,3.8000214099884033,4.268793106079102,4.12788200378418,3.067139148712158,4.143854141235352,2.9581403732299805,3.158811330795288,2.235947847366333,reviewer,True,True,True
HumanEval/150,True,True,True,True,True,True,True,True,True,True,True,True,1.441638708114624,0.9328173398971558,0.7781175374984741,1.1003930568695068,1.077357530593872,1.156949758529663,0.9956588745117188,0.2081831693649292,1.212288737297058,1.1745598316192627,0.270281583070755,0.7670578956604004,direct,True,True,True
HumanEval/151,False,False,False,False,False,False,False,False,False,False,False,False,1.3606154918670654,1.0181972980499268,0.6448765993118286,1.3171706199645996,1.2458879947662354,1.1160058975219727,0.7535277605056763,0.7444725036621094,0.9948099851608276,1.0768580436706543,1.4170173406600952,0.9410916566848755,defensive,False,False,False
HumanEval/152,True,True,True,True,True,True,True,True,True,True,True,True,3.1812336444854736,3.0510008335113525,2.93932843208313,3.4612655639648438,3.5704128742218018,3.61051082611084,3.2621989250183105,2.477546453475952,3.669973134994507,2.9993174076080322,2.1232545375823975,2.1664209365844727,efficient,True,True,True
HumanEval/153,True,True,True,True,True,True,True,True,True,True,True,False,3.9212071895599365,4.17340087890625,4.237785816192627,4.250817775726318,4.667696475982666,5.036325931549072,4.978898048400879,3.477656841278076,5.0886735916137695,3.9113221168518066,3.4639270305633545,2.6665289402008057,efficient,True,True,True
HumanEval/154,False,True,True,False,False,True,False,True,True,True,True,True,0.07400822639465332,-0.09184488654136658,0.005524009466171265,0.06785547733306885,-0.047780245542526245,0.15445008873939514,0.21478271484375,-0.0610712468624115,0.0428200364112854,-0.04619830846786499,0.10655021667480469,-0.1603996455669403,simple,False,True,True
HumanEval/155,True,True,True,True,True,True,True,True,True,True,True,True,4.028011322021484,3.571460723876953,3.234116554260254,3.807307243347168,3.984445333480835,4.096135139465332,3.3708252906799316,2.763498544692993,4.169425010681152,3.2877919673919678,2.5398097038269043,2.7506422996520996,efficient,True,True,True
HumanEval/156,True,True,True,True,True,True,True,True,True,True,True,True,3.4179368019104004,3.61376953125,3.4264185428619385,4.149779796600342,4.208436012268066,4.325929641723633,4.029378414154053,3.197049856185913,4.404158592224121,3.3179986476898193,3.044987201690674,2.6098592281341553,efficient,True,True,True
HumanEval/157,False,False,False,False,False,True,False,False,False,False,False,False,1.202211618423462,0.7034783363342285,0.5105834007263184,0.9275867938995361,0.7291418313980103,0.9835836887359619,0.9635461568832397,0.337374210357666,0.8181148767471313,0.8235622048377991,0.8001607656478882,0.5052045583724976,direct,False,False,True
HumanEval/158,False,False,False,False,False,False,False,False,False,False,False,False,0.2552240490913391,-0.053569525480270386,-0.006524115800857544,0.14261552691459656,0.06630751490592957,0.18120232224464417,0.2918369770050049,-0.079365074634552,0.10040763020515442,0.05926668643951416,0.19452348351478577,-0.05819380283355713,simple,False,False,False
HumanEval/159,True,True,True,True,True,True,True,True,False,True,False,False,2.3988869190216064,1.8665790557861328,1.9527496099472046,2.119351387023926,1.9960600137710571,2.606719970703125,2.363503932952881,1.4257385730743408,2.3524396419525146,2.1126067638397217,1.2500578165054321,1.2698469161987305,reviewer,True,True,True
HumanEval/160,True,True,True,True,True,True,False,False,True,False,True,False,0.23354530334472656,0.03536662459373474,0.07478609681129456,0.14896267652511597,0.0658288300037384,0.24543040990829468,0.314319372177124,0.11374908685684204,0.1202985942363739,0.10966944694519043,0.13985207676887512,0.13651122152805328,simple,False,True,True
HumanEval/161,True,True,True,True,True,True,True,True,True,True,True,True,2.1512157917022705,1.5939851999282837,1.6465378999710083,1.9465599060058594,1.8784838914871216,2.1536922454833984,1.987204670906067,1.0627261400222778,2.0116734504699707,1.7698190212249756,1.3612803220748901,1.0469112396240234,reviewer,True,True,True
HumanEval/162,True,True,True,True,True,True,True,True,True,True,True,True,1.4342565536499023,1.1550796031951904,1.2612580060958862,1.4190292358398438,1.3728185892105103,1.6654174327850342,1.6548784971237183,0.9393043518066406,1.534304141998291,1.259139060974121,1.0016881227493286,0.687349796295166,reviewer,True,True,True
HumanEval/163,False,False,False,False,False,False,False,False,False,False,False,False,2.3606607913970947,1.9241447448730469,1.939249873161316,2.360499382019043,2.2141005992889404,2.5560154914855957,2.2855072021484375,1.3019996881484985,2.459348440170288,2.0652894973754883,1.032277226448059,1.3923248052597046,reviewer,False,False,False
