id,direct_score,direct_pass,cot_score,cot_pass,plan_score,plan_pass,decompose_score,decompose_pass,expert_score,expert_pass,reviewer_score,reviewer_pass,simple_score,simple_pass,careful_score,careful_pass,efficient_score,efficient_pass,tdd_score,tdd_pass,defensive_score,defensive_pass,typed_score,typed_pass,probe_selected_style,probe_selected_pass,random_selected_pass,oracle_pass
HumanEval/94,-2.122849941253662,False,-2.218323230743408,False,-2.215430736541748,False,-2.209301233291626,False,-2.1205337047576904,False,-2.1518988609313965,False,-2.114017963409424,False,-2.136134624481201,False,-2.1083102226257324,False,-2.1255855560302734,False,-2.078686237335205,False,-2.1435117721557617,False,defensive,False,False,False
HumanEval/95,-1.4987964630126953,False,-1.561057448387146,False,-1.5685646533966064,False,-1.570039987564087,False,-1.5612213611602783,False,-1.5313720703125,False,-1.4904124736785889,False,-1.4710278511047363,False,-1.454227089881897,False,-1.5093125104904175,False,-1.45658540725708,False,-1.5093905925750732,False,efficient,False,False,False
HumanEval/96,-1.9235049486160278,False,-1.9896880388259888,False,-1.928640365600586,False,-1.954000473022461,False,-1.9046345949172974,False,-1.874847650527954,False,-1.8808594942092896,False,-1.9229164123535156,False,-1.9278335571289062,False,-1.8993233442306519,True,-1.905482292175293,False,-1.877487301826477,False,reviewer,False,False,True
HumanEval/97,-1.8550695180892944,False,-1.8293671607971191,False,-1.825483798980713,False,-1.857550859451294,False,-1.7662814855575562,False,-1.7763464450836182,False,-1.764438271522522,False,-1.7816104888916016,False,-1.7678354978561401,False,-1.8235540390014648,False,-1.7474467754364014,False,-1.7721874713897705,False,defensive,False,False,False
HumanEval/98,-1.7213913202285767,False,-1.766056776046753,False,-1.7244513034820557,False,-1.7654801607131958,False,-1.730094313621521,False,-1.6824722290039062,False,-1.7000383138656616,False,-1.7056467533111572,False,-1.7437018156051636,False,-1.6909950971603394,False,-1.681919813156128,False,-1.658292531967163,False,typed,False,False,False
HumanEval/99,-2.4821643829345703,False,-2.4812164306640625,False,-2.413816452026367,False,-2.4980878829956055,False,-2.4523890018463135,False,-2.427509307861328,False,-2.4228553771972656,False,-2.4160122871398926,False,-2.4457430839538574,False,-2.457077741622925,False,-2.4103312492370605,False,-2.409193515777588,False,typed,False,False,False
HumanEval/100,-1.9457569122314453,False,-1.9714889526367188,False,-1.9503488540649414,False,-1.9557440280914307,False,-1.9267841577529907,False,-1.8887484073638916,False,-1.9280874729156494,False,-1.9492586851119995,False,-1.926693320274353,False,-1.9115092754364014,False,-1.8860241174697876,False,-1.9071106910705566,False,defensive,False,False,False
HumanEval/101,-1.6425466537475586,False,-1.7039337158203125,False,-1.6480613946914673,False,-1.6379129886627197,False,-1.6138126850128174,False,-1.6374742984771729,False,-1.63154935836792,False,-1.6501048803329468,False,-1.6156213283538818,False,-1.614526629447937,False,-1.6284101009368896,False,-1.6199276447296143,False,expert,False,False,False
HumanEval/102,-1.7294832468032837,False,-1.7206915616989136,False,-1.704563856124878,False,-1.707165002822876,False,-1.6570885181427002,False,-1.6895625591278076,False,-1.6599076986312866,False,-1.6911746263504028,False,-1.6836957931518555,False,-1.6601190567016602,False,-1.6859561204910278,False,-1.6435129642486572,False,typed,False,False,False
HumanEval/103,-2.184959888458252,False,-2.160458564758301,False,-2.083113670349121,False,-2.135423183441162,False,-2.1172688007354736,False,-2.1243574619293213,False,-2.1107683181762695,False,-2.138118267059326,False,-2.111711263656616,False,-2.098658561706543,False,-2.1296896934509277,False,-2.1191227436065674,False,plan,False,False,False
HumanEval/104,-1.7673068046569824,False,-1.7492411136627197,False,-1.6939228773117065,False,-1.7360498905181885,False,-1.6971936225891113,False,-1.7090662717819214,False,-1.6994640827178955,False,-1.7270102500915527,False,-1.707491159439087,False,-1.7021198272705078,False,-1.667198896408081,False,-1.6948225498199463,False,defensive,False,False,False
HumanEval/105,-1.4487661123275757,False,-1.5679972171783447,False,-1.5623409748077393,False,-1.541999101638794,False,-1.5465869903564453,False,-1.5475823879241943,False,-1.48063063621521,False,-1.5255799293518066,False,-1.5199553966522217,False,-1.512035846710205,False,-1.5332450866699219,False,-1.5166665315628052,False,direct,False,False,False
HumanEval/106,-2.1552734375,False,-2.1827125549316406,False,-2.128917694091797,False,-2.1653637886047363,False,-2.0844621658325195,False,-2.0518884658813477,False,-2.0985448360443115,False,-2.1462063789367676,False,-2.144838809967041,False,-2.0922393798828125,False,-2.114903211593628,False,-2.034703254699707,False,typed,False,False,False
HumanEval/107,-2.173157215118408,False,-2.2731986045837402,False,-2.24847412109375,False,-2.256906509399414,False,-2.2159745693206787,False,-2.2445778846740723,False,-2.2199599742889404,False,-2.2107791900634766,False,-2.213481903076172,False,-2.2255382537841797,False,-2.1990578174591064,False,-2.2268524169921875,False,direct,False,False,False
HumanEval/108,-1.5636072158813477,False,-1.5657618045806885,False,-1.48666250705719,False,-1.5696296691894531,False,-1.5441830158233643,False,-1.5024158954620361,False,-1.4933074712753296,False,-1.504285216331482,False,-1.5083086490631104,False,-1.4863780736923218,False,-1.489214301109314,False,-1.4680914878845215,False,typed,False,False,False
HumanEval/109,-1.8504831790924072,False,-1.9043041467666626,False,-1.8704376220703125,False,-1.9000343084335327,False,-1.8722491264343262,False,-1.8823187351226807,False,-1.8463131189346313,False,-1.8581327199935913,False,-1.838411808013916,False,-1.866668939590454,False,-1.84974205493927,False,-1.861048698425293,False,efficient,False,False,False
HumanEval/110,-2.0845894813537598,False,-2.1476783752441406,False,-2.090548038482666,False,-2.1544852256774902,False,-2.1103878021240234,False,-2.0570755004882812,False,-2.0604465007781982,False,-2.0719828605651855,False,-2.0756444931030273,False,-2.0959672927856445,False,-2.0361380577087402,False,-2.0430381298065186,False,defensive,False,False,False
HumanEval/111,-1.2288254499435425,False,-1.3613159656524658,False,-1.3360042572021484,False,-1.3560112714767456,False,-1.3243870735168457,False,-1.3246543407440186,False,-1.2803020477294922,False,-1.3013713359832764,False,-1.2746455669403076,False,-1.297137975692749,False,-1.2820950746536255,False,-1.3001257181167603,False,direct,False,False,False
HumanEval/112,-2.128537654876709,True,-2.193756341934204,False,-2.1555564403533936,False,-2.142812490463257,False,-2.1033687591552734,False,-2.087692975997925,False,-2.0983166694641113,True,-2.1172099113464355,False,-2.138108491897583,False,-2.096285343170166,False,-2.0993266105651855,False,-2.1039528846740723,False,reviewer,False,False,True
HumanEval/113,-1.9008638858795166,False,-1.947139024734497,False,-1.8721321821212769,False,-1.9696214199066162,False,-1.8751482963562012,False,-1.8801565170288086,False,-1.8858582973480225,False,-1.8868262767791748,False,-1.8714810609817505,False,-1.853095293045044,False,-1.847808837890625,False,-1.861788034439087,False,defensive,False,False,False
HumanEval/114,-1.421676516532898,False,-1.4064596891403198,False,-1.3871808052062988,False,-1.4094821214675903,False,-1.4022318124771118,False,-1.410792589187622,False,-1.3527522087097168,False,-1.3649526834487915,False,-1.331728219985962,False,-1.349399209022522,False,-1.36757493019104,False,-1.3946956396102905,False,efficient,False,False,False
HumanEval/115,-1.20821213722229,False,-1.3477941751480103,False,-1.342179775238037,False,-1.3631056547164917,False,-1.3445453643798828,False,-1.3346576690673828,False,-1.2951278686523438,False,-1.2984111309051514,False,-1.3072009086608887,False,-1.3433811664581299,False,-1.3266611099243164,False,-1.327096939086914,False,direct,False,False,False
HumanEval/116,-1.6100207567214966,False,-1.6804022789001465,False,-1.663874626159668,True,-1.68132746219635,False,-1.6340008974075317,True,-1.62697434425354,False,-1.6062079668045044,False,-1.6187018156051636,False,-1.6065183877944946,False,-1.5963857173919678,True,-1.5968902111053467,False,-1.6163580417633057,False,tdd,True,False,True
HumanEval/117,-1.7436953783035278,False,-1.7952383756637573,False,-1.7481718063354492,False,-1.7580863237380981,False,-1.7374149560928345,False,-1.7395447492599487,False,-1.727899432182312,False,-1.7471590042114258,False,-1.7274082899093628,False,-1.7348365783691406,False,-1.7314783334732056,False,-1.7158212661743164,False,typed,False,False,False
HumanEval/118,-1.883758783340454,False,-1.929677963256836,False,-1.8647586107254028,False,-1.8528716564178467,False,-1.8753948211669922,False,-1.9046664237976074,False,-1.8718509674072266,False,-1.8817830085754395,False,-1.868074655532837,False,-1.8781260251998901,False,-1.9044904708862305,False,-1.8834574222564697,False,decompose,False,False,False
HumanEval/119,-1.7032816410064697,False,-1.7631618976593018,False,-1.7725337743759155,False,-1.7837207317352295,False,-1.7671256065368652,False,-1.7506754398345947,False,-1.7203500270843506,False,-1.715465784072876,False,-1.7375922203063965,False,-1.7176086902618408,False,-1.7235552072525024,False,-1.7268580198287964,False,direct,False,False,False
HumanEval/120,-1.5143400430679321,False,-1.5848121643066406,False,-1.582106590270996,False,-1.5739493370056152,False,-1.5716030597686768,False,-1.5566635131835938,False,-1.5345027446746826,False,-1.5248998403549194,False,-1.542112112045288,False,-1.558647871017456,False,-1.5164299011230469,True,-1.543325424194336,False,direct,False,False,True
HumanEval/121,-1.1756393909454346,False,-1.1874709129333496,False,-1.1815826892852783,False,-1.1489697694778442,False,-1.1190139055252075,False,-1.1588127613067627,False,-1.149520993232727,False,-1.1531658172607422,False,-1.090227723121643,False,-1.131665825843811,False,-1.120316982269287,False,-1.1209957599639893,False,efficient,False,False,False
HumanEval/122,-1.4992518424987793,False,-1.5637654066085815,False,-1.5720765590667725,False,-1.5646257400512695,False,-1.5279755592346191,False,-1.5124337673187256,False,-1.4910564422607422,False,-1.5180234909057617,False,-1.5316004753112793,False,-1.5095138549804688,False,-1.4903885126113892,False,-1.5247344970703125,False,defensive,False,False,False
HumanEval/123,-2.5479698181152344,False,-2.5800623893737793,False,-2.55706524848938,False,-2.5691797733306885,False,-2.5697503089904785,False,-2.547740936279297,False,-2.55136775970459,False,-2.573178768157959,False,-2.55189847946167,False,-2.5641322135925293,False,-2.5427405834198,False,-2.5403099060058594,False,typed,False,False,False
HumanEval/124,-1.3437871932983398,False,-1.507806420326233,False,-1.521033763885498,False,-1.5115814208984375,False,-1.525183916091919,False,-1.4949477910995483,False,-1.422952651977539,False,-1.4628114700317383,False,-1.471726655960083,False,-1.485917329788208,False,-1.482147455215454,False,-1.4546074867248535,False,direct,False,False,False
HumanEval/125,-2.058154582977295,False,-2.0809998512268066,False,-2.065363883972168,False,-2.1049911975860596,False,-2.0575339794158936,False,-2.068936824798584,False,-2.0497984886169434,False,-2.0380942821502686,False,-2.0729784965515137,False,-2.0617425441741943,False,-2.075253963470459,False,-2.0617637634277344,False,careful,False,False,False
HumanEval/126,-1.9723801612854004,False,-2.0795722007751465,False,-2.0532021522521973,False,-2.1016173362731934,False,-2.106696844100952,False,-2.085296630859375,False,-2.0360665321350098,False,-2.019172191619873,False,-2.024700164794922,False,-2.0336928367614746,False,-2.033088445663452,False,-2.053245782852173,False,direct,False,False,False
HumanEval/127,-1.4912285804748535,False,-1.597292423248291,False,-1.5777151584625244,False,-1.5863852500915527,False,-1.5801684856414795,False,-1.5771774053573608,False,-1.5283606052398682,False,-1.5543283224105835,False,-1.5567004680633545,False,-1.5666189193725586,False,-1.5587083101272583,False,-1.5575878620147705,False,direct,False,False,False
HumanEval/128,-0.9990875720977783,False,-1.0515409708023071,False,-1.0154536962509155,False,-1.0401378870010376,False,-1.005793571472168,False,-1.018968105316162,False,-0.997618556022644,False,-0.9965411424636841,False,-0.9798195362091064,False,-1.0097440481185913,False,-0.995590329170227,False,-1.0156641006469727,False,efficient,False,False,False
HumanEval/129,-1.5307512283325195,False,-1.6186645030975342,False,-1.6040046215057373,False,-1.6069793701171875,False,-1.60932195186615,False,-1.6161202192306519,False,-1.5814757347106934,False,-1.6009107828140259,False,-1.5457265377044678,False,-1.5731720924377441,False,-1.572892427444458,False,-1.6027250289916992,False,direct,False,False,False
HumanEval/130,-1.559922695159912,False,-1.7182128429412842,False,-1.7254457473754883,False,-1.681104063987732,False,-1.6206393241882324,False,-1.579634428024292,False,-1.6232924461364746,False,-1.6585907936096191,False,-1.6270592212677002,False,-1.6262072324752808,False,-1.6000924110412598,False,-1.6043018102645874,False,direct,False,False,False
HumanEval/131,-2.0719404220581055,False,-2.031773090362549,False,-2.0099310874938965,False,-2.0415289402008057,False,-2.0077173709869385,False,-1.9964463710784912,False,-2.0146875381469727,False,-2.051685333251953,False,-2.02018666267395,False,-1.9859981536865234,False,-2.00679349899292,False,-1.9973814487457275,False,tdd,False,False,False
HumanEval/132,-1.8112627267837524,False,-1.863136649131775,False,-1.8173707723617554,False,-1.888281226158142,False,-1.9207035303115845,False,-1.8625012636184692,False,-1.861583948135376,False,-1.842631220817566,False,-1.895963191986084,False,-1.8606131076812744,False,-1.8716537952423096,False,-1.8336101770401,False,direct,False,False,False
HumanEval/133,-2.3498382568359375,False,-2.3294336795806885,False,-2.3015077114105225,False,-2.2751340866088867,False,-2.2367334365844727,False,-2.2742233276367188,False,-2.2704219818115234,False,-2.2536871433258057,False,-2.246713638305664,False,-2.2670769691467285,False,-2.20918607711792,False,-2.266277313232422,False,defensive,False,False,False
HumanEval/134,-2.445801019668579,False,-2.426377296447754,False,-2.3482108116149902,False,-2.425769805908203,False,-2.4272360801696777,False,-2.4097213745117188,False,-2.401761770248413,False,-2.362738609313965,False,-2.3976874351501465,False,-2.3865318298339844,False,-2.4045886993408203,False,-2.385021686553955,False,plan,False,False,False
HumanEval/135,-1.381204605102539,False,-1.391385793685913,False,-1.3793108463287354,False,-1.3993535041809082,False,-1.3306214809417725,False,-1.3223711252212524,False,-1.326489806175232,False,-1.3505821228027344,False,-1.3279478549957275,False,-1.3199677467346191,False,-1.322106122970581,False,-1.304822325706482,False,typed,False,False,False
HumanEval/136,-1.6462491750717163,False,-1.6640894412994385,False,-1.6300787925720215,False,-1.6693363189697266,False,-1.6631102561950684,False,-1.6633727550506592,False,-1.6297996044158936,False,-1.6081002950668335,False,-1.606157898902893,False,-1.6304106712341309,False,-1.6093254089355469,False,-1.6363660097122192,False,efficient,False,False,False
HumanEval/137,-1.70916748046875,False,-1.7476012706756592,False,-1.6745564937591553,False,-1.7235872745513916,False,-1.6996467113494873,False,-1.6807289123535156,False,-1.663323163986206,False,-1.6670253276824951,False,-1.6738882064819336,False,-1.668418526649475,False,-1.6851439476013184,False,-1.6476720571517944,False,typed,False,False,False
HumanEval/138,-1.6284353733062744,False,-1.6345808506011963,False,-1.594754934310913,False,-1.6428704261779785,False,-1.5930861234664917,False,-1.5926182270050049,False,-1.577333927154541,False,-1.5826387405395508,False,-1.5854614973068237,False,-1.567549228668213,False,-1.5996978282928467,False,-1.5774555206298828,False,tdd,False,False,False
HumanEval/139,-2.1155834197998047,False,-2.104095697402954,False,-2.037073850631714,False,-2.1180479526519775,False,-2.0679280757904053,False,-2.0421946048736572,False,-2.062429904937744,False,-2.0793914794921875,False,-2.0724644660949707,False,-2.0814430713653564,False,-2.0240607261657715,False,-2.0107948780059814,False,typed,False,False,False
HumanEval/140,-1.5267298221588135,False,-1.6122217178344727,False,-1.5993890762329102,False,-1.6459591388702393,False,-1.5439586639404297,False,-1.5363726615905762,False,-1.531414270401001,False,-1.5446577072143555,False,-1.547264575958252,False,-1.5700464248657227,False,-1.5178331136703491,False,-1.5237925052642822,False,defensive,False,False,False
HumanEval/141,-2.376657009124756,False,-2.4250991344451904,False,-2.3813414573669434,False,-2.410332679748535,False,-2.3404781818389893,False,-2.3720602989196777,False,-2.3293583393096924,False,-2.355333089828491,False,-2.3639450073242188,False,-2.325241804122925,False,-2.37959623336792,False,-2.344815731048584,False,tdd,False,False,False
HumanEval/142,-2.204350471496582,False,-2.2627406120300293,False,-2.236130714416504,True,-2.2271018028259277,False,-2.1449365615844727,False,-2.1598472595214844,False,-2.155576229095459,False,-2.1639974117279053,False,-2.146385431289673,False,-2.170558214187622,False,-2.103062629699707,False,-2.1427314281463623,False,defensive,False,False,True
HumanEval/143,-1.7872905731201172,False,-1.846587896347046,False,-1.8259333372116089,False,-1.832442283630371,False,-1.8078547716140747,False,-1.8150583505630493,False,-1.7950031757354736,False,-1.7932040691375732,False,-1.804192066192627,False,-1.7983434200286865,False,-1.7969169616699219,False,-1.812303066253662,False,direct,False,False,False
HumanEval/144,-1.4699904918670654,False,-1.543210506439209,False,-1.4914528131484985,False,-1.5063992738723755,False,-1.540294885635376,False,-1.514099359512329,False,-1.466188669204712,False,-1.502734899520874,False,-1.4787349700927734,False,-1.5151605606079102,False,-1.4977796077728271,False,-1.4628186225891113,False,typed,False,False,False
HumanEval/145,-1.4133048057556152,False,-1.4207072257995605,False,-1.381264567375183,False,-1.413037657737732,False,-1.3737685680389404,False,-1.3643993139266968,False,-1.363897442817688,False,-1.370826005935669,False,-1.3595550060272217,False,-1.3440154790878296,False,-1.3142762184143066,False,-1.3316045999526978,False,defensive,False,False,False
HumanEval/146,-1.8968919515609741,False,-1.8934868574142456,False,-1.8325438499450684,False,-1.8863450288772583,False,-1.8843859434127808,False,-1.8427486419677734,False,-1.8286523818969727,False,-1.8794841766357422,False,-1.8426496982574463,False,-1.8428813219070435,False,-1.8401532173156738,False,-1.817908525466919,False,typed,False,False,False
HumanEval/147,-2.38041353225708,False,-2.4299488067626953,False,-2.3848671913146973,False,-2.3757376670837402,False,-2.339738130569458,False,-2.3336598873138428,False,-2.3721840381622314,False,-2.37172269821167,False,-2.3637607097625732,False,-2.358034133911133,False,-2.357489585876465,False,-2.3653502464294434,False,reviewer,False,False,False
HumanEval/148,-2.3831558227539062,False,-2.424175977706909,False,-2.3920297622680664,False,-2.433340072631836,False,-2.3768062591552734,False,-2.3772945404052734,False,-2.38489031791687,False,-2.3961291313171387,False,-2.372825860977173,False,-2.4018349647521973,False,-2.3875951766967773,False,-2.372899293899536,False,efficient,False,False,False
HumanEval/149,-1.7952702045440674,False,-1.83333158493042,False,-1.8742331266403198,False,-1.8173242807388306,False,-1.7921897172927856,False,-1.807428240776062,False,-1.742785930633545,False,-1.7712056636810303,False,-1.7604504823684692,False,-1.7596039772033691,False,-1.7700835466384888,False,-1.776602029800415,False,simple,False,False,False
HumanEval/150,-1.773153305053711,False,-1.717273473739624,False,-1.7247059345245361,False,-1.7312462329864502,False,-1.6678204536437988,False,-1.6634413003921509,False,-1.660334825515747,False,-1.6748836040496826,False,-1.6606872081756592,False,-1.658308506011963,False,-1.650451421737671,False,-1.6222422122955322,False,typed,False,False,False
HumanEval/151,-2.0366714000701904,False,-2.0196027755737305,False,-1.9331718683242798,False,-2.0114660263061523,False,-2.0304086208343506,False,-1.976109504699707,False,-1.9849848747253418,False,-1.968551754951477,False,-1.9731943607330322,False,-1.9513517618179321,False,-1.9601414203643799,False,-1.9629216194152832,False,plan,False,False,False
HumanEval/152,-1.3692991733551025,True,-1.5154683589935303,True,-1.4971611499786377,True,-1.4712915420532227,True,-1.4964395761489868,True,-1.4617676734924316,True,-1.4045182466506958,True,-1.4413089752197266,True,-1.429442286491394,False,-1.4745122194290161,True,-1.4165754318237305,True,-1.4490538835525513,False,direct,True,True,True
HumanEval/153,-1.790602445602417,False,-1.852590799331665,False,-1.8926361799240112,False,-1.8587092161178589,False,-1.7830243110656738,False,-1.804832935333252,False,-1.7580598592758179,False,-1.7866873741149902,False,-1.7868900299072266,False,-1.791486144065857,False,-1.8027007579803467,False,-1.7745672464370728,False,simple,False,False,False
HumanEval/154,-1.637538194656372,False,-1.6719192266464233,False,-1.6322951316833496,False,-1.5965678691864014,False,-1.5574650764465332,False,-1.592987060546875,False,-1.5641056299209595,False,-1.6027957201004028,False,-1.5570042133331299,False,-1.5519417524337769,False,-1.592316746711731,False,-1.5967096090316772,False,tdd,False,False,False
HumanEval/155,-1.6114431619644165,False,-1.6437227725982666,False,-1.6548181772232056,False,-1.6476502418518066,False,-1.572166919708252,False,-1.6233041286468506,False,-1.592226266860962,False,-1.6094036102294922,False,-1.6050138473510742,False,-1.607987642288208,False,-1.5824424028396606,False,-1.5744361877441406,False,expert,False,False,False
HumanEval/156,-1.8230834007263184,False,-1.8013529777526855,False,-1.7933176755905151,False,-1.8154783248901367,False,-1.7648065090179443,False,-1.79018235206604,False,-1.776665210723877,False,-1.772225022315979,False,-1.7780513763427734,False,-1.769162893295288,False,-1.7573274374008179,False,-1.7247081995010376,False,typed,False,False,False
HumanEval/157,-1.9623780250549316,False,-1.9389346837997437,False,-1.9016319513320923,False,-1.9813168048858643,False,-1.952052116394043,False,-1.9069359302520752,False,-1.9187465906143188,False,-1.8998998403549194,False,-1.9241218566894531,False,-1.8979243040084839,False,-1.8943153619766235,False,-1.8787353038787842,False,typed,False,False,False
HumanEval/158,-1.6918103694915771,False,-1.7308967113494873,False,-1.6848604679107666,False,-1.657009243965149,False,-1.6496329307556152,False,-1.6767077445983887,False,-1.6580376625061035,False,-1.6801358461380005,False,-1.638358235359192,False,-1.6442646980285645,False,-1.6836239099502563,False,-1.643566608428955,False,efficient,False,False,False
HumanEval/159,-1.3209830522537231,False,-1.4613913297653198,False,-1.4663808345794678,False,-1.4969984292984009,False,-1.4146658182144165,False,-1.4172914028167725,False,-1.3787131309509277,False,-1.404104471206665,False,-1.4438880681991577,False,-1.446114182472229,False,-1.4188249111175537,False,-1.3975626230239868,False,direct,False,False,False
HumanEval/160,-1.7484710216522217,False,-1.827963948249817,False,-1.816375970840454,False,-1.825895071029663,False,-1.8098028898239136,False,-1.7432794570922852,False,-1.7583680152893066,False,-1.7774720191955566,False,-1.7593581676483154,False,-1.794231653213501,False,-1.7250772714614868,False,-1.755835771560669,False,defensive,False,False,False
HumanEval/161,-1.346375584602356,False,-1.4463624954223633,False,-1.3949636220932007,False,-1.3890058994293213,False,-1.3535016775131226,False,-1.3625383377075195,False,-1.3862663507461548,False,-1.4131677150726318,False,-1.3677911758422852,False,-1.3849132061004639,False,-1.3743535280227661,False,-1.3758068084716797,False,direct,False,False,False
HumanEval/162,-1.928715467453003,False,-1.8353962898254395,False,-1.8381292819976807,False,-1.8775241374969482,False,-1.834072470664978,False,-1.8260679244995117,False,-1.809316873550415,False,-1.8185105323791504,False,-1.8123584985733032,False,-1.7963993549346924,False,-1.8197240829467773,False,-1.7854008674621582,False,typed,False,False,False
HumanEval/163,-1.5450228452682495,False,-1.5751522779464722,False,-1.5232939720153809,False,-1.567947506904602,False,-1.5374945402145386,False,-1.517770528793335,False,-1.513457179069519,False,-1.5399746894836426,False,-1.529259204864502,False,-1.5183674097061157,False,-1.5262994766235352,False,-1.4991642236709595,False,typed,False,False,False
