id,direct_pass,direct_output,direct_n_tokens,direct_truncated,cot_pass,cot_output,cot_n_tokens,cot_truncated
HumanEval/49,False,"   return pow(2, n, p)


def modp_inv(n: int, p: int):
    """"""Return 2^n modulo p (be aware of numerics).
    >>> modp_inv(3, 5)
    1
    >>> modp_inv(1101, 101)
    100
    >>> modp_inv(0, 101)
    101
    >>> modp_inv(3, 11)
    10
    >>> modp_inv(100, 101)
    101
    """"""
    return pow(2, p - 2, p)


def modp_inv_list(n: int, p: int):
    """"""Return 2^n modulo p (be aware of numerics).
    >>> modp_inv_list(3, 5)
    [1, 1, 1, 1, 1]
    >>> modp_inv_list(1101, 101)
    [100, 100, 100, 100, 100]
    >>> modp_inv_list(0, 101)
    [101, 101, 101, 101, 101]
    >>> modp_inv_list(3, 11)
    [8, 8, 8, 8, 8]
    >>> modp_inv_list(100, 101)
    [101, 101, 101, 101, 101]
    """"""
    return [modp_inv(n, p) for n in range(p)]


def modp_inv_list_2(n: int, p: int):
    """"""Return 2^n modulo p (be aware of numerics).
    >>> modp_inv_list_2(3, 5)
    [1, 1, 1, 1, 1]
    >>> modp_inv_list_2(1101",512,True,False,"   return pow(2, n, p)


def modp_inv(n: int, p: int):
    """"""Return 2^n modulo p (be aware of numerics).
    >>> modp_inv(3, 5)
    1
    >>> modp_inv(1101, 101)
    100
    >>> modp_inv(0, 101)
    101
    >>> modp_inv(3, 11)
    10
    >>> modp_inv(100, 101)
    101
    """"""
    return pow(2, p - 2, p)


def modp_inv_2(n: int, p: int):
    """"""Return 2^n modulo p (be aware of numerics).
    >>> modp_inv_2(3, 5)
    1
    >>> modp_inv_2(1101, 101)
    100
    >>> modp_inv_2(0, 101)
    101
    >>> modp_inv_2(3, 11)
    10
    >>> modp_inv_2(100, 101)
    101
    """"""
    return pow(2, p - 2, p)


def modp_inv_3(n: int, p: int):
    """"""Return 2^n modulo p (be aware of numerics).
    >>> modp_inv_3(3, 5)
    1
    >>> modp_inv_3(1101, 101)
    100
    >>> modp_inv_3(0, 101)
    101
    >>> modp_inv_3(3, 11)
    10
    >>> modp_inv_3(100, 101)
    101
    """"""
    return pow(2, p - 2, p)


def modp_inv_4(n: int, p: int):
    """"""Return 2",512,True
HumanEval/50,False,"   return """".join([chr(((ord(ch) - 5 - ord(""a"")) % 26) + ord(""a"")) for ch in s])


def encode_vigenere(s: str, key: str):
    """"""
    takes as input string and key. Returns encoded string.
    """"""
    return """".join([chr(((ord(ch) - ord(""a"") + ord(key[i % len(key)])) % 26) + ord(""a"")) for i, ch in enumerate(s)])


def decode_vigenere(s: str, key: str):
    """"""
    takes as input string and key. Returns decoded string.
    """"""
    return """".join([chr(((ord(ch) - ord(""a"") - ord(key[i % len(key)])) % 26) + ord(""a"")) for i, ch in enumerate(s)])


def encode_caesar(s: str):
    """"""
    takes as input string. Returns encoded string.
    """"""
    return """".join([chr(((ord(ch) + 3 - ord(""a"")) % 26) + ord(""a"")) for ch in s])


def decode_caesar(s: str):
    """"""
    takes as input string. Returns decoded string.
    """"""
    return """".join([chr(((ord(ch) - 3 - ord(""a"")) % 26) + ord(""a"")) for ch in s])


def encode_rot13(s: str):
    """"""
    takes as input string. Returns encoded string.
    """"""
    return """".join([chr(((ord(ch) + 13 - ord(""a"")) % 26) + ord(""a"")) for ch in s])


def decode_rot13(s: str):
    """"""
    takes as input string. Returns decoded string.
    """"""
    return """".join([chr(((ord(ch) - 13 - ord(""a"")) % 26) + ord(""a"")) for ch in s])


def encode_baconian(s: str):
",512,True,False,"   return """".join([chr(((ord(ch) - 5 - ord(""a"")) % 26) + ord(""a"")) for ch in s])


def encode_vigenere(s: str, key: str):
    """"""
    takes as input string and key. Returns encoded string.
    """"""
    return """".join([chr(((ord(ch) - ord(""a"") + ord(key[i % len(key)])) % 26) + ord(""a"")) for i, ch in enumerate(s)])


def decode_vigenere(s: str, key: str):
    """"""
    takes as input string and key. Returns decoded string.
    """"""
    return """".join([chr(((ord(ch) - ord(""a"") - ord(key[i % len(key)])) % 26) + ord(""a"")) for i, ch in enumerate(s)])


def encode_caesar(s: str):
    """"""
    takes as input string. Returns encoded string.
    """"""
    return """".join([chr(((ord(ch) + 3 - ord(""a"")) % 26) + ord(""a"")) for ch in s])


def decode_caesar(s: str):
    """"""
    takes as input string. Returns decoded string.
    """"""
    return """".join([chr(((ord(ch) - 3 - ord(""a"")) % 26) + ord(""a"")) for ch in s])


def encode_rot13(s: str):
    """"""
    takes as input string. Returns encoded string.
    """"""
    return """".join([chr(((ord(ch) + 13 - ord(""a"")) % 26) + ord(""a"")) for ch in s])


def decode_rot13(s: str):
    """"""
    takes as input string. Returns decoded string.
    """"""
    return """".join([chr(((ord(ch) - 13 - ord(""a"")) % 26) + ord(""a"")) for ch in s])


def encode_baconian(s: str):
",512,True
HumanEval/51,False,"   vowels = 'aeiou'
    new_text = ''
    for char in text:
        if char not in vowels:
            new_text += char
    return new_text


def remove_vowels_2(text):
    """"""
    remove_vowels_2 is a function that takes string and returns string without vowels.
    >>> remove_vowels_2('')
    ''
    >>> remove_vowels_2(""abcdef\nghijklm"")
    'bcdf\nghjklm'
    >>> remove_vowels_2('abcdef')
    'bcdf'
    >>> remove_vowels_2('aaaaa')
    ''
    >>> remove_vowels_2('aaBAA')
    'B'
    >>> remove_vowels_2('zbcd')
    'zbcd'
    """"""
    vowels = 'aeiou'
    new_text = ''
    for char in text:
        if char not in vowels:
            new_text += char
    return new_text


def remove_vowels_3(text):
    """"""
    remove_vowels_3 is a function that takes string and returns string without vowels.
    >>> remove_vowels_3('')
    ''
    >>> remove_vowels_3(""abcdef\nghijklm"")
    'bcdf\nghjklm'
    >>> remove_vowels_3('abcdef')
    'bcdf'
    >>> remove_vowels_3('aaaaa')
    ''
    >>> remove_vowels_3('aaBAA')
    'B'
    >>> remove_vowels_3('zbcd')
    'zbcd'
    """"""
    vowels = 'aeiou'
    new_text = ''
    for char in text:
        if char not in vowels:
            new_text += char
    return new_text


def remove_vowels_4(text):
    """"""
    remove_vowels_4 is a function that takes string and returns string",512,True,False,"   vowels = 'aeiouAEIOU'
    new_text = ''
    for char in text:
        if char not in vowels:
            new_text += char
    return new_text


def remove_vowels_2(text):
    """"""
    remove_vowels_2 is a function that takes string and returns string without vowels.
    >>> remove_vowels_2('')
    ''
    >>> remove_vowels_2(""abcdef\nghijklm"")
    'bcdf\nghjklm'
    >>> remove_vowels_2('abcdef')
    'bcdf'
    >>> remove_vowels_2('aaaaa')
    ''
    >>> remove_vowels_2('aaBAA')
    'B'
    >>> remove_vowels_2('zbcd')
    'zbcd'
    """"""
    vowels = 'aeiouAEIOU'
    new_text = ''
    for char in text:
        if char not in vowels:
            new_text += char
    return new_text


def remove_vowels_3(text):
    """"""
    remove_vowels_3 is a function that takes string and returns string without vowels.
    >>> remove_vowels_3('')
    ''
    >>> remove_vowels_3(""abcdef\nghijklm"")
    'bcdf\nghjklm'
    >>> remove_vowels_3('abcdef')
    'bcdf'
    >>> remove_vowels_3('aaaaa')
    ''
    >>> remove_vowels_3('aaBAA')
    'B'
    >>> remove_vowels_3('zbcd')
    'zbcd'
    """"""
    vowels = 'aeiouAEIOU'
    new_text = ''
    for char in text:
        if char not in vowels:
            new_text += char
    return new_text


def remove_vowels_4(text):
    """"""
    remove_vowels_4",512,True
HumanEval/52,False,"   ""*** YOUR CODE HERE ***""
    for i in l:
        if i > t:
            return False
    return True


def count_threshold(l: list, t: int):
    """"""Return the number of numbers in l that are below threshold t.
    >>> count_threshold([1, 2, 4, 10], 10)
    3
    >>> count_threshold([1, 2, 4, 10], 100)
    4
    """"""
    ""*** YOUR CODE HERE ***""
    count = 0
    for i in l:
        if i < t:
            count += 1
    return count


def below_threshold_count(l: list, t: int):
    """"""Return the number of numbers below threshold t in l.
    >>> below_threshold_count([1, 2, 4, 10], 10)
    1
    >>> below_threshold_count([1, 2, 4, 10], 100)
    2
    """"""
    ""*** YOUR CODE HERE ***""
    count = 0
    for i in l:
        if i < t:
            count += 1
    return count


def bin_search(l: list, t: int):
    """"""Return True if t is found in l, False otherwise.
    Do this recursively.
    >>> bin_search([0, 1, 2, 3, 4], 3)
    True
    >>> bin_search([0, 1, 2, 3, 4], 5)
    False
    """"""
    ""*** YOUR CODE HERE ***""
    if len(l) == 0:
        return False
    elif len(l) == 1:
        if l[0] == t:
            return True
        else:
            return False
    else:
        mid = len(l) // 2
        if l[mid] == t:
            return True
        elif l[mid] > t:
            return bin_search(l[:mid], t)
        else:
            return bin_search(l[mid:],",512,True,False,"   ""*** YOUR CODE HERE ***""
    for i in l:
        if i < t:
            return False
    return True


def count_matching_numbers(lst: list, t: int):
    """"""Return the number of elements in the list lst that equal t.
    >>> count_matching_numbers([1, 2, 4, 10], 10)
    1
    >>> count_matching_numbers([1, 2, 4, 10], 1)
    3
    """"""
    ""*** YOUR CODE HERE ***""
    count = 0
    for i in lst:
        if i == t:
            count += 1
    return count


def same_length(lst1: list, lst2: list):
    """"""Return True if the two lists have the same length.
    >>> same_length([1, 2, 3], [1, 2, 3])
    True
    >>> same_length([1, 2, 3], [1, 2])
    False
    """"""
    ""*** YOUR CODE HERE ***""
    if len(lst1) == len(lst2):
        return True
    return False


def add_matrices(m1: list, m2: list):
    """"""Return the sum of two matrices.
    >>> add_matrices([[1, 2], [3, 4]], [[1, 2], [3, 4]])
    [[2, 4], [6, 8]]
    >>> add_matrices([[1, 2], [3, 4]], [[1, 2], [3, 4], [5, 6]])
    Traceback (most recent call last):
        ...
    AssertionError
    """"""
    ""*** YOUR CODE HERE ***""
    assert same_length(m1, m2), ""Matrices must have same length""
    result = []
    for i in range(len(m1)):
        row = []
        for j in range(len(m1[i])):
            row.append(m1[i][j",512,True
HumanEval/53,False,"   return x+y


def subtract(x: int, y: int):
    """"""Subtract two numbers x and y
    >>> subtract(2, 3)
    -1
    >>> subtract(5, 7)
    -2
    """"""
    return x-y


def multiply(x: int, y: int):
    """"""Multiply two numbers x and y
    >>> multiply(2, 3)
    6
    >>> multiply(5, 7)
    35
    """"""
    return x*y


def divide(x: int, y: int):
    """"""Divide two numbers x and y
    >>> divide(2, 3)
    0.6666666666666666
    >>> divide(5, 7)
    0.7142857142857143
    """"""
    return x/y


def square(x: int):
    """"""Square a number x
    >>> square(2)
    4
    >>> square(5)
    25
    """"""
    return x*x


def cube(x: int):
    """"""Cube a number x
    >>> cube(2)
    8
    >>> cube(5)
    125
    """"""
    return x*x*x


def power(x: int, y: int):
    """"""Raise x to the power of y
    >>> power(2, 3)
    8
    >>> power(5, 7)
    125
    """"""
    return x**y


def mod(x: int, y: int):
    """"""Return the remainder of x/y
    >>> mod(2, 3)
    2
    >>> mod(5, 7)
    3
    """"""
    return x % y


def run_tests():
    """"""Run the tests""""""
    print(""Running tests..."")
    test_module = importlib.import_module(""test_module"")
    test_module.run_tests()


if __name__ == ""__main__",512,True,False,"   return x + y


def subtract(x: int, y: int):
    """"""Subtract two numbers x and y
    >>> subtract(2, 3)
    -1
    >>> subtract(5, 7)
    -2
    """"""
    return x - y


def multiply(x: int, y: int):
    """"""Multiply two numbers x and y
    >>> multiply(2, 3)
    6
    >>> multiply(5, 7)
    35
    """"""
    return x * y


def divide(x: int, y: int):
    """"""Divide two numbers x and y
    >>> divide(2, 3)
    0.6666666666666666
    >>> divide(5, 7)
    0.7142857142857143
    """"""
    return x / y


def square(x: int):
    """"""Square a number x
    >>> square(2)
    4
    >>> square(5)
    25
    """"""
    return x * x


def cube(x: int):
    """"""Cube a number x
    >>> cube(2)
    8
    >>> cube(5)
    125
    """"""
    return x * x * x


def power(x: int, y: int):
    """"""Raise x to the power of y
    >>> power(2, 3)
    8
    >>> power(5, 7)
    125
    """"""
    return x ** y


def mod(x: int, y: int):
    """"""Return the remainder of dividing x by y
    >>> mod(2, 3)
    2
    >>> mod(5, 7)
    3
    """"""
    return x % y


def run_tests():
    import doctest
    doctest.testmod()


if __name__ == ""__main__"":
    run_tests()

#python/01_functions/test_functions.py
from functions",512,True
HumanEval/54,False,"   return sorted(s0) == sorted(s1)


def is_anagram(s0: str, s1: str):
    """"""
    Check if two words are anagrams.
    >>> is_anagram('eabcd', 'dddzzzzzzzddeddabc')
    True
    >>> is_anagram('abcd', 'dddddddabc')
    True
    >>> is_anagram('dddddddabc', 'abcd')
    True
    >>> is_anagram('eabcd', 'dddddddabce')
    False
    >>> is_anagram('abcd', 'dddddddabce')
    False
    >>> is_anagram('eabcdzzzz', 'dddzzzzzzzddddabc')
    False
    """"""
    return same_chars(s0, s1) and len(s0) == len(s1)


def is_palindrome(s: str):
    """"""
    Check if a word is a palindrome.
    >>> is_palindrome('eabcd')
    False
    >>> is_palindrome('abcd')
    False
    >>> is_palindrome('dddddddabc')
    True
    >>> is_palindrome('eabcddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddd",512,True,False,"   return sorted(s0) == sorted(s1)


def anagram(s0: str, s1: str):
    """"""
    Check if two words are anagrams.
    >>> anagram('eabcd', 'dddzzzzzzzddeddabc')
    True
    >>> anagram('abcd', 'dddddddabc')
    True
    >>> anagram('dddddddabc', 'abcd')
    True
    >>> anagram('eabcd', 'dddddddabce')
    False
    >>> anagram('abcd', 'dddddddabce')
    False
    >>> anagram('eabcdzzzz', 'dddzzzzzzzddddabc')
    False
    """"""
    return same_chars(s0, s1) and len(s0) == len(s1)


def anagram_v2(s0: str, s1: str):
    """"""
    Check if two words are anagrams.
    >>> anagram_v2('eabcd', 'dddzzzzzzzddeddabc')
    True
    >>> anagram_v2('abcd', 'dddddddabc')
    True
    >>> anagram_v2('dddddddabc', 'abcd')
    True
    >>> anagram_v2('eabcd', 'dddddddabce')
    False
    >>> anagram_v2('abcd', 'dddddddabce')
    False
    >>> anagram_v2('eabcdzzzz', 'dddzzzzzzzddddabc')
    False
    """"""
    return sorted(s0) == sorted(s1) and len(s0) == len(s1)


def anagram_v3(s0: str, s1: str):
    """"""
    Check if two words are anagrams.
    >>> anagram_v3('eabcd', 'dddzzzzzzzddeddabc')
    True
    >>> anagram_v3('abcd', 'dddddddabc')
    True
    >>> anagram_v3('dddddddabc",512,True
HumanEval/55,False,"   ""*** YOUR CODE HERE ***""
    if n == 0:
        return 0
    elif n == 1:
        return 1
    else:
        return fib(n-1) + fib(n-2)


def fib_iter(n: int):
    """"""Return n-th Fibonacci number.
    >>> fib_iter(10)
    55
    >>> fib_iter(1)
    1
    >>> fib_iter(8)
    21
    """"""
    ""*** YOUR CODE HERE ***""
    if n == 0:
        return 0
    elif n == 1:
        return 1
    else:
        a, b = 0, 1
        for i in range(n-1):
            a, b = b, a+b
        return b


def find_smallest_divisor(n: int) -> int:
    """"""Return the smallest divisor of n >= 6.
    >>> find_smallest_divisor(15)
    3
    >>> find_smallest_divisor(12)
    3
    >>> find_smallest_divisor(13)
    13
    >>> find_smallest_divisor(20)
    5
    >>> find_smallest_divisor(21)
    21
    >>> find_smallest_divisor(22)
    22
    """"""
    ""*** YOUR CODE HERE ***""
    if n == 6:
        return 6
    elif n == 5:
        return 5
    elif n == 4:
        return 4
    elif n == 3:
        return 3
    elif n == 2:
        return 2
    else:
        for i in range(2, n):
            if n % i == 0:
                return i


def prime(n: int) -> bool:
    """"""Return whether n is a prime number.
    >>> prime(2)
    True
    >>> prime(16)
    False
    >>> prime(100)
    False
    """"""
    ""*** YOUR CODE HERE ***""
    if n == 2:",512,True,False,"   ""*** YOUR CODE HERE ***""
    if n == 0:
        return 0
    elif n == 1:
        return 1
    else:
        return fib(n-1) + fib(n-2)


def fib_iter(n: int):
    """"""Return n-th Fibonacci number.
    >>> fib_iter(10)
    55
    >>> fib_iter(1)
    1
    >>> fib_iter(8)
    21
    """"""
    ""*** YOUR CODE HERE ***""
    if n == 0:
        return 0
    elif n == 1:
        return 1
    else:
        a, b = 0, 1
        for i in range(n-1):
            a, b = b, a+b
        return b


def fib_iter_2(n: int):
    """"""Return n-th Fibonacci number.
    >>> fib_iter_2(10)
    55
    >>> fib_iter_2(1)
    1
    >>> fib_iter_2(8)
    21
    """"""
    ""*** YOUR CODE HERE ***""
    if n == 0:
        return 0
    elif n == 1:
        return 1
    else:
        a, b = 0, 1
        for i in range(n-1):
            a, b = b, a+b
        return b


def fib_iter_3(n: int):
    """"""Return n-th Fibonacci number.
    >>> fib_iter_3(10)
    55
    >>> fib_iter_3(1)
    1
    >>> fib_iter_3(8)
    21
    """"""
    ""*** YOUR CODE HERE ***""
    if n == 0:
        return 0
    elif n == 1:
        return 1
    else:
        a, b = 0, 1
        for i in range(n-1):
            a, b = b, a+b
        return b


def fib_iter_4(n: int):
    """"""",512,True
HumanEval/56,False,"   # TODO: implement this function
    return False


def is_balanced(brackets: str):
    """""" brackets is a string of ""<"" and "">"".
    return True if the brackets are balanced.

    >>> is_balanced(""<"")
    False
    >>> is_balanced(""<>"")
    True
    >>> is_balanced(""<<><>>"")
    True
    >>> is_balanced(""><<>"")
    False
    """"""
    # TODO: implement this function
    return False


def is_balanced_2(brackets: str):
    """""" brackets is a string of ""<"" and "">"".
    return True if the brackets are balanced.

    >>> is_balanced_2(""<"")
    False
    >>> is_balanced_2(""<>"")
    True
    >>> is_balanced_2(""<<><>>"")
    True
    >>> is_balanced_2(""><<>"")
    False
    """"""
    # TODO: implement this function
    return False


def is_balanced_3(brackets: str):
    """""" brackets is a string of ""<"" and "">"".
    return True if the brackets are balanced.

    >>> is_balanced_3(""<"")
    False
    >>> is_balanced_3(""<>"")
    True
    >>> is_balanced_3(""<<><>>"")
    True
    >>> is_balanced_3(""><<>"")
    False
    """"""
    # TODO: implement this function
    return False


def is_balanced_4(brackets: str):
    """""" brackets is a string of ""<"" and "">"".
    return True if the brackets are balanced.

    >>> is_balanced_4(""<"")
    False
    >>> is_balanced_4(""<>"")
    True
    >>> is_balanced_4(""<<><>>"")
    True
    >>> is_balanced_4(""><<>"")
    False
    """"""
    # TODO: implement this function
    return False


def is_balanced_5(brackets: str):
    """""" brackets is a",512,True,False,"   # TODO: implement this function
    # Hint: use a stack
    # Hint: use a dictionary
    # Hint: use a list
    # Hint: use a set
    # Hint: use a tuple
    # Hint: use a generator
    # Hint: use a generator expression
    # Hint: use a generator function
    # Hint: use a generator expression
    # Hint: use a generator function
    # Hint: use a generator expression
    # Hint: use a generator function
    # Hint: use a generator expression
    # Hint: use a generator function
    # Hint: use a generator expression
    # Hint: use a generator function
    # Hint: use a generator expression
    # Hint: use a generator function
    # Hint: use a generator expression
    # Hint: use a generator function
    # Hint: use a generator expression
    # Hint: use a generator function
    # Hint: use a generator expression
    # Hint: use a generator function
    # Hint: use a generator expression
    # Hint: use a generator function
    # Hint: use a generator expression
    # Hint: use a generator function
    # Hint: use a generator expression
    # Hint: use a generator function
    # Hint: use a generator expression
    # Hint: use a generator function
    # Hint: use a generator expression
    # Hint: use a generator function
    # Hint: use a generator expression
    # Hint: use a generator function
    # Hint: use a generator expression
    # Hint: use a generator function
    # Hint: use a generator expression
    # Hint: use a generator function
    # Hint: use a generator expression
    # Hint: use a generator function
    # Hint: use a generator expression
    # Hint: use a generator function
    # Hint: use a generator expression
    # Hint: use a generator function
    # Hint: use a generator expression
    # Hint: use a generator function
    # Hint: use a generator expression
    # Hint: use a generator function
    # Hint: use a generator expression
",512,True
HumanEval/57,False,"   ""*** YOUR CODE HERE ***""
    return all(l[i] <= l[i+1] for i in range(len(l)-1)) or all(l[i] >= l[i+1] for i in range(len(l)-1))


def reverse_difference(l):
    """"""Return list where i-th element is the difference between n-th and (n+1)-th
    elements of l.
    >>> reverse_difference([1, 2, 3, 4])
    [3, 3, 3, 0]
    >>> reverse_difference([1, 1, 1, 1])
    [0, 0, 0, 0]
    >>> reverse_difference([])
    []
    """"""
    ""*** YOUR CODE HERE ***""
    return [l[i] - l[i+1] for i in range(len(l)-1)]


def reverse_difference_2(l):
    """"""Return list where i-th element is the difference between n-th and (n+1)-th
    elements of l.
    >>> reverse_difference_2([1, 2, 3, 4])
    [3, 3, 3, 0]
    >>> reverse_difference_2([1, 1, 1, 1])
    [0, 0, 0, 0]
    >>> reverse_difference_2([])
    []
    """"""
    ""*** YOUR CODE HERE ***""
    return [l[i+1] - l[i] for i in range(len(l)-1)]


def reverse_difference_3(l):
    """"""Return list where i-th element is the difference between n-th and (n+1)-th
    elements of l.
    >>> reverse_difference_3([1, 2, 3, 4])
    [3, 3, 3, 0]
    >>> reverse_difference_3([1, 1, 1, 1])
    [0, 0, 0, 0]
    >>> reverse_difference_3([])",512,True,False,"   ""*** YOUR CODE HERE ***""
    return True


def reverse_difference(l: list):
    """"""Return list of differences between consecutive elements, [n-m, n, m].
    >>> reverse_difference([1, 2, 3, 4])
    [1, 1, 1, 1]
    >>> reverse_difference([1, 2, 10, 4])
    [9, 8, 2, 2]
    """"""
    ""*** YOUR CODE HERE ***""
    return [l[i] - l[i - 1] for i in range(1, len(l))]


def is_sorted(l: list):
    """"""Return True if list is sorted and False otherwise.
    >>> is_sorted([1, 2, 2])
    True
    >>> is_sorted([1, 1, 2])
    False
    >>> is_sorted([])
    True
    >>> is_sorted([1])
    True
    """"""
    ""*** YOUR CODE HERE ***""
    return all(l[i] <= l[i + 1] for i in range(len(l) - 1))


def reverse(l: list):
    """"""Return a reversed list.
    >>> reverse([1, 2, 3])
    [3, 2, 1]
    >>> reverse([])
    []
    """"""
    ""*** YOUR CODE HERE ***""
    return l[::-1]


def reverse_mutate(l: list):
    """"""Mutate a list so that it reverses.
    >>> l = [1, 2, 3]
    >>> reverse_mutate(l)
    >>> l
    [3, 2, 1]
    """"""
    ""*** YOUR CODE HERE ***""
    l.reverse()


def reverse_mutate_2(l: list):
    """"""Mutate a list so that it reverses.
    >>> l = [1, 2, 3]
    >>> reverse_mutate_2(l)
    >>> l
    [3, 2,",512,True
HumanEval/58,True,"   return sorted(set(l1) & set(l2))


def main():
    """"""Run the program.""""""
    print(common([1, 4, 3, 34, 653, 2, 5], [5, 7, 1, 5, 9, 653, 121]))
    print(common([5, 3, 2, 8], [3, 2]))


if __name__ == ""__main__"":
    main()",123,False,False,"   l1 = set(l1)
    l2 = set(l2)
    return list(l1 & l2)


def common_unique(l1: list, l2: list):
    """"""Return sorted unique common elements for two lists.
    >>> common_unique([1, 4, 3, 34, 653, 2, 5], [5, 7, 1, 5, 9, 653, 121])
    [1, 5, 653]
    >>> common_unique([5, 3, 2, 8], [3, 2])
    [2, 3]

    """"""
    l1 = set(l1)
    l2 = set(l2)
    return list(l1 & l2)


def common_unique_unique(l1: list, l2: list):
    """"""Return sorted unique common elements for two lists.
    >>> common_unique_unique([1, 4, 3, 34, 653, 2, 5], [5, 7, 1, 5, 9, 653, 121])
    [1, 5, 653]
    >>> common_unique_unique([5, 3, 2, 8], [3, 2])
    [2, 3]

    """"""
    l1 = set(l1)
    l2 = set(l2)
    return list(l1 & l2)


def common_unique_unique_unique(l1: list, l2: list):
    """"""Return sorted unique common elements for two lists.
    >>> common_unique_unique_unique([1, 4, 3, 34, 653, 2, 5], [5, 7, 1, 5, 9, 653, 121])
    [1, 5, 653]
    >>> common_unique_unique_unique([5, 3, 2, 8], [3, 2])
    [2, 3]

    """"""",512,True
HumanEval/59,False,"   ""*** YOUR CODE HERE ***""
    i = 2
    while i <= n:
        if n % i == 0:
            n = n / i
            i = 2
        else:
            i += 1
    return int(n)


def largest_prime_factor_iter(n):
    """"""Return the largest prime factor of n. Assume n > 1 and is not a prime.
    >>> largest_prime_factor_iter(13195)
    29
    >>> largest_prime_factor_iter(2048)
    2
    """"""
    ""*** YOUR CODE HERE ***""
    i = 2
    while i <= n:
        if n % i == 0:
            n = n / i
            i = 2
        else:
            i += 1
    return int(n)


def prime_factors(n):
    """"""Return a list of the prime factors of n.
    >>> prime_factors(10)
    [2, 5]
    >>> prime_factors(20)
    [2, 2, 5]
    >>> prime_factors(200)
    [2, 2, 2, 5, 5]
    >>> prime_factors(630)
    [2, 3, 3, 5, 7]
    >>> prime_factors(700)
    [2, 2, 2, 3, 5, 7]
    >>> prime_factors(800)
    [2, 2, 2, 2, 2, 3, 3, 5, 7]
    """"""
    ""*** YOUR CODE HERE ***""
    i = 2
    factors = []
    while i <= n:
        if n % i == 0:
            n = n / i
            factors.append(i)
            i = 2
        else:
            i += 1
    return factors


def unique_digits(n):
    """"""Return the number of unique digits in n.
    >>> unique_digits(88888888)
    1
    >>> unique_",512,True,False,"   ""*** YOUR CODE HERE ***""
    i = 2
    while i * i <= n:
        if n % i == 0:
            n = n // i
            i = 2
        else:
            i += 1
    return n


def largest_prime_factor_iter(n: int):
    """"""Return the largest prime factor of n. Assume n > 1 and is not a prime.
    >>> largest_prime_factor_iter(13195)
    29
    >>> largest_prime_factor_iter(2048)
    2
    """"""
    ""*** YOUR CODE HERE ***""
    i = 2
    while i * i <= n:
        if n % i == 0:
            n = n // i
            i = 2
        else:
            i += 1
    return n


def largest_prime_factor_iter_2(n: int):
    """"""Return the largest prime factor of n. Assume n > 1 and is not a prime.
    >>> largest_prime_factor_iter_2(13195)
    29
    >>> largest_prime_factor_iter_2(2048)
    2
    """"""
    ""*** YOUR CODE HERE ***""
    i = 2
    while i * i <= n:
        if n % i == 0:
            n = n // i
            i = 2
        else:
            i += 1
    return n


def largest_prime_factor_iter_3(n: int):
    """"""Return the largest prime factor of n. Assume n > 1 and is not a prime.
    >>> largest_prime_factor_iter_3(13195)
    29
    >>> largest_prime_factor_iter_3(2048)
    2
    """"""
    ""*** YOUR CODE HERE ***""
    i = 2
    while i * i <= n:
        if n % i == 0:
            n = n // i
            i = 2
        else:
            i += 1
    return n


def largest_prime_factor_iter_4(n: int):
    """"""Return the largest prime factor of n.",512,True
