id,direct_pass,cot_pass,plan_pass,decompose_pass,expert_pass,reviewer_pass,simple_pass,careful_pass,efficient_pass,tdd_pass,defensive_pass,typed_pass,direct_score,cot_score,plan_score,decompose_score,expert_score,reviewer_score,simple_score,careful_score,efficient_score,tdd_score,defensive_score,typed_score,probe_selected_style,probe_selected_pass,random_selected_pass,oracle_pass
HumanEval/101,False,False,False,False,False,False,False,False,False,False,False,False,-10.959508895874023,-8.735357284545898,-4.898171424865723,-8.53209114074707,-6.0208916664123535,-11.297552108764648,-9.429933547973633,-9.222989082336426,-8.896292686462402,-8.851459503173828,-8.304448127746582,-6.220369815826416,plan,False,False,False
HumanEval/102,False,False,False,False,False,False,False,False,False,False,False,False,-9.288137435913086,-7.74547004699707,-6.347415447235107,-5.66337776184082,-9.35091495513916,-9.511088371276855,-11.440990447998047,-12.256509780883789,-9.888683319091797,-10.021119117736816,-9.551952362060547,-5.813704967498779,decompose,False,False,False
HumanEval/103,False,False,False,False,False,False,False,False,False,False,False,False,-16.007625579833984,-9.459846496582031,-3.740333080291748,-6.942938327789307,-9.678168296813965,-12.262828826904297,-14.190391540527344,-14.547883033752441,-14.074341773986816,-16.094552993774414,-10.76366138458252,-9.511801719665527,plan,False,False,False
HumanEval/104,False,False,False,False,False,False,False,False,False,False,False,False,-5.093654155731201,-6.888282775878906,-8.213777542114258,-8.955299377441406,-5.511509418487549,-7.7799072265625,-7.211515426635742,-5.4309258460998535,-5.555593967437744,-6.725711822509766,-8.052202224731445,-5.816370487213135,direct,False,False,False
HumanEval/105,False,False,False,False,False,False,False,False,False,False,False,False,-9.304084777832031,-8.562664031982422,-6.313098907470703,-9.437362670898438,-7.488401889801025,-9.518199920654297,-11.540764808654785,-13.07038402557373,-8.184865951538086,-9.467101097106934,-10.291399002075195,-10.078640937805176,plan,False,False,False
HumanEval/106,False,False,False,False,False,False,False,False,False,False,False,False,-8.815146446228027,-3.0604007244110107,-1.3628084659576416,-4.530928134918213,-9.919281005859375,-6.09932804107666,-11.599822998046875,-10.023933410644531,-10.658914566040039,-10.684904098510742,-8.560195922851562,-3.603813886642456,plan,False,False,False
HumanEval/107,False,True,True,False,False,False,False,False,False,False,False,False,-13.193549156188965,-6.742066860198975,-0.6180562973022461,-7.3992791175842285,-12.784241676330566,-10.764427185058594,-14.560136795043945,-15.9280366897583,-14.931492805480957,-17.004934310913086,-11.926926612854004,-11.377542495727539,plan,True,False,True
HumanEval/108,False,False,False,False,False,False,False,False,False,False,False,False,-7.798304080963135,-5.54390811920166,-4.4600958824157715,-7.472326755523682,-5.402945041656494,-7.552986145019531,-7.713373184204102,-8.097143173217773,-5.865814208984375,-7.5366716384887695,-7.340085029602051,-8.63465690612793,plan,False,False,False
HumanEval/109,False,False,False,False,False,False,False,False,False,False,False,False,-11.945429801940918,-6.53624153137207,-5.072420597076416,-9.716988563537598,-10.612771987915039,-11.00769329071045,-12.638343811035156,-14.487964630126953,-11.510296821594238,-14.87185287475586,-11.432534217834473,-15.43910026550293,plan,False,False,False
HumanEval/110,False,False,False,False,False,False,False,False,False,False,False,False,-5.735696792602539,-4.965212345123291,-3.974404811859131,-7.397319316864014,-10.08524227142334,-7.082362174987793,-10.76803970336914,-10.411445617675781,-8.395248413085938,-11.280345916748047,-8.87868881225586,-6.317124843597412,plan,False,False,False
HumanEval/111,False,False,False,False,False,False,False,False,False,False,False,False,-1.622066617012024,-7.131666660308838,-6.288432598114014,-8.811630249023438,-3.4547770023345947,-5.38083028793335,-3.0655109882354736,-4.9921159744262695,-1.381422519683838,-2.4097745418548584,-3.5667874813079834,-5.239568710327148,efficient,False,False,False
HumanEval/112,True,False,False,False,False,False,True,False,False,False,False,False,-7.323055744171143,-8.48029899597168,-6.43148946762085,-6.674686908721924,-8.25597858428955,-8.06542682647705,-9.905330657958984,-9.0525484085083,-7.05575704574585,-9.027913093566895,-9.315850257873535,-4.6027021408081055,typed,False,False,True
HumanEval/113,False,False,False,False,False,False,False,False,False,False,False,False,-6.8903093338012695,-8.632568359375,-8.87106704711914,-11.63485336303711,-7.965245246887207,-8.981005668640137,-10.21674919128418,-7.570057392120361,-7.575761795043945,-10.588964462280273,-9.318323135375977,-4.692761421203613,typed,False,False,False
HumanEval/114,False,False,False,False,False,False,False,False,False,False,False,False,-9.212499618530273,-9.871892929077148,-3.404952049255371,-7.3808913230896,-6.888073444366455,-7.794905662536621,-7.615110397338867,-8.128101348876953,-7.658884048461914,-9.17872428894043,-7.18033504486084,-4.129866123199463,plan,False,False,False
HumanEval/115,False,False,False,False,False,False,False,False,False,False,False,False,-11.331653594970703,-4.14674186706543,0.8417834043502808,-5.831664085388184,-8.709244728088379,-7.784539699554443,-10.320034980773926,-10.866403579711914,-10.601187705993652,-11.444709777832031,-8.846840858459473,-8.753917694091797,plan,False,False,False
HumanEval/116,False,False,False,False,True,False,False,False,False,True,False,False,-7.270730495452881,-6.63993501663208,-6.5372490882873535,-11.683009147644043,-4.971073627471924,-7.965584754943848,-10.492948532104492,-8.328219413757324,-5.892714023590088,-9.526443481445312,-9.086589813232422,-7.895452976226807,expert,True,False,True
HumanEval/117,False,False,False,False,False,False,False,False,False,False,False,False,-13.537626266479492,-7.471663475036621,-4.35651159286499,-8.636557579040527,-9.413373947143555,-10.096211433410645,-11.930803298950195,-13.092124938964844,-11.133357048034668,-12.621878623962402,-9.646172523498535,-9.748466491699219,plan,False,False,False
HumanEval/118,False,False,False,False,False,False,False,False,False,False,False,False,-15.776764869689941,-8.839985847473145,-5.889575481414795,-7.322548866271973,-9.172987937927246,-13.98816204071045,-13.97825813293457,-15.015414237976074,-13.540831565856934,-15.91635513305664,-11.62838077545166,-12.760437965393066,plan,False,False,False
HumanEval/119,False,False,False,False,False,False,False,False,False,False,False,False,-11.012672424316406,-7.813841342926025,-6.848886013031006,-5.804232120513916,-8.503274917602539,-11.156532287597656,-10.74355697631836,-10.280826568603516,-10.161076545715332,-10.841391563415527,-10.532625198364258,-8.882869720458984,decompose,False,False,False
HumanEval/120,False,False,False,False,False,False,False,False,False,False,False,False,-9.690849304199219,-7.961510181427002,-0.6980180740356445,-6.088021278381348,-7.353209972381592,-7.023824691772461,-9.691585540771484,-11.670795440673828,-7.750875949859619,-11.294268608093262,-7.526199817657471,-7.6016364097595215,plan,False,False,False
HumanEval/121,False,False,False,False,True,False,False,False,False,True,False,False,-12.332966804504395,-9.020567893981934,-1.7935612201690674,-6.389730453491211,-6.973538875579834,-8.383846282958984,-8.723637580871582,-9.44412612915039,-11.02312183380127,-10.811775207519531,-6.67954683303833,-8.104150772094727,plan,False,True,True
HumanEval/122,False,False,False,False,False,False,False,False,False,False,False,False,-6.799083232879639,-3.5231261253356934,-1.2066192626953125,-3.0250375270843506,-5.018436908721924,-5.746581077575684,-7.58735990524292,-5.221449851989746,-6.889896869659424,-6.624648094177246,-5.596363067626953,-2.6584975719451904,plan,False,False,False
HumanEval/123,False,False,False,False,False,False,False,False,False,False,False,False,-12.603331565856934,-8.345979690551758,-3.739658832550049,-10.744084358215332,-12.468066215515137,-11.417998313903809,-16.247148513793945,-17.74493408203125,-14.285898208618164,-17.25296401977539,-15.096656799316406,-15.183554649353027,plan,False,False,False
HumanEval/124,False,False,False,False,False,False,True,False,False,False,False,False,-12.121820449829102,-5.44801664352417,-6.743560314178467,-9.099431991577148,-11.5413179397583,-12.887365341186523,-14.09158992767334,-14.528843879699707,-11.146260261535645,-12.291522026062012,-11.969376564025879,-13.651756286621094,cot,False,False,True
HumanEval/125,False,False,False,False,False,False,False,False,False,False,False,False,-16.158891677856445,-9.779765129089355,-7.394989013671875,-2.8389649391174316,-10.636427879333496,-12.687276840209961,-9.651810646057129,-12.222624778747559,-14.392212867736816,-13.23733139038086,-9.719708442687988,-14.639806747436523,decompose,False,False,False
HumanEval/126,False,False,False,False,False,False,False,False,False,False,False,False,-16.91220474243164,-8.993082046508789,-6.868383884429932,-7.956084251403809,-8.340188980102539,-13.53610897064209,-10.899410247802734,-11.873960494995117,-13.592388153076172,-14.08555793762207,-11.110588073730469,-14.498098373413086,plan,False,False,False
HumanEval/127,False,False,False,False,False,False,False,False,False,False,False,False,-11.366939544677734,-4.317351818084717,-4.670073986053467,-8.148713111877441,-9.193607330322266,-8.679677963256836,-11.713262557983398,-12.38946533203125,-8.9857759475708,-8.76612663269043,-9.94385051727295,-8.472620010375977,cot,False,False,False
HumanEval/128,False,False,False,False,False,False,False,False,False,False,False,False,-1.8219234943389893,-5.141956329345703,-5.44195032119751,-7.5741705894470215,-0.30767199397087097,-4.251646995544434,-2.363826036453247,-1.2455430030822754,0.34663206338882446,-1.3294726610183716,-2.9523704051971436,-2.38362455368042,efficient,False,False,False
HumanEval/129,False,False,False,False,False,False,False,False,False,False,False,False,-9.992721557617188,-5.629035949707031,-0.4908404052257538,-5.901858806610107,-8.793240547180176,-8.562162399291992,-8.930758476257324,-11.355454444885254,-9.149365425109863,-11.670196533203125,-6.203208923339844,-12.157647132873535,plan,False,False,False
HumanEval/130,False,False,False,False,False,False,False,False,False,False,False,False,-12.174362182617188,-5.242471694946289,-1.4875483512878418,-7.300835132598877,-9.069687843322754,-8.35276985168457,-12.03104019165039,-14.048467636108398,-10.604510307312012,-12.309040069580078,-9.387374877929688,-11.388975143432617,plan,False,False,False
HumanEval/131,False,False,False,False,False,False,False,False,False,False,False,False,-7.961422443389893,-7.154323101043701,-2.741605281829834,-5.341310024261475,-9.060445785522461,-7.584300994873047,-9.882884979248047,-10.885099411010742,-9.619549751281738,-9.401008605957031,-8.988924026489258,-3.9232916831970215,plan,False,False,False
HumanEval/132,False,False,False,False,False,False,False,False,False,False,False,False,-15.818368911743164,-7.912424564361572,-8.260604858398438,-4.785695552825928,-8.442902565002441,-14.562766075134277,-11.049089431762695,-11.04914665222168,-14.697737693786621,-11.589847564697266,-10.749156951904297,-14.884515762329102,decompose,False,False,False
HumanEval/133,False,False,False,False,False,False,False,False,False,False,False,False,-7.940764427185059,-8.909560203552246,-4.931960582733154,-7.539900302886963,-10.681984901428223,-8.421846389770508,-10.74708366394043,-11.929344177246094,-9.552716255187988,-11.239261627197266,-9.220945358276367,-7.789835453033447,plan,False,False,False
HumanEval/134,False,False,False,False,False,False,False,False,False,False,False,False,-10.97515869140625,-5.562402248382568,-7.326536655426025,-4.3635969161987305,-7.008113384246826,-10.7200345993042,-7.128130912780762,-9.333917617797852,-9.51889705657959,-8.324823379516602,-10.87594985961914,-12.581033706665039,decompose,False,False,False
HumanEval/135,False,False,False,False,False,False,False,False,False,False,False,False,-9.49232292175293,-5.470556735992432,-3.860684871673584,-6.405940532684326,-6.993972301483154,-7.858468055725098,-9.558731079101562,-9.468223571777344,-7.554431915283203,-7.982770919799805,-8.128491401672363,-7.193634033203125,plan,False,False,False
HumanEval/136,False,False,True,False,False,False,False,False,False,False,False,False,-9.599845886230469,-8.446757316589355,-6.799971580505371,-4.880586624145508,-6.024178981781006,-9.253450393676758,-7.646999359130859,-8.724328994750977,-7.681247234344482,-9.416403770446777,-7.249391078948975,-9.74247932434082,decompose,False,False,True
HumanEval/137,False,False,False,False,False,False,False,False,False,False,False,False,-4.644467353820801,-10.070640563964844,-6.348660945892334,-7.430906772613525,-5.529811859130859,-7.950977325439453,-6.513003826141357,-6.831384181976318,-4.770721435546875,-8.515096664428711,-5.750431537628174,-2.699347734451294,typed,False,False,False
HumanEval/138,False,False,False,False,False,False,False,False,False,False,False,False,-7.398918628692627,-6.342423439025879,-5.270399570465088,-4.683138370513916,-6.580347537994385,-8.584064483642578,-9.404756546020508,-4.465778350830078,-8.37437915802002,-7.341405868530273,-7.962396621704102,2.6935036182403564,typed,False,False,False
HumanEval/139,False,False,False,False,False,False,False,False,False,False,False,False,-10.150227546691895,-3.482844352722168,-5.204224109649658,-8.315557479858398,-10.62297248840332,-10.496659278869629,-12.355267524719238,-11.163455963134766,-12.313408851623535,-11.550814628601074,-10.881219863891602,-10.34386920928955,cot,False,False,False
HumanEval/140,False,False,False,False,False,False,False,False,False,False,False,False,-7.6938796043396,-8.478707313537598,-6.345462799072266,-7.9665303230285645,-7.972750186920166,-8.577412605285645,-9.439579010009766,-8.28672981262207,-6.909616947174072,-10.246816635131836,-9.112525939941406,-6.620540142059326,plan,False,False,False
HumanEval/141,False,False,False,False,False,False,False,False,False,False,False,False,-10.885180473327637,-6.735022068023682,-8.860620498657227,-8.63912296295166,-11.441630363464355,-10.666263580322266,-14.271141052246094,-13.496807098388672,-12.250901222229004,-12.660329818725586,-12.77027702331543,-9.45797348022461,cot,False,False,False
HumanEval/142,False,False,True,False,False,False,False,False,False,False,False,False,-8.063507080078125,-7.198873996734619,-4.869369983673096,-6.466444492340088,-8.640485763549805,-6.374176025390625,-10.862049102783203,-12.47540283203125,-7.765614986419678,-8.67291259765625,-10.351675987243652,-9.015342712402344,plan,True,False,True
HumanEval/143,False,False,False,False,False,False,False,False,False,False,False,False,-10.604207038879395,-3.9473705291748047,-0.19049255549907684,-5.627314567565918,-8.25228214263916,-8.582575798034668,-11.985357284545898,-10.854391098022461,-12.596282005310059,-13.011549949645996,-8.705925941467285,-7.559365272521973,plan,False,False,False
HumanEval/144,False,False,False,False,False,False,False,False,False,False,False,False,-7.161920547485352,-5.84452486038208,-7.592314720153809,-7.445880889892578,-4.703375339508057,-7.174165725708008,-7.917316436767578,-7.430506229400635,-5.043630123138428,-5.696367263793945,-7.644229888916016,-4.692420482635498,typed,False,False,False
HumanEval/145,False,False,False,False,False,False,False,False,False,False,False,False,-2.937304735183716,-6.6493821144104,-7.5557732582092285,-9.17176342010498,-3.688756227493286,-5.9415178298950195,-5.726934909820557,-3.6769590377807617,-3.2140233516693115,-4.546818256378174,-5.559101581573486,-2.320219039916992,typed,False,False,False
HumanEval/146,False,False,False,False,False,False,False,False,False,False,False,False,-10.349323272705078,-9.302721977233887,-5.085546970367432,-5.257411956787109,-9.197564125061035,-8.401907920837402,-9.941505432128906,-11.265005111694336,-10.702155113220215,-10.517705917358398,-7.937162399291992,-5.947038173675537,plan,False,False,False
HumanEval/147,False,False,False,False,False,False,False,False,False,False,False,False,-11.631845474243164,-6.847263336181641,-2.6503376960754395,-10.202667236328125,-11.308289527893066,-8.121602058410645,-13.252037048339844,-14.634063720703125,-12.464408874511719,-15.061482429504395,-11.315135955810547,-10.341409683227539,plan,False,False,False
HumanEval/148,False,False,False,False,False,False,False,False,False,False,False,False,-15.767816543579102,-11.39577579498291,-7.818233966827393,-5.6278862953186035,-10.088213920593262,-12.169692039489746,-12.391558647155762,-14.060640335083008,-12.771737098693848,-13.168907165527344,-10.571659088134766,-14.438194274902344,decompose,False,False,False
HumanEval/149,False,False,False,False,False,False,False,False,False,False,False,False,-11.04902458190918,-9.082040786743164,-3.75587797164917,-6.887694358825684,-7.6962890625,-9.502196311950684,-11.492940902709961,-11.234217643737793,-10.458611488342285,-13.071727752685547,-9.375892639160156,-5.218040943145752,plan,False,False,False
HumanEval/150,False,False,False,False,False,False,False,False,False,False,False,False,-9.696544647216797,-6.177017688751221,-4.267422676086426,-3.022357940673828,-10.673893928527832,-10.484566688537598,-9.960714340209961,-9.684708595275879,-13.715819358825684,-10.972724914550781,-8.878618240356445,-6.619709491729736,decompose,False,False,False
HumanEval/151,False,False,False,False,False,False,False,False,False,False,False,False,-7.226219654083252,-7.233365058898926,-5.492330074310303,-4.039356231689453,-6.938347339630127,-7.7421722412109375,-7.3656005859375,-8.855159759521484,-7.895485877990723,-8.65206241607666,-7.016391277313232,-9.543996810913086,decompose,False,False,False
HumanEval/152,True,True,True,True,True,True,True,True,False,True,True,True,-6.002697944641113,-5.278074264526367,-6.258871555328369,-7.979713439941406,-7.182127475738525,-6.930257320404053,-7.949627876281738,-7.276390552520752,-5.053697109222412,-6.145308494567871,-6.925299644470215,-5.66703462600708,efficient,False,True,True
HumanEval/153,False,False,False,False,False,False,False,False,False,False,False,False,-10.481087684631348,-7.9463725090026855,-6.341578483581543,-7.012413501739502,-12.22330093383789,-10.897730827331543,-13.760736465454102,-15.17065143585205,-10.855402946472168,-12.569559097290039,-12.688824653625488,-10.388057708740234,plan,False,False,False
HumanEval/154,False,False,False,False,False,False,False,False,False,False,False,False,-9.681560516357422,-13.011581420898438,-9.716522216796875,-10.277517318725586,-7.450504302978516,-10.534274101257324,-9.485570907592773,-10.42247200012207,-9.900801658630371,-10.291153907775879,-9.929107666015625,-8.09675121307373,expert,False,False,False
HumanEval/155,False,False,False,False,False,False,False,False,False,False,False,False,-9.475769996643066,-7.462730884552002,-2.2995004653930664,-3.347932815551758,-7.303003311157227,-8.687384605407715,-9.022221565246582,-7.733714580535889,-10.210618019104004,-9.599949836730957,-6.752453327178955,-3.6273245811462402,plan,False,False,False
HumanEval/156,False,False,False,False,False,False,False,False,False,False,False,False,-8.6962890625,-5.942086696624756,-3.417956590652466,-7.894209384918213,-9.097039222717285,-7.051041126251221,-9.464139938354492,-10.716007232666016,-9.439438819885254,-9.687082290649414,-8.590005874633789,-7.875949382781982,plan,False,False,False
HumanEval/157,False,False,False,False,False,False,False,False,False,False,False,False,-10.701778411865234,-5.724496841430664,-5.720860958099365,0.6923969984054565,-7.265420436859131,-8.332762718200684,-6.237052917480469,-6.521451473236084,-10.7549467086792,-6.84213924407959,-7.036997318267822,-6.619198799133301,decompose,False,False,False
HumanEval/158,False,False,False,False,False,False,False,False,False,False,False,False,-13.164353370666504,-8.401808738708496,-7.220772743225098,-7.767529010772705,-9.275538444519043,-12.206780433654785,-11.934810638427734,-10.833902359008789,-13.415165901184082,-12.394359588623047,-11.107662200927734,-12.274715423583984,plan,False,False,False
HumanEval/159,False,False,False,False,False,False,False,False,False,False,False,False,-3.585364580154419,-4.092906475067139,-3.8012614250183105,-6.237905979156494,-8.840816497802734,-5.170258522033691,-9.378426551818848,-8.005176544189453,-6.7500224113464355,-7.130627632141113,-7.909350872039795,-3.2433371543884277,typed,False,False,False
HumanEval/160,False,False,False,False,False,False,False,False,False,False,False,False,-2.504410982131958,-6.590965747833252,-4.4529709815979,-8.99276351928711,-8.893868446350098,-5.570043563842773,-9.074487686157227,-8.950589179992676,-6.734042167663574,-8.533106803894043,-7.7584943771362305,-5.557656764984131,direct,False,False,False
HumanEval/161,False,False,False,False,False,False,False,False,False,False,False,False,-7.487934589385986,-6.590174198150635,-2.7720515727996826,-6.795174598693848,-6.565699100494385,-7.095860004425049,-7.660949230194092,-8.360841751098633,-7.09904146194458,-7.221490383148193,-6.931794166564941,-8.081161499023438,plan,False,False,False
HumanEval/162,False,False,False,False,False,False,False,False,False,False,False,False,-15.074163436889648,-5.353855133056641,-5.995660305023193,-6.368882656097412,-9.71561336517334,-14.559724807739258,-13.951281547546387,-11.77199935913086,-16.091922760009766,-14.929656982421875,-11.829145431518555,-10.82676887512207,cot,False,False,False
HumanEval/163,False,False,False,False,False,False,False,False,False,False,False,False,-10.223955154418945,-7.161788463592529,-4.1431803703308105,-2.412224054336548,-8.030328750610352,-7.852295875549316,-9.341672897338867,-6.955188274383545,-10.810250282287598,-8.779471397399902,-7.211418151855469,-1.5395910739898682,typed,False,False,False
