id,direct_score,direct_pass,cot_score,cot_pass,plan_score,plan_pass,decompose_score,decompose_pass,expert_score,expert_pass,reviewer_score,reviewer_pass,simple_score,simple_pass,careful_score,careful_pass,efficient_score,efficient_pass,tdd_score,tdd_pass,defensive_score,defensive_pass,typed_score,typed_pass,probe_selected_style,probe_selected_pass,random_selected_pass,oracle_pass
271,-1.6979159116744995,False,-1.6484553813934326,False,-1.5897252559661865,False,-1.652064561843872,False,-1.5757439136505127,False,-1.6543490886688232,False,-1.6603453159332275,False,-1.6515508890151978,False,-1.6578435897827148,False,-1.6655747890472412,False,-1.6740379333496094,False,-1.6421833038330078,False,expert,False,False,False
272,-1.901869773864746,False,-1.8692256212234497,False,-1.7963300943374634,False,-1.8617382049560547,False,-1.8035132884979248,False,-1.8850111961364746,False,-1.8912104368209839,False,-1.8584585189819336,True,-1.8610308170318604,False,-1.9069113731384277,False,-1.8746306896209717,False,-1.8924622535705566,False,plan,False,False,True
273,-2.0027520656585693,False,-1.980711817741394,True,-1.8808262348175049,True,-1.9949482679367065,False,-1.8818312883377075,False,-1.9671834707260132,False,-2.0056939125061035,False,-2.017437219619751,False,-2.00974440574646,False,-2.0085787773132324,False,-2.0089874267578125,False,-1.9802225828170776,False,plan,True,False,True
274,-2.3784327507019043,False,-2.3245744705200195,False,-2.2758665084838867,False,-2.346730947494507,False,-2.2620630264282227,False,-2.3268988132476807,False,-2.354811191558838,False,-2.3428866863250732,False,-2.3541946411132812,False,-2.3552169799804688,False,-2.3590102195739746,False,-2.3378448486328125,False,expert,False,False,False
275,-1.7160180807113647,False,-1.6688419580459595,False,-1.649118185043335,False,-1.6735045909881592,False,-1.6194056272506714,False,-1.665687084197998,False,-1.7072277069091797,False,-1.6710848808288574,False,-1.6940571069717407,False,-1.7070884704589844,False,-1.7033556699752808,False,-1.6788816452026367,False,expert,False,False,False
276,-1.8067660331726074,False,-1.78224515914917,False,-1.6902852058410645,False,-1.8476262092590332,False,-1.658851981163025,False,-1.7662262916564941,False,-1.7853952646255493,False,-1.7747260332107544,False,-1.7915170192718506,False,-1.8035606145858765,False,-1.7971446514129639,False,-1.771522045135498,False,expert,False,False,False
277,-1.5704957246780396,False,-1.558095932006836,False,-1.4898185729980469,False,-1.562059998512268,False,-1.4711289405822754,False,-1.5705097913742065,False,-1.548326015472412,False,-1.5711936950683594,False,-1.5609793663024902,False,-1.5784218311309814,False,-1.5810750722885132,False,-1.5817499160766602,False,expert,False,False,False
278,-2.299447536468506,False,-2.257909059524536,False,-2.17747163772583,False,-2.292752742767334,False,-2.1229324340820312,False,-2.2553658485412598,False,-2.2743515968322754,False,-2.2881040573120117,False,-2.2887182235717773,False,-2.293839931488037,False,-2.284414768218994,False,-2.263115882873535,False,expert,False,False,False
279,-2.584334373474121,False,-2.562922239303589,False,-2.453279495239258,False,-2.55914044380188,False,-2.449169158935547,False,-2.5426857471466064,False,-2.585416316986084,False,-2.5842504501342773,False,-2.5723867416381836,False,-2.5812301635742188,False,-2.5859076976776123,False,-2.545302391052246,False,expert,False,False,False
280,-2.1820244789123535,False,-2.1359872817993164,False,-2.0709686279296875,True,-2.1799392700195312,False,-2.029388427734375,False,-2.1260452270507812,False,-2.153365135192871,False,-2.1416616439819336,False,-2.15273380279541,False,-2.149334192276001,False,-2.152026653289795,True,-2.146413564682007,True,expert,False,False,True
281,-1.1733973026275635,False,-1.0917719602584839,False,-1.0609668493270874,False,-1.157395601272583,False,-1.0320613384246826,False,-1.1121761798858643,True,-1.1180498600006104,False,-1.1163733005523682,True,-1.1206161975860596,False,-1.172059178352356,False,-1.1263229846954346,False,-1.1066811084747314,False,expert,False,False,True
282,-0.6851105690002441,True,-0.664692223072052,False,-0.6695107817649841,False,-0.7256804704666138,False,-0.569532036781311,True,-0.6797206401824951,False,-0.6815829873085022,False,-0.662795901298523,False,-0.6759692430496216,False,-0.7185001373291016,True,-0.6962998509407043,False,-0.666293203830719,False,expert,True,True,True
283,-2.019749402999878,False,-1.9299871921539307,False,-1.8963623046875,False,-2.0093376636505127,False,-1.876551866531372,False,-1.93361234664917,False,-1.9602041244506836,False,-1.9510667324066162,False,-1.9356318712234497,False,-2.0425939559936523,False,-1.9782360792160034,False,-1.9162282943725586,False,expert,False,False,False
284,-1.841375708580017,False,-1.829040765762329,True,-1.7653502225875854,False,-1.8659274578094482,False,-1.7311532497406006,True,-1.8014590740203857,False,-1.8427168130874634,True,-1.8352835178375244,True,-1.8579216003417969,True,-1.881866216659546,False,-1.8311619758605957,False,-1.7920427322387695,False,expert,True,True,True
285,-1.8348548412322998,False,-1.8266130685806274,False,-1.807039499282837,False,-1.8970760107040405,False,-1.7420611381530762,False,-1.8026069402694702,False,-1.8385385274887085,False,-1.8366307020187378,False,-1.8520441055297852,False,-1.8661022186279297,False,-1.8397279977798462,False,-1.8187499046325684,False,expert,False,False,False
286,-2.2744009494781494,False,-2.2466611862182617,False,-2.1868293285369873,False,-2.2780215740203857,False,-2.1132936477661133,False,-2.2314724922180176,False,-2.2584800720214844,False,-2.2557871341705322,False,-2.263261079788208,False,-2.2551732063293457,False,-2.2522029876708984,False,-2.247563362121582,False,expert,False,False,False
287,-1.3449560403823853,False,-1.2878674268722534,False,-1.245797038078308,False,-1.3316733837127686,False,-1.230691909790039,False,-1.2893691062927246,False,-1.3067193031311035,False,-1.3020679950714111,False,-1.2972934246063232,False,-1.313080072402954,False,-1.2963337898254395,False,-1.2904348373413086,False,expert,False,False,False
288,-1.8014432191848755,False,-1.7663503885269165,False,-1.7255536317825317,False,-1.8003697395324707,False,-1.6419988870620728,False,-1.7568460702896118,False,-1.7771638631820679,False,-1.7738467454910278,False,-1.7658745050430298,False,-1.7870830297470093,False,-1.7810006141662598,False,-1.7894985675811768,False,expert,False,False,False
289,-1.197244644165039,False,-1.1418375968933105,False,-1.0863544940948486,False,-1.1757709980010986,False,-1.0738298892974854,False,-1.136364459991455,False,-1.1520270109176636,False,-1.1483535766601562,False,-1.1534767150878906,False,-1.1753419637680054,False,-1.1545027494430542,False,-1.1292895078659058,False,expert,False,False,False
290,-1.2901164293289185,False,-1.2735852003097534,False,-1.234592318534851,False,-1.3658783435821533,False,-1.1472409963607788,True,-1.2829136848449707,False,-1.2996201515197754,False,-1.2758818864822388,False,-1.2812845706939697,False,-1.3154191970825195,True,-1.2877438068389893,False,-1.2662097215652466,False,expert,True,False,True
291,-2.4371423721313477,False,-2.408421516418457,False,-2.3066165447235107,False,-2.426966667175293,False,-2.3088631629943848,False,-2.402219772338867,False,-2.428954601287842,False,-2.423210620880127,False,-2.410562753677368,False,-2.420894145965576,False,-2.415956974029541,False,-2.4113242626190186,False,plan,False,False,False
292,-1.5298597812652588,False,-1.465691089630127,False,-1.4523372650146484,True,-1.5382391214370728,False,-1.408174991607666,False,-1.4513773918151855,False,-1.4824035167694092,False,-1.462639331817627,False,-1.4720691442489624,False,-1.546553373336792,False,-1.4898509979248047,False,-1.4284676313400269,False,expert,False,False,True
293,-1.9285387992858887,False,-1.924750804901123,False,-1.8455969095230103,False,-1.9496240615844727,False,-1.8009533882141113,False,-1.8855421543121338,False,-1.9098377227783203,False,-1.9245935678482056,False,-1.9190614223480225,False,-1.9371874332427979,False,-1.927396535873413,False,-1.8861373662948608,False,expert,False,False,False
294,-0.6312337517738342,False,-0.6463072299957275,False,-0.5957769155502319,False,-0.7078582048416138,False,-0.5419154167175293,False,-0.6216486692428589,False,-0.6439347863197327,False,-0.6592522263526917,False,-0.6404130458831787,False,-0.7050576210021973,False,-0.6616082191467285,False,-0.6050910949707031,False,expert,False,False,False
295,-1.0874629020690918,False,-1.022878885269165,False,-0.9945240616798401,False,-1.1015325784683228,False,-0.9187877178192139,False,-1.0299714803695679,False,-1.083030104637146,False,-1.0787725448608398,False,-1.05820631980896,False,-1.091705560684204,False,-1.0509727001190186,False,-1.0479756593704224,False,expert,False,False,False
296,-1.5327668190002441,False,-1.4744174480438232,False,-1.413650393486023,False,-1.4724650382995605,False,-1.406139612197876,False,-1.4373157024383545,False,-1.5014137029647827,False,-1.4789143800735474,False,-1.5019097328186035,False,-1.5237404108047485,False,-1.4865612983703613,False,-1.4461474418640137,True,expert,False,False,True
297,-1.1877747774124146,False,-1.1799849271774292,False,-1.1343077421188354,False,-1.2024239301681519,False,-1.0919897556304932,False,-1.1835695505142212,False,-1.1917816400527954,False,-1.1739929914474487,False,-1.1824753284454346,False,-1.1919455528259277,False,-1.1861947774887085,False,-1.1977561712265015,False,expert,False,False,False
298,-1.7207221984863281,False,-1.7292029857635498,False,-1.671562671661377,False,-1.7393051385879517,False,-1.657987356185913,False,-1.73124361038208,False,-1.7292966842651367,False,-1.7253752946853638,False,-1.7352651357650757,False,-1.7352051734924316,False,-1.7467267513275146,False,-1.7389140129089355,False,expert,False,False,False
299,-1.6042077541351318,False,-1.572263240814209,False,-1.543944001197815,False,-1.6213853359222412,False,-1.4853070974349976,False,-1.5816290378570557,False,-1.5705938339233398,False,-1.5706322193145752,False,-1.5713849067687988,False,-1.5930609703063965,False,-1.5639057159423828,False,-1.5816518068313599,False,expert,False,False,False
300,-1.927154302597046,False,-1.8837939500808716,False,-1.821382999420166,False,-1.899356722831726,False,-1.8049988746643066,False,-1.8755240440368652,False,-1.9160343408584595,False,-1.9091362953186035,False,-1.90224027633667,False,-1.9232192039489746,False,-1.8988553285598755,False,-1.886983036994934,False,expert,False,False,False
301,-0.822608232498169,False,-0.7976815700531006,False,-0.7202584743499756,False,-0.871922492980957,False,-0.7323336601257324,False,-0.766013503074646,False,-0.814676821231842,False,-0.8055592179298401,False,-0.819787859916687,False,-0.8438311815261841,False,-0.8260318040847778,False,-0.8008508682250977,False,plan,False,False,False
302,-1.248155117034912,False,-1.2067803144454956,False,-1.1757731437683105,False,-1.2328832149505615,False,-1.1500846147537231,False,-1.18662428855896,False,-1.239713191986084,False,-1.223294734954834,False,-1.226282000541687,False,-1.2280248403549194,False,-1.2297604084014893,False,-1.1936982870101929,False,expert,False,False,False
303,-2.758631944656372,False,-2.6196353435516357,False,-2.6053390502929688,False,-2.739102363586426,False,-2.6372952461242676,False,-2.6461825370788574,False,-2.673966884613037,False,-2.650033473968506,False,-2.669851303100586,False,-2.7297160625457764,False,-2.671008825302124,False,-2.6548612117767334,False,plan,False,False,False
304,-1.4066619873046875,False,-1.372692346572876,False,-1.336348533630371,False,-1.3732280731201172,False,-1.2933735847473145,False,-1.368096113204956,False,-1.3991104364395142,False,-1.3585448265075684,False,-1.389007568359375,False,-1.4087491035461426,False,-1.4105503559112549,False,-1.3860869407653809,False,expert,False,False,False
305,-1.4899893999099731,False,-1.4384485483169556,False,-1.418139934539795,False,-1.479979395866394,False,-1.4183343648910522,False,-1.4822419881820679,False,-1.470188856124878,False,-1.4613524675369263,False,-1.475732445716858,False,-1.4857215881347656,False,-1.4734115600585938,False,-1.446606159210205,False,plan,False,False,False
306,-2.28749418258667,False,-2.260397434234619,False,-2.2154364585876465,False,-2.286790370941162,False,-2.1711909770965576,False,-2.265018939971924,False,-2.2711524963378906,False,-2.272989511489868,False,-2.2809784412384033,False,-2.2672271728515625,False,-2.25561785697937,False,-2.280559539794922,False,expert,False,False,False
307,-1.164656162261963,False,-1.1051234006881714,False,-1.0509165525436401,False,-1.1524323225021362,False,-1.0526405572891235,False,-1.1370160579681396,False,-1.127780556678772,False,-1.107677698135376,False,-1.128718376159668,False,-1.1514149904251099,False,-1.1416893005371094,False,-1.1247376203536987,False,plan,False,False,False
308,-1.8102962970733643,False,-1.764335036277771,False,-1.7028802633285522,False,-1.8111518621444702,False,-1.6836459636688232,False,-1.740936040878296,False,-1.7859892845153809,False,-1.7746399641036987,False,-1.7775673866271973,False,-1.7887053489685059,False,-1.7590937614440918,False,-1.7582387924194336,False,expert,False,False,False
309,-1.5599650144577026,False,-1.5125312805175781,False,-1.4698829650878906,False,-1.6018956899642944,False,-1.4100830554962158,False,-1.499624252319336,False,-1.5013679265975952,False,-1.5154197216033936,False,-1.5277330875396729,False,-1.5380516052246094,False,-1.5126234292984009,False,-1.471940517425537,False,expert,False,False,False
310,-0.7608144283294678,False,-0.7247934341430664,False,-0.7387419939041138,False,-0.7372454404830933,False,-0.6253038644790649,False,-0.7247132062911987,False,-0.7443881034851074,False,-0.7365414500236511,False,-0.7220739126205444,False,-0.7414916753768921,False,-0.736556351184845,False,-0.7406083345413208,False,expert,False,False,False
311,-2.06862735748291,False,-1.9974359273910522,False,-1.957101583480835,False,-2.0099823474884033,False,-1.9299473762512207,False,-1.9953070878982544,False,-2.025233268737793,False,-2.028428316116333,False,-2.026336431503296,False,-2.0228919982910156,False,-2.013629674911499,False,-1.9944932460784912,False,expert,False,False,False
312,-1.7597622871398926,False,-1.7094396352767944,False,-1.589597225189209,False,-1.8041105270385742,False,-1.5881705284118652,False,-1.6970317363739014,False,-1.707815170288086,False,-1.7136530876159668,False,-1.7339959144592285,False,-1.7514781951904297,False,-1.7162847518920898,False,-1.6711556911468506,False,expert,False,False,False
313,-0.9083855748176575,False,-0.8039157390594482,False,-0.7867952585220337,False,-0.8867994546890259,False,-0.7342826724052429,False,-0.8139167428016663,False,-0.8280717134475708,False,-0.8398622274398804,False,-0.851392388343811,False,-0.9088946580886841,False,-0.8668814897537231,False,-0.8213168382644653,False,expert,False,False,False
314,-2.2098686695098877,False,-2.176044464111328,False,-2.1073970794677734,False,-2.2037813663482666,False,-2.059359550476074,False,-2.158123016357422,False,-2.1917214393615723,False,-2.1847004890441895,False,-2.1812658309936523,False,-2.174875259399414,False,-2.1733310222625732,False,-2.195187568664551,False,expert,False,False,False
315,-2.084547996520996,False,-2.0137102603912354,False,-1.9811148643493652,False,-2.0235743522644043,False,-1.9426506757736206,False,-2.0100743770599365,False,-2.0388312339782715,False,-2.0331220626831055,False,-2.0398800373077393,False,-2.066669464111328,False,-2.0508811473846436,False,-2.0301456451416016,False,expert,False,False,False
316,-2.1889586448669434,False,-2.153613328933716,False,-2.084743022918701,False,-2.1250650882720947,False,-2.02165150642395,False,-2.141883373260498,False,-2.1638503074645996,False,-2.154463529586792,False,-2.1570444107055664,False,-2.1465530395507812,False,-2.1624321937561035,False,-2.170325994491577,False,expert,False,False,False
317,-1.752244472503662,False,-1.7062605619430542,False,-1.6364247798919678,False,-1.734614372253418,False,-1.6260228157043457,False,-1.7176235914230347,False,-1.7226535081863403,False,-1.7177479267120361,False,-1.7073514461517334,False,-1.7519540786743164,False,-1.7282110452651978,False,-1.7214480638504028,False,expert,False,False,False
318,-1.4455620050430298,False,-1.3769563436508179,False,-1.315938949584961,False,-1.495535969734192,False,-1.2872092723846436,False,-1.363608956336975,False,-1.3872950077056885,False,-1.39834463596344,False,-1.3928260803222656,False,-1.4065730571746826,False,-1.3765344619750977,False,-1.3339247703552246,False,expert,False,False,False
319,-1.4909512996673584,False,-1.4695415496826172,False,-1.4325159788131714,False,-1.4393668174743652,False,-1.3561174869537354,False,-1.460484504699707,False,-1.4919190406799316,False,-1.482694149017334,False,-1.476191759109497,False,-1.4941020011901855,False,-1.4758105278015137,False,-1.4687771797180176,False,expert,False,False,False
320,-1.5519911050796509,False,-1.54154372215271,False,-1.494435429573059,True,-1.6077464818954468,False,-1.4840428829193115,False,-1.5530494451522827,False,-1.5541549921035767,False,-1.5529825687408447,False,-1.5684552192687988,False,-1.5832312107086182,False,-1.5536134243011475,False,-1.5345938205718994,False,expert,False,False,True
321,-2.0847127437591553,False,-2.0422000885009766,False,-2.006199359893799,False,-2.057023525238037,False,-1.8977718353271484,False,-1.9958641529083252,False,-2.0438332557678223,False,-2.0579347610473633,False,-2.065063714981079,False,-2.0636706352233887,False,-2.0387353897094727,False,-2.0038743019104004,False,expert,False,False,False
322,-2.0736947059631348,False,-2.0259041786193848,False,-1.980738639831543,False,-2.0650382041931152,False,-1.9379587173461914,False,-2.028837203979492,False,-2.0600595474243164,False,-2.0488877296447754,False,-2.0447750091552734,False,-2.0760583877563477,False,-2.053485631942749,False,-2.0325238704681396,False,expert,False,False,False
323,-1.5326225757598877,False,-1.5195714235305786,False,-1.493851900100708,False,-1.5838114023208618,False,-1.4058775901794434,False,-1.5185604095458984,False,-1.5356547832489014,False,-1.5219212770462036,False,-1.5452810525894165,False,-1.5493543148040771,False,-1.519311547279358,False,-1.5021061897277832,False,expert,False,False,False
324,-2.11114501953125,False,-2.0357444286346436,False,-1.9682025909423828,False,-2.09810471534729,False,-1.941977858543396,False,-2.071420907974243,False,-2.074819564819336,False,-2.0897088050842285,False,-2.0797502994537354,False,-2.1136510372161865,False,-2.078043222427368,False,-2.06313419342041,False,expert,False,False,False
325,-1.9030097723007202,True,-1.8857676982879639,True,-1.8385982513427734,False,-1.8853814601898193,True,-1.79629647731781,True,-1.8735272884368896,True,-1.8930625915527344,True,-1.8970401287078857,True,-1.8888421058654785,True,-1.902403473854065,False,-1.9083980321884155,False,-1.8850464820861816,False,expert,True,True,True
326,-1.845515489578247,False,-1.81941556930542,False,-1.719721794128418,False,-1.8214482069015503,False,-1.7276860475540161,False,-1.8284022808074951,False,-1.8200047016143799,False,-1.8194259405136108,False,-1.813580870628357,False,-1.8500066995620728,False,-1.828506350517273,False,-1.8172224760055542,False,plan,False,False,False
327,-2.4490389823913574,False,-2.3923897743225098,False,-2.319833993911743,False,-2.425537109375,False,-2.257017135620117,False,-2.383241891860962,False,-2.408665657043457,False,-2.4251606464385986,False,-2.4138731956481934,False,-2.443282127380371,False,-2.4165995121002197,False,-2.391449213027954,False,expert,False,False,False
328,-2.022994041442871,False,-1.9942233562469482,False,-1.9856960773468018,False,-2.0353169441223145,False,-1.9255410432815552,False,-2.020089864730835,False,-2.0290164947509766,False,-2.0116467475891113,False,-2.026735305786133,False,-2.041468381881714,False,-2.0185928344726562,False,-1.9928998947143555,False,expert,False,False,False
329,-1.1423527002334595,False,-1.0521690845489502,False,-0.9974539279937744,True,-1.088538408279419,False,-0.9835605025291443,False,-1.0568071603775024,False,-1.0784025192260742,False,-1.0769277811050415,False,-1.07476806640625,False,-1.1186888217926025,False,-1.075927972793579,False,-1.081665277481079,False,expert,False,False,True
330,-0.9072834849357605,False,-0.886422872543335,False,-0.8588467240333557,False,-0.8814725875854492,False,-0.7825431227684021,False,-0.8695716857910156,False,-0.9029279947280884,False,-0.8910950422286987,False,-0.8880529403686523,False,-0.9173042178153992,False,-0.8926486372947693,False,-0.8874107003211975,False,expert,False,False,False
331,-1.978807806968689,False,-1.8994369506835938,False,-1.830209732055664,False,-1.9248870611190796,False,-1.8300977945327759,False,-1.8838109970092773,False,-1.926497459411621,False,-1.9245976209640503,False,-1.9233232736587524,False,-1.9433479309082031,False,-1.9181329011917114,False,-1.874645471572876,False,expert,False,False,False
332,-0.9463210105895996,False,-0.9276512265205383,False,-0.8523247241973877,False,-0.9664068818092346,False,-0.8289788365364075,False,-0.9342910051345825,False,-0.9332146644592285,False,-0.9197920560836792,False,-0.9264861941337585,False,-0.9468132257461548,False,-0.9386050701141357,False,-0.9219726324081421,False,expert,False,False,False
333,-1.4487526416778564,False,-1.3807868957519531,False,-1.3711299896240234,False,-1.5111804008483887,False,-1.3868072032928467,False,-1.4270529747009277,False,-1.4325188398361206,False,-1.3862718343734741,False,-1.4230715036392212,False,-1.4610304832458496,False,-1.441176414489746,False,-1.4278310537338257,False,plan,False,False,False
334,-1.8338536024093628,False,-1.79085373878479,False,-1.7192490100860596,False,-1.8084490299224854,False,-1.7255653142929077,True,-1.7734277248382568,False,-1.803162693977356,False,-1.798255205154419,True,-1.792466402053833,True,-1.8296394348144531,False,-1.8146281242370605,False,-1.7862693071365356,False,plan,False,True,True
335,-1.3255597352981567,False,-1.2972626686096191,False,-1.2142314910888672,False,-1.3395941257476807,False,-1.1685190200805664,False,-1.2866772413253784,False,-1.317347526550293,False,-1.3225470781326294,False,-1.307734489440918,False,-1.3369359970092773,False,-1.3115063905715942,False,-1.28144371509552,False,expert,False,False,False
336,-2.066426992416382,False,-2.0123631954193115,False,-1.9674110412597656,False,-2.0273590087890625,False,-1.8820409774780273,False,-1.9875259399414062,False,-2.03271222114563,False,-2.047584056854248,False,-2.0426149368286133,False,-2.0737812519073486,False,-2.0322036743164062,False,-2.0061373710632324,False,expert,False,False,False
337,-1.5706120729446411,False,-1.5329771041870117,False,-1.5073328018188477,False,-1.5697968006134033,False,-1.4617974758148193,False,-1.526997685432434,False,-1.5612728595733643,False,-1.5539158582687378,False,-1.5642880201339722,False,-1.5939857959747314,False,-1.5511527061462402,False,-1.5409902334213257,False,expert,False,False,False
338,-2.175130844116211,False,-2.0904407501220703,False,-2.072122097015381,False,-2.123800754547119,False,-2.0215015411376953,False,-2.106264591217041,False,-2.128326892852783,False,-2.1087872982025146,False,-2.1146841049194336,False,-2.139618396759033,False,-2.136582612991333,False,-2.1126768589019775,False,expert,False,False,False
339,-1.4901330471038818,False,-1.4458410739898682,False,-1.3667280673980713,False,-1.4161112308502197,False,-1.3723807334899902,False,-1.4411808252334595,False,-1.4623260498046875,False,-1.4553860425949097,False,-1.4507026672363281,False,-1.45171058177948,False,-1.4748502969741821,False,-1.4654121398925781,False,plan,False,False,False
340,-1.9026696681976318,False,-1.820634126663208,False,-1.791640043258667,False,-1.8793941736221313,False,-1.7446306943893433,False,-1.8060745000839233,False,-1.8377686738967896,False,-1.8406093120574951,False,-1.8491089344024658,False,-1.8496057987213135,False,-1.8395543098449707,False,-1.8474894762039185,False,expert,False,False,False
341,-1.1605383157730103,False,-1.117732286453247,False,-1.0633533000946045,False,-1.1339330673217773,False,-0.9853725433349609,False,-1.1419482231140137,False,-1.160844087600708,False,-1.1401193141937256,False,-1.1288278102874756,False,-1.1467775106430054,False,-1.1628553867340088,False,-1.1755955219268799,False,expert,False,False,False
342,-2.2626075744628906,False,-2.236575126647949,False,-2.1858503818511963,False,-2.234140157699585,False,-2.1321539878845215,False,-2.2450103759765625,False,-2.253384828567505,False,-2.236884117126465,False,-2.251077175140381,False,-2.2380027770996094,False,-2.2574734687805176,False,-2.276236057281494,False,expert,False,False,False
343,-0.8038049340248108,False,-0.7883625626564026,False,-0.7480882406234741,False,-0.8124490976333618,False,-0.6997460722923279,False,-0.7656219601631165,False,-0.8043040037155151,False,-0.7769098281860352,False,-0.7816606760025024,False,-0.8291792869567871,False,-0.7905996441841125,False,-0.7871564626693726,False,expert,False,False,False
344,-2.171967029571533,False,-2.1356563568115234,False,-2.0722365379333496,False,-2.1455283164978027,False,-2.0348141193389893,False,-2.1198325157165527,False,-2.135768175125122,False,-2.14583158493042,False,-2.142057418823242,False,-2.1595513820648193,False,-2.1598410606384277,False,-2.1286184787750244,False,expert,False,False,False
345,-1.933370590209961,False,-1.8851550817489624,False,-1.825756311416626,False,-1.9276111125946045,False,-1.8122920989990234,False,-1.8853325843811035,False,-1.8847768306732178,False,-1.8902490139007568,False,-1.9033910036087036,False,-1.9067134857177734,False,-1.8971434831619263,False,-1.9077330827713013,False,expert,False,False,False
346,-1.072367548942566,False,-1.048177719116211,False,-0.9096549153327942,False,-1.0824885368347168,False,-0.8867942690849304,False,-1.0099107027053833,False,-1.0577187538146973,False,-1.0666053295135498,False,-1.0594491958618164,False,-1.059816837310791,False,-1.0550575256347656,False,-1.0172441005706787,False,expert,False,False,False
347,-1.7339386940002441,False,-1.6696077585220337,False,-1.607215404510498,False,-1.6994093656539917,False,-1.5777044296264648,False,-1.6611700057983398,False,-1.680891513824463,False,-1.6799559593200684,False,-1.685671091079712,False,-1.6974029541015625,False,-1.6914665699005127,False,-1.6731984615325928,False,expert,False,False,False
348,-2.011226177215576,False,-1.9666223526000977,False,-1.8981993198394775,False,-1.9875407218933105,False,-1.8752702474594116,False,-1.9441673755645752,False,-1.9865589141845703,False,-1.9760667085647583,False,-1.9811381101608276,False,-1.9889814853668213,False,-1.9674041271209717,False,-1.9427340030670166,False,expert,False,False,False
349,-2.3139657974243164,False,-2.1970324516296387,True,-2.150442123413086,False,-2.299668788909912,False,-2.1391713619232178,True,-2.175722599029541,False,-2.2246787548065186,True,-2.21653413772583,False,-2.227713108062744,True,-2.333174705505371,True,-2.247955799102783,False,-2.1621806621551514,False,expert,True,False,True
