id,direct_pass,cot_pass,plan_pass,decompose_pass,expert_pass,reviewer_pass,simple_pass,careful_pass,efficient_pass,tdd_pass,defensive_pass,typed_pass,direct_score,cot_score,plan_score,decompose_score,expert_score,reviewer_score,simple_score,careful_score,efficient_score,tdd_score,defensive_score,typed_score,probe_selected_style,probe_selected_pass,random_selected_pass,oracle_pass
HumanEval/101,False,False,False,False,False,False,False,False,False,False,False,False,-0.3227187395095825,-3.63932466506958,-1.0259355306625366,-0.7551282048225403,-0.3998386859893799,-0.28825968503952026,0.5512108206748962,-0.6550692319869995,-0.3903183937072754,0.5155460834503174,-1.1256550550460815,-0.2403339445590973,simple,False,False,False
HumanEval/102,False,False,False,False,False,False,True,False,False,False,False,False,0.15670402348041534,-2.0687434673309326,-0.7886171340942383,-1.3660621643066406,-0.2333040088415146,-0.03590531647205353,1.3312009572982788,0.4561310410499573,-0.15242315828800201,0.7796230316162109,-0.14751853048801422,0.8554437160491943,simple,True,False,True
HumanEval/103,False,False,True,True,False,False,False,False,False,False,False,False,0.5298934578895569,-3.2168009281158447,1.4635953903198242,1.646053671836853,3.6505582332611084,2.3951075077056885,2.9168145656585693,0.5228941440582275,2.038975238800049,4.4858527183532715,0.786922037601471,1.3161882162094116,tdd,False,False,True
HumanEval/104,False,True,False,False,False,False,False,False,True,False,True,False,0.007217004895210266,-2.9270975589752197,-1.3080501556396484,-0.9120533466339111,1.2426484823226929,-0.14338888227939606,1.0413753986358643,-0.22604180872440338,-0.1788685917854309,0.9312407374382019,-0.08380211889743805,0.3371097147464752,expert,False,False,True
HumanEval/105,True,False,True,False,True,True,True,True,True,True,True,True,0.9283250570297241,-0.9562358856201172,1.238261103630066,0.2710193395614624,0.4718358516693115,1.1032726764678955,1.1401594877243042,1.5262470245361328,0.9977259635925293,1.368067979812622,1.3186675310134888,1.2415660619735718,careful,True,True,True
HumanEval/106,False,True,False,True,False,False,False,False,False,False,False,False,-0.5025878548622131,-2.8012027740478516,-2.5492026805877686,-2.1500656604766846,-0.8919784426689148,-1.4633840322494507,0.19416768848896027,-1.24155592918396,-1.5685145854949951,-0.822147786617279,-1.2191787958145142,-0.26975688338279724,simple,False,False,True
HumanEval/107,True,False,False,True,False,False,True,False,True,True,False,True,4.551620960235596,1.691796064376831,5.480952739715576,4.747988224029541,7.960285663604736,5.624597549438477,5.111514568328857,5.358705520629883,5.900521755218506,8.469786643981934,6.041563510894775,5.729127407073975,tdd,True,True,True
HumanEval/108,False,False,False,False,False,False,False,False,False,False,False,False,0.6139490604400635,-0.15088385343551636,0.2798892557621002,-0.005036339163780212,1.1498379707336426,0.25133413076400757,1.187307357788086,1.4817969799041748,0.7363865375518799,1.048217535018921,1.2600864171981812,1.756301760673523,typed,False,False,False
HumanEval/109,False,False,False,False,False,False,False,False,True,True,False,True,1.282325029373169,0.9469207525253296,1.927819848060608,1.61383855342865,3.3620681762695312,2.5371947288513184,2.3596768379211426,3.425550937652588,3.407866954803467,3.8859100341796875,2.607698678970337,3.1987662315368652,tdd,True,True,True
HumanEval/110,True,True,True,True,True,True,True,True,True,True,True,True,0.3991520404815674,-1.83805251121521,-0.6409069299697876,-0.06923584640026093,1.0597710609436035,0.17208026349544525,0.813800036907196,-0.05315537750720978,0.3542514443397522,1.1300325393676758,0.025919780135154724,0.6793715953826904,tdd,True,True,True
HumanEval/111,True,False,True,True,False,True,True,True,True,True,True,True,1.3129030466079712,-1.5657321214675903,1.637825846672058,1.614898681640625,1.0385875701904297,1.741021990776062,1.2076048851013184,1.7991766929626465,1.581788182258606,2.4420385360717773,0.8551098108291626,1.013201117515564,tdd,True,True,True
HumanEval/112,True,False,True,True,True,True,True,True,False,True,True,True,-0.5099726915359497,-3.1676743030548096,-1.2666300535202026,-0.8878344297409058,-0.4918270707130432,-0.3434891700744629,0.027063146233558655,-0.8477867245674133,-0.6034511923789978,0.14286237955093384,-0.9063839316368103,-0.7672163248062134,tdd,True,True,True
HumanEval/113,False,False,False,False,False,False,False,False,False,False,False,False,1.1112890243530273,-0.7544005513191223,0.7081114053726196,1.1048803329467773,3.205815076828003,1.1863987445831299,1.4221824407577515,1.5985326766967773,1.7517844438552856,2.4348621368408203,2.025542736053467,1.5807723999023438,expert,False,False,False
HumanEval/114,True,True,True,True,True,True,True,True,True,True,True,True,2.779017925262451,-0.6651232838630676,2.253462314605713,2.613175868988037,6.048830032348633,3.390705108642578,3.4854819774627686,2.5970301628112793,1.796038031578064,4.816108703613281,3.928274631500244,2.4114058017730713,expert,True,True,True
HumanEval/115,False,False,False,False,False,False,False,False,False,False,False,False,2.995055675506592,-0.35713106393814087,3.521674156188965,2.92303729057312,5.160182952880859,3.0685434341430664,3.6703295707702637,4.024311065673828,3.5742335319519043,5.317256927490234,4.157144546508789,4.190056800842285,tdd,False,False,False
HumanEval/116,True,True,True,False,True,True,True,True,False,True,True,True,-0.6358517408370972,-3.0293807983398438,-2.402770757675171,-1.7114222049713135,-0.22090189158916473,-1.2148988246917725,-0.06589259207248688,-1.326827883720398,-1.1025457382202148,-0.5302552580833435,-1.1435123682022095,-0.4060145914554596,simple,True,True,True
HumanEval/117,True,True,False,False,True,True,True,True,True,True,True,True,-0.8814499378204346,-3.0550127029418945,-1.7500280141830444,-1.05796480178833,-0.3590949773788452,-0.771298348903656,-0.02658940851688385,-1.072255253791809,-0.5992465019226074,-0.009192287921905518,-1.2656785249710083,-0.6153486371040344,tdd,True,True,True
HumanEval/118,False,False,False,False,True,True,True,True,False,True,True,True,0.5142212510108948,-1.4215247631072998,0.21447351574897766,0.7932577729225159,1.9275867938995361,1.0944019556045532,1.102426290512085,0.979749321937561,0.9767080545425415,2.1446282863616943,0.782701849937439,0.4210658669471741,tdd,True,True,True
HumanEval/119,False,False,False,False,False,False,False,False,False,False,False,False,0.6274385452270508,-0.31436026096343994,0.9477310180664062,1.9252760410308838,3.7594926357269287,1.7771177291870117,1.4773879051208496,2.0839505195617676,2.470702648162842,3.4141592979431152,1.7354233264923096,1.285947561264038,expert,False,False,False
HumanEval/120,False,False,False,False,False,False,False,False,False,False,False,False,3.7569751739501953,0.36042463779449463,4.197041988372803,3.854011297225952,7.502159595489502,4.7175679206848145,4.8710784912109375,4.224323749542236,4.599527835845947,7.385892391204834,5.240705966949463,4.16818380355835,expert,False,False,False
HumanEval/121,True,True,True,True,False,False,False,False,True,False,False,False,1.1787469387054443,-0.7665894031524658,0.418228417634964,0.4054868221282959,0.9649260640144348,0.5975763201713562,1.2073602676391602,1.1159300804138184,0.5100717544555664,1.44858717918396,1.024940848350525,1.4491357803344727,typed,False,False,True
HumanEval/122,False,True,True,True,False,True,False,False,False,False,False,False,3.696780204772949,0.33296024799346924,4.801812171936035,4.766697406768799,7.983891010284424,5.483036041259766,4.567345142364502,5.485764503479004,5.163678169250488,8.080389022827148,5.659699440002441,4.7714619636535645,tdd,False,False,True
HumanEval/123,False,False,False,False,False,True,True,True,False,True,False,True,1.0411796569824219,0.19043214619159698,0.007058531045913696,0.3462623357772827,1.646324634552002,0.8180279731750488,1.2665281295776367,2.0720531940460205,1.5622106790542603,1.7767624855041504,1.7832181453704834,1.8222485780715942,careful,True,True,True
HumanEval/124,True,False,True,False,True,True,True,True,True,True,True,False,1.3659687042236328,-2.2829089164733887,0.547683596611023,-0.5955012440681458,1.0264825820922852,0.9409501552581787,1.9432923793792725,1.6618781089782715,0.8993079662322998,1.651057481765747,1.5207747220993042,1.1664137840270996,simple,True,True,True
HumanEval/125,True,False,True,True,True,True,True,True,True,True,True,True,-0.0020643919706344604,-0.1569768637418747,0.5374146699905396,0.6468852758407593,1.0541212558746338,0.46211081743240356,0.2636416554450989,0.8684653043746948,0.9571226835250854,0.993593156337738,0.6461372375488281,0.7934210896492004,expert,True,True,True
HumanEval/126,False,False,True,False,False,True,True,False,False,False,False,True,0.5494791269302368,0.13590870797634125,1.5238841772079468,1.193847894668579,2.294139862060547,1.127475619316101,1.205246925354004,2.215745449066162,2.211580753326416,2.237543821334839,2.1349599361419678,2.334036111831665,typed,True,True,True
HumanEval/127,False,False,False,False,False,True,False,False,False,False,False,False,0.49709969758987427,-1.6040408611297607,-0.35356220602989197,0.027526095509529114,1.3159453868865967,0.43643689155578613,1.2006527185440063,0.6135560274124146,0.7947882413864136,1.566572904586792,0.644695520401001,1.0111850500106812,tdd,False,False,True
HumanEval/128,False,False,False,True,False,False,False,False,False,False,False,True,1.6578457355499268,0.21653978526592255,1.756365180015564,1.5232137441635132,2.7108700275421143,1.9084885120391846,2.2550854682922363,2.129009246826172,1.724381923675537,2.8721861839294434,2.1210930347442627,2.270350217819214,tdd,False,False,True
HumanEval/129,False,False,False,False,False,False,False,False,False,False,False,False,2.236086130142212,1.0486822128295898,1.9665628671646118,1.877478837966919,3.0389199256896973,1.947885513305664,2.3830649852752686,3.995931625366211,2.9347872734069824,3.473686933517456,3.1377997398376465,2.7241315841674805,careful,False,False,False
HumanEval/130,False,False,False,False,False,False,False,False,False,False,False,False,0.12729625403881073,-0.4492720365524292,-0.012711793184280396,-0.5474497675895691,-0.16509534418582916,-0.1602333039045334,0.8655233979225159,0.7502590417861938,0.21669329702854156,0.3087292015552521,0.44264960289001465,1.0736414194107056,typed,False,False,False
HumanEval/131,True,False,True,True,True,True,True,True,True,True,True,True,2.299280881881714,-0.10656885802745819,3.4713592529296875,2.7738683223724365,5.174528121948242,3.8612117767333984,3.371335506439209,4.0142059326171875,3.179389715194702,4.953196048736572,3.9164605140686035,3.018413543701172,expert,True,True,True
HumanEval/132,False,False,False,False,False,False,False,False,False,False,False,False,1.5671778917312622,0.12208624184131622,0.9610060453414917,1.1541662216186523,2.402129888534546,0.8785519599914551,0.5520182847976685,2.9975621700286865,1.759400486946106,1.7165963649749756,2.402740716934204,1.8904117345809937,careful,False,False,False
HumanEval/133,True,True,True,True,True,True,True,True,True,True,True,True,3.4707894325256348,0.34585297107696533,4.302006721496582,2.924928665161133,2.783456802368164,2.8653440475463867,3.384636163711548,4.802933692932129,3.0371344089508057,3.90999174118042,3.6466054916381836,2.9376845359802246,careful,True,True,True
HumanEval/134,False,False,False,False,False,False,False,False,False,False,False,False,0.21504183113574982,0.23155640065670013,0.5198659896850586,0.3405267596244812,0.837947428226471,0.35931503772735596,0.5320965647697449,1.271498680114746,0.9799190759658813,0.8534245491027832,0.9683655500411987,1.110175609588623,careful,False,False,False
HumanEval/135,False,False,False,False,False,False,False,False,False,False,False,False,1.512289047241211,0.535179615020752,1.7736905813217163,0.570845901966095,-0.1712750345468521,1.464233636856079,2.053823709487915,2.5840699672698975,1.2005058526992798,1.7574822902679443,1.4414781332015991,2.376621723175049,careful,False,False,False
HumanEval/136,True,False,True,True,True,True,True,True,True,True,True,True,-1.0043487548828125,-2.2983834743499756,-2.2504916191101074,-1.2679473161697388,-0.5737003684043884,-1.3754819631576538,-0.5171043872833252,-1.5629044771194458,-0.9620907306671143,-0.6330806612968445,-1.4178166389465332,-0.8863385915756226,simple,True,True,True
HumanEval/137,False,False,False,False,False,False,False,False,False,False,False,False,-0.3237624764442444,-2.5646331310272217,-0.7593806982040405,0.1007729321718216,0.6072884202003479,0.17646609246730804,0.1393589824438095,-0.2663501501083374,0.08983878791332245,0.9038936495780945,-0.38681209087371826,-0.2567537724971771,tdd,False,False,False
HumanEval/138,True,False,False,False,True,True,True,True,True,True,True,True,1.7996821403503418,1.0372340679168701,1.3675898313522339,0.6359453201293945,2.3504836559295654,1.5441575050354004,2.0128345489501953,2.746790885925293,1.2208387851715088,1.9559111595153809,2.4860446453094482,2.3940885066986084,careful,True,True,True
HumanEval/139,False,True,False,True,False,False,False,False,False,False,False,False,2.407282590866089,-0.31574010848999023,1.6600390672683716,0.47653883695602417,2.6039342880249023,2.102583646774292,3.1182949542999268,3.6137304306030273,2.084662914276123,3.262477397918701,2.7847230434417725,2.9884581565856934,careful,False,False,True
HumanEval/140,False,False,False,True,False,False,False,False,False,False,False,False,0.9784140586853027,-3.336693286895752,0.43259480595588684,-0.43940770626068115,0.26204442977905273,0.7981874942779541,1.5743625164031982,0.783013641834259,0.3710191249847412,1.7259058952331543,0.35440051555633545,0.9189774394035339,tdd,False,False,True
HumanEval/141,True,False,True,True,True,True,True,False,False,True,True,True,-0.324790358543396,-1.1047065258026123,0.47339728474617004,-0.2280692607164383,-0.6680722236633301,0.14095072448253632,0.6584834456443787,0.7108066082000732,0.4907015562057495,0.6371319890022278,-0.041719354689121246,0.8040515184402466,typed,True,True,True
HumanEval/142,False,False,False,False,False,True,False,False,True,False,False,False,0.2697504758834839,-0.6668046116828918,-0.513889491558075,-0.2972378730773926,-0.06952790915966034,-0.09710724651813507,0.750036895275116,1.1381765604019165,0.5698802471160889,0.6051167845726013,0.15279804170131683,1.3107383251190186,typed,False,False,True
HumanEval/143,True,True,True,True,True,True,True,True,True,True,True,True,3.621954917907715,1.539907693862915,5.572072505950928,5.669100284576416,8.163716316223145,5.556500434875488,6.287376403808594,6.647031307220459,7.361727237701416,9.151834487915039,5.570362567901611,6.452881813049316,tdd,True,True,True
HumanEval/144,True,True,False,True,True,True,True,True,True,False,True,True,4.308280944824219,2.478125810623169,5.522137641906738,3.797527551651001,5.381208896636963,5.149656295776367,4.760866165161133,6.534775257110596,4.758405685424805,6.687904357910156,5.641155242919922,5.07377815246582,tdd,False,True,True
HumanEval/145,False,False,False,False,False,False,False,False,False,False,False,False,0.28386634588241577,-1.8167369365692139,-1.49306321144104,-1.0188267230987549,0.37989598512649536,-0.5651147961616516,0.44009101390838623,-0.2751486897468567,-0.5324270129203796,0.24371063709259033,-0.07899405062198639,0.7017850875854492,typed,False,False,False
HumanEval/146,True,False,True,True,True,True,False,True,True,True,True,False,-0.6579430103302002,-3.2714390754699707,-2.734804391860962,-2.162166118621826,-0.8584375977516174,-1.6097638607025146,-0.11774422228336334,-1.838932991027832,-1.6387109756469727,-0.8650281429290771,-1.5691499710083008,-0.5480883121490479,simple,False,False,True
HumanEval/147,False,True,True,True,False,True,True,False,False,True,True,False,1.960728406906128,0.9478917121887207,4.228774070739746,4.266788482666016,6.839426040649414,4.448112487792969,4.284614086151123,4.24160623550415,4.657829761505127,6.829023361206055,4.304969310760498,3.9856791496276855,expert,False,False,True
HumanEval/148,False,False,True,True,False,False,False,False,False,False,False,False,0.0967770516872406,0.14999182522296906,0.7609257698059082,0.8960980772972107,1.4721367359161377,0.7869135141372681,0.46816569566726685,1.0490270853042603,1.3830066919326782,1.4598264694213867,0.9530459642410278,0.832970380783081,expert,False,False,True
HumanEval/149,True,False,True,True,True,True,True,True,True,True,True,True,-0.6651064157485962,-3.0447301864624023,-0.8734285831451416,-0.6289616823196411,-0.03113354742527008,-0.21446193754673004,0.20143245160579681,-0.46174758672714233,0.19768480956554413,0.7349392175674438,-0.8824975490570068,-0.22603735327720642,tdd,True,True,True
HumanEval/150,True,True,True,True,True,True,True,True,True,True,True,True,1.5299646854400635,-1.296485185623169,0.4814768135547638,0.8799340128898621,0.9689756035804749,1.6307320594787598,1.510958194732666,0.9519273042678833,0.4050803780555725,1.7051267623901367,0.8433913588523865,0.5235002040863037,tdd,True,True,True
HumanEval/151,True,False,False,False,True,True,True,False,False,True,True,False,-0.6703750491142273,-2.5947906970977783,-1.8300769329071045,-1.075609564781189,-0.10041750967502594,-0.8371334671974182,0.15301533043384552,-1.21713125705719,-0.7823201417922974,-0.030831731855869293,-1.1038413047790527,-0.39932218194007874,simple,True,False,True
HumanEval/152,True,True,True,True,True,True,True,True,True,True,True,True,-0.38634318113327026,-1.8419568538665771,-2.304946184158325,-1.7832074165344238,-0.7455113530158997,-1.3867958784103394,-0.28139638900756836,-0.6192132234573364,-0.8299976587295532,-0.8259285092353821,-0.659298837184906,0.06585362553596497,typed,True,True,True
HumanEval/153,True,False,True,True,True,False,True,True,True,True,True,False,-0.09116896986961365,-0.7086330056190491,0.14627408981323242,-0.7054466605186462,-0.9105100631713867,-0.19390790164470673,0.4979243874549866,0.7687543630599976,0.3250189423561096,0.20019453763961792,0.15222765505313873,0.9887226819992065,typed,False,False,True
HumanEval/154,True,True,True,True,True,True,False,True,False,False,True,False,4.187007427215576,1.4561653137207031,4.059412479400635,1.5832008123397827,3.0459847450256348,3.0677545070648193,3.316335916519165,5.2573652267456055,2.66316556930542,4.049924850463867,4.129021644592285,3.0911617279052734,careful,True,True,True
HumanEval/155,False,True,False,False,False,False,False,False,False,False,False,False,1.4996671676635742,-1.6088874340057373,0.018609434366226196,0.303166925907135,1.812723159790039,1.4515478610992432,1.7623246908187866,1.166495442390442,0.17196767032146454,1.7616922855377197,1.368308663368225,0.6429007649421692,expert,False,False,True
HumanEval/156,True,True,True,True,True,True,True,True,True,True,True,True,-0.13700984418392181,-2.8917715549468994,-0.5193756818771362,-0.47389382123947144,1.294079303741455,0.056503698229789734,1.0280228853225708,0.06992743909358978,0.4979800581932068,1.2801604270935059,-0.11259491741657257,0.7089720368385315,expert,True,True,True
HumanEval/157,True,True,True,True,False,True,False,True,True,False,False,True,-0.30171918869018555,-2.1684036254882812,-1.1792070865631104,-0.28807494044303894,1.677594780921936,-0.0571180135011673,0.7350851893424988,-0.07127536833286285,0.11658041179180145,1.095231533050537,0.027757570147514343,0.04337238892912865,expert,False,True,True
HumanEval/158,True,True,False,True,True,True,True,True,False,True,True,True,2.0725698471069336,-1.5706491470336914,2.493661642074585,2.351752996444702,3.468062400817871,2.7683732509613037,2.5996882915496826,3.1848020553588867,2.420145034790039,4.174655914306641,2.410764694213867,2.485002040863037,tdd,True,True,True
HumanEval/159,True,True,True,False,True,True,True,True,True,True,True,True,4.078260898590088,1.710464358329773,3.2561776638031006,1.3927685022354126,4.557796001434326,3.390895366668701,3.56829571723938,5.718348979949951,4.096007823944092,4.6418776512146,5.794957160949707,4.856449604034424,defensive,True,True,True
HumanEval/160,False,False,False,False,False,False,False,False,False,False,False,False,1.4410696029663086,0.44702231884002686,1.3808897733688354,0.4976539611816406,1.124444603919983,1.7839093208312988,2.5565502643585205,2.5353846549987793,1.942433476448059,2.644619941711426,1.6633156538009644,2.336848258972168,tdd,False,False,False
HumanEval/161,True,False,True,True,True,True,True,True,True,True,True,True,0.4989778995513916,-2.8202855587005615,-0.14155861735343933,-0.16503487527370453,0.9016950726509094,0.8913557529449463,1.6717584133148193,0.16027484834194183,0.11175309121608734,1.9003520011901855,0.05464218556880951,0.5900992155075073,tdd,True,True,True
HumanEval/162,True,True,True,True,True,True,True,True,True,True,True,True,0.07771749794483185,-2.845057725906372,-0.7487815618515015,-0.5983666181564331,0.18144924938678741,-0.006784394383430481,0.5725331902503967,-0.3398699164390564,-0.21361617743968964,0.5832657217979431,-0.30595922470092773,0.030780639499425888,tdd,True,True,True
HumanEval/163,False,False,False,False,False,False,False,False,False,False,False,False,1.4999932050704956,-2.714078426361084,0.37398865818977356,0.15027473866939545,2.3936569690704346,1.5079936981201172,2.1510674953460693,0.526343047618866,0.35893315076828003,2.780679225921631,1.1829960346221924,1.271873116493225,tdd,False,False,False
